	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Rpl35	1.57716412984213E-302	0.41533474622245	0.981	0.968	2.69584664713915E-298
Rpl19	0	0.413513130696659	0.999	0.998	0
Ppp1r1b	4.66792767756225E-72	0.411452851201404	0.655	0.618	7.97888877925715E-68
Nsa2	1.05016114588286E-55	0.410307828378732	0.593	0.581	1.79504044665757E-51
Rpl11	0	0.407145053897739	0.998	0.997	0
Rpl5	4.12543418164075E-252	0.405682375375184	0.981	0.974	7.05160464667853E-248
Rpl7a	0	0.404897732650226	0.99	0.981	0
Cdo1	5.27563214252785E-56	0.403814754222457	0.299	0.216	9.01763802122285E-52
Sdsl	2.18512712760249E-42	0.403013081339585	0.476	0.445	3.73503779921094E-38
Txnip	4.04607416298428E-48	0.402343598554087	0.502	0.46	6.91595456678903E-44
Rps29	0	0.393070662969808	0.997	0.996	0
Rpl38	0	0.392995033132603	0.995	0.996	0
Rpl13a	1.19990938507292E-307	0.392223223039571	0.991	0.987	2.05100511190515E-303
Mif	1.50284734616118E-126	0.388626613213666	0.89	0.831	2.5688169687933E-122
Nedd4	1.09461736020736E-40	0.382604429424814	0.493	0.464	1.87102945380244E-36
Utrn	5.02370396937847E-54	0.381087161307977	0.266	0.182	8.58701719485861E-50
Snhg8	2.22787138598495E-40	0.376804098049456	0.524	0.508	3.80810056006408E-36
Tpt1	0	0.376514740539869	0.996	0.996	0
Nrtn	3.68883965704079E-56	0.375521060289793	0.263	0.177	6.30533362577983E-52
Nlrp6	1.67469896245713E-33	0.373926056055311	0.354	0.307	2.86256293652797E-29
Paics	1.61822798465768E-55	0.37249509294191	0.272	0.189	2.76603709417537E-51
Grb7	1.48162083666427E-35	0.371870402000007	0.313	0.257	2.53253449611023E-31
Cct4	1.29956386735827E-54	0.371572725311643	0.619	0.607	2.22134451847549E-50
Rpl23a	9.49323785396835E-170	0.370839250550798	0.97	0.958	1.62267914637881E-165
Rplp2	0	0.370248894273379	0.993	0.99	0
Tmbim6	4.7147114253625E-116	-0.370268552712051	0.645	0.836	8.05885623937212E-112
Ppa1	8.30433301833514E-103	-0.371846303878687	0.682	0.823	1.41945964282403E-98
Ndufv3	1.35698746995087E-122	-0.372006946193235	0.645	0.832	2.31949868238702E-118
Akr1c13	2.2440357782501E-85	-0.372938429847129	0.259	0.441	3.8357303557629E-81
Ebp	1.00150844542468E-142	-0.373529185433882	0.326	0.583	1.71187838576441E-138
Cyc1	1.42411202700409E-112	-0.373647952113005	0.828	0.883	2.43423468775809E-108
Hist1h2ae	6.55196921323799E-93	-0.374384723854392	0.183	0.356	1.11992809761877E-88
Ssr1	3.40160383191681E-130	-0.374452975347939	0.15	0.357	5.8143614298954E-126
Mrpl57	1.48836817200765E-135	-0.375690098697961	0.54	0.771	2.54406771641267E-131
Ndufb7	1.89698412402809E-141	-0.375992293393857	0.757	0.892	3.24251496320122E-137
D8Ertd738e	3.4176624327324E-137	-0.376259279168561	0.608	0.825	5.84181039626949E-133
Idi1	8.16970620430173E-145	-0.37975334632946	0.156	0.381	1.39644788150129E-140
Myo1a	4.30037143235199E-115	-0.380778392132877	0.144	0.333	7.35062488931925E-111
Tram1	3.04873590911605E-139	-0.380990221406605	0.103	0.302	5.21120428945206E-135
Tmbim4	6.4365372436197E-116	-0.381602374900492	0.315	0.549	1.10019731105191E-111
Kif5b	9.39306517552709E-126	-0.383133595664896	0.408	0.654	1.60555663045285E-121
Mapk3	9.62862141885387E-131	-0.385107542829682	0.319	0.572	1.64582025912469E-126
Gmds	2.86682231430387E-123	-0.385349978791271	0.63	0.821	4.90025938183961E-119
Tmem167	4.97578157581443E-142	-0.386259847939739	0.364	0.63	8.5051034475396E-138
Arpc5	9.13765235791564E-122	-0.387613457877096	0.347	0.59	1.56189891753852E-117
Atp6v0c	1.96845284289164E-122	-0.387784739161505	0.554	0.779	3.36467644435469E-118
Ndufa11	1.17996051898643E-144	-0.388277572949013	0.75	0.887	2.01690651510351E-140
Cyp51	1.52001934715501E-155	-0.38874934448059	0.073	0.272	2.59816907009206E-151
Rpn2	6.16256685926789E-122	-0.391140976982252	0.331	0.576	1.05336755325466E-117
1810037I17Rik	2.77958142543992E-140	-0.391580024997798	0.468	0.717	4.75113853050445E-136
Tubb5	4.01620813870539E-20	-0.391617086636414	0.63	0.652	6.86490457148913E-16
Erg28	2.18525852224919E-150	-0.39209909920839	0.295	0.558	3.73526239208054E-146
Stard10	2.44555568983652E-44	-0.393789191607783	0.686	0.826	4.18018834063757E-40
Cks1b	5.63984471172249E-162	-0.39514936533961	0.101	0.316	9.64018656574726E-158
C1galt1c1	1.55061614530311E-115	-0.395416393581675	0.088	0.255	2.6504681771666E-111
Mrpl20	2.75868626412605E-139	-0.39549204838914	0.475	0.713	4.71542243127066E-135
Maoa	2.33989281525679E-128	-0.398076611399816	0.131	0.328	3.99957878911843E-124
Tmem54	2.13159673079269E-153	-0.400106024882983	0.273	0.533	3.64353829194394E-149
Prxl2b	1.0421703994307E-105	-0.400445694524794	0.252	0.454	1.78138186374689E-101
Arf4	6.80929280591758E-115	-0.400668804013623	0.416	0.653	1.16391241931549E-110
Surf4	8.52090424824603E-161	-0.402625716260618	0.144	0.378	1.45647816315269E-156
Pmm2	1.77144934209773E-146	-0.404931486960343	0.161	0.387	3.02793836044765E-142
Slc50a1	6.79222886958114E-115	-0.405665867328022	0.214	0.425	1.1609956806775E-110
Txndc17	1.22741750875329E-130	-0.407875864557883	0.619	0.811	2.098024747712E-126
Myl6	7.66655008262343E-191	-0.40902936580674	0.918	0.975	1.31044340562282E-186
Atp5g1	4.50846137669038E-218	-0.411195981125228	0.976	0.98	7.70631303117687E-214
Gnb2	4.80408137642433E-162	-0.41189178255268	0.736	0.9	8.21161629672211E-158
Cyb5b	1.27846430666508E-148	-0.413684528117649	0.19	0.428	2.18527903938262E-144
S100a1	1.31731583458971E-109	-0.414005034681841	0.136	0.319	2.2516879560642E-105
Sec13	1.39307122273147E-173	-0.414458324977073	0.245	0.521	2.3811766410149E-169
Yif1a	8.12911796492966E-159	-0.414876880532196	0.239	0.499	1.38951013374543E-154
Mydgf	1.34127068639463E-149	-0.415581876500171	0.339	0.607	2.29263398425434E-145
Muc13	5.14244181754684E-95	-0.416629890661807	0.53	0.735	8.78997579873281E-91
Dstn	1.6503533488285E-132	-0.416878882833597	0.808	0.913	2.82094897915255E-128
Gapdh	5.61426631016617E-115	-0.418105711012196	0.86	0.924	9.59646540396703E-111
Prpsap1	1.67774212123372E-126	-0.418234434359812	0.238	0.458	2.86776460782479E-122
Tyms	1.32748324389145E-116	-0.418570619282924	0.255	0.459	2.26906710878366E-112
Ddost	6.26626274620125E-135	-0.419173066777757	0.391	0.643	1.07109229120818E-130
Atp6v0b	5.11637479406484E-130	-0.421341603600369	0.361	0.614	8.74541943549502E-126
Sult1b1	1.24430248743656E-108	-0.424596712336722	0.133	0.309	2.12688624177531E-104
Hist1h1e	2.75414859974075E-102	-0.425771099298241	0.219	0.408	4.70766620153686E-98
Cisd1	9.29309876503226E-143	-0.426779220426454	0.419	0.666	1.58846937190696E-138
Pkm	7.532267945453E-93	-0.428437286385781	0.465	0.666	1.28749055991628E-88
Edf1	1.765607702566E-184	-0.428649800078846	0.719	0.89	3.01795324599607E-180
Cox5a	6.955540455548E-196	-0.430369129701236	0.96	0.964	1.18891053006682E-191
Atp5k	7.14769485615053E-184	-0.430927764482076	0.873	0.929	1.22175548176181E-179
Pitpna	1.22359901602353E-155	-0.43154820378769	0.327	0.587	2.09149779808903E-151
Tspan1	3.54845358676929E-79	-0.432297721639155	0.237	0.407	6.06537171586476E-75
Dad1	8.87648780057499E-157	-0.434554710598691	0.792	0.923	1.51725805975228E-152
Tmem120a	1.96511664559851E-156	-0.43517243302543	0.066	0.261	3.35897388232153E-152
Tuba4a	1.60403314579316E-175	-0.435601823205304	0.13	0.373	2.74177385610425E-171
Arf1	4.62257933835307E-154	-0.435904455936493	0.548	0.78	7.9013748630469E-150
Lmna	1.93564491104165E-181	-0.436168208933763	0.091	0.32	3.3085978464435E-177
Cope	1.56224114675966E-138	-0.437422048492572	0.547	0.777	2.67033879215629E-134
Cmc2	8.27835590359949E-192	-0.445212518046571	0.104	0.349	1.41501937460226E-187
Smim22	7.84700862022483E-123	-0.4483984116632	0.379	0.619	1.34128918345503E-118
Cenpw	5.83484213346588E-183	-0.448942783897269	0.131	0.378	9.97349565873324E-179
Prelid1	9.47431556374018E-170	-0.448947688807452	0.526	0.762	1.61944475931011E-165
Xbp1	2.47857733482847E-154	-0.450710847379252	0.18	0.417	4.23663223842231E-150
Micos10	1.77685473564261E-177	-0.454752153836951	0.736	0.884	3.03717779963391E-173
Krtcap2	1.43441163613344E-148	-0.456729988870741	0.635	0.835	2.45183980964288E-144
Selenok	1.4458340728639E-149	-0.458769552159283	0.298	0.558	2.47136418074626E-145
Pfn1	5.45689102895416E-261	-0.458890302976743	0.891	0.957	9.32746383579134E-257
Clic1	8.53848644555022E-173	-0.461208831733301	0.598	0.813	1.4594834881379E-168
1110008P14Rik	2.69817751934195E-199	-0.461544815604012	0.061	0.289	4.6119948338112E-195
Tmed3	3.82271809930272E-105	-0.462839631565594	0.243	0.444	6.53417204713815E-101
S100a16	3.5062295510158E-189	-0.468401717587598	0.096	0.333	5.9931981715513E-185
Tsta3	2.34185117709334E-136	-0.468442465996348	0.349	0.601	4.00292621700565E-132
Mgst2	2.2555288942718E-151	-0.473068788992113	0.254	0.5	3.8553755389788E-147
Ndufs5	2.75318084806424E-189	-0.473670040860648	0.625	0.835	4.70601202359621E-185
Rpn1	2.51424597888063E-149	-0.474147764238806	0.292	0.547	4.29760065170066E-145
Khk	1.5875896745833E-94	-0.477033268642882	0.2	0.374	2.71366703076523E-90
Nans	1.00505995531984E-161	-0.477313787592057	0.281	0.546	1.7179489816282E-157
Hdlbp	4.31186170507437E-134	-0.478581577285103	0.307	0.553	7.37026521248363E-130
Gng12	5.62283415537708E-160	-0.481117262209039	0.202	0.451	9.61111042178604E-156
Neat1	2.89647955509488E-73	-0.481523038258693	0.137	0.276	4.95095250352368E-69
Chpt1	1.12622268762652E-165	-0.482883066280312	0.263	0.528	1.92505243996001E-161
Gpx1	1.16483106066709E-85	-0.4872666087458	0.829	0.889	1.99104573199826E-81
Sec11c	6.48422335032511E-104	-0.487841146013244	0.569	0.765	1.10834829727107E-99
Ifi27l2b	1.63258164740556E-09	-0.49203349454347	0.57	0.649	2.79057180991033E-05
Gmppb	7.55554190255478E-190	-0.492978690718742	0.083	0.313	1.29146877740369E-185
Plac8	4.8034941459887E-33	-0.493273124497317	0.891	0.931	8.21061254373848E-29
Dbi	1.51671693181617E-214	-0.498102167714707	0.97	0.964	2.59252425155338E-210
Dgat1	3.542629876872E-133	-0.500163325517758	0.189	0.402	6.05541724853731E-129
Aldob	2.11970446873457E-60	-0.50706592404868	0.516	0.65	3.623210848408E-56
Cdkn3	3.67001467453621E-207	-0.507692282149883	0.033	0.251	6.27315608318475E-203
Dnajb11	3.0391298800983E-217	-0.509523085833705	0.17	0.456	5.19478470405203E-213
Tuba1c	1.29350460729196E-229	-0.511849675616749	0.056	0.305	2.21098742524415E-225
Cyb5r3	1.69389476582828E-153	-0.513694368263169	0.188	0.425	2.89537432323028E-149
Mrpl51	6.98006383912814E-204	-0.514799606806781	0.434	0.704	1.19310231202217E-199
Prap1	9.18144067812578E-32	-0.515962830616138	0.785	0.787	1.56938365511204E-27
Mien1	2.06820007340913E-165	-0.518352771851228	0.313	0.583	3.53517438547822E-161
Cda	3.75834431414291E-77	-0.519845307249765	0.457	0.616	6.42413793616447E-73
Spcs2	2.17912159657591E-183	-0.520245764207222	0.56	0.8	3.7247725450272E-179
Mid1ip1	4.36121683505918E-188	-0.522780593153657	0.085	0.315	7.45462793616665E-184
Actb	5.79314536911869E-207	-0.527288710338071	0.931	0.983	9.90222337943458E-203
Jpt1	1.87020311932767E-191	-0.527830893708272	0.685	0.856	3.19673819186679E-187
Smc2	4.25676262556181E-202	-0.529966769398104	0.092	0.332	7.2760843558728E-198
Sdf2l1	6.41514202616328E-205	-0.53516479965816	0.094	0.341	1.09654022653209E-200
Sfn	8.04257631848422E-216	-0.538971086633941	0.185	0.468	1.37471757011851E-211
Tpd52	2.99323929481077E-128	-0.541327372279274	0.512	0.739	5.11634392662005E-124
Pdia3	1.45629274085988E-135	-0.543935061971581	0.575	0.784	2.4892411819518E-131
Cd24a	2.40711501678855E-06	-0.545006868285935	0.458	0.527	0.041144816981967
Lrrc59	1.98207130968106E-239	-0.549239489173657	0.18	0.482	3.38795448963784E-235
Capns1	1.04444316173435E-220	-0.554911648228865	0.226	0.522	1.78526669635252E-216
Txn1	0	-0.556198321829387	0.944	0.969	0
Calm2	7.06896093405561E-226	-0.556692077658745	0.793	0.916	1.20829749245812E-221
Agpat2	4.45246027053124E-193	-0.55669665241602	0.112	0.354	7.61059034041905E-189
Cmpk1	2.44009775409E-167	-0.559344287105042	0.46	0.71	4.17085909106604E-163
Hmgcs1	2.4636500717699E-207	-0.559845525916097	0.067	0.303	4.21111706767629E-203
Smc4	7.8542025873405E-204	-0.567513407474853	0.117	0.366	1.34251884825411E-199
Sec61g	8.92834659742367E-269	-0.569412048964594	0.804	0.938	1.52612228389763E-264
Fkbp2	8.73487345352648E-253	-0.569481534727867	0.5	0.79	1.49305191941128E-248
Ms4a8a	2.90402953476817E-185	-0.569852484393139	0.061	0.275	4.96385768377924E-181
Dnajc3	6.00291474967934E-214	-0.575298044107511	0.188	0.473	1.02607821816269E-209
Smdt1	2.73006334860101E-290	-0.59091200816658	0.725	0.906	4.66649728176371E-286
Ethe1	2.62621537567839E-218	-0.593558383980079	0.08	0.331	4.48898994164707E-214
S100a10	1.60876087273118E-213	-0.598867423155166	0.745	0.874	2.74985495975941E-209
Carhsp1	9.37857886537815E-273	-0.606746960501522	0.297	0.635	1.60308048545909E-268
Gfpt1	3.45552493943634E-205	-0.608835091849667	0.08	0.318	5.90652877897854E-201
Ssr2	3.68210713703477E-208	-0.609656751897599	0.659	0.868	6.29382572933354E-204
Lgals4	3.14473890308442E-249	-0.614110721332641	0.994	0.988	5.37530220704219E-245
Cgref1	3.93299641846265E-217	-0.618997012648468	0.044	0.274	6.7226707780782E-213
Cenpf	1.40375309883188E-197	-0.620631041949919	0.053	0.273	2.39943517183334E-193
Tuba1b	1.38382797319135E-182	-0.621445330060516	0.237	0.482	2.36537715457598E-178
Tk1	2.8160786865851E-238	-0.625130938402543	0.088	0.354	4.81352329897991E-234
Pycard	7.57675646404432E-206	-0.626671864496372	0.896	0.908	1.2950949823991E-201
Cdc20	2.88843544919092E-248	-0.628285021175959	0.024	0.266	4.93720271330203E-244
Pbk	1.09004746926724E-268	-0.628538278074455	0.025	0.283	1.8632181392185E-264
Cdk2ap2	6.65382074802561E-273	-0.639851527290426	0.27	0.596	1.13733758046002E-268
Gale	3.93762986147618E-247	-0.645621484207386	0.156	0.454	6.73059072222123E-243
Sh3bgrl3	1.35096010433971E-141	-0.648391249104216	0.546	0.763	2.30919610634786E-137
Tspan13	3.52353935958764E-172	-0.648487909871199	0.08	0.289	6.02278582734316E-168
Glod5	2.09847846634389E-165	-0.649187290633051	0.302	0.538	3.5869292425216E-161
Kdelr2	5.95438692224372E-246	-0.658608840661504	0.306	0.625	1.01778335661912E-241
AW112010	1.55460862302447E-56	-0.660551878427534	0.172	0.297	2.65729251933573E-52
Ces2e	1.44468958643787E-186	-0.663397675722607	0.064	0.279	2.46940791009824E-182
Sec61b	3.4783645377633E-241	-0.66349055342122	0.812	0.94	5.94556850439881E-237
Smim14	4.06815394377036E-158	-0.665709597417376	0.174	0.398	6.95369553608668E-154
Gm1123	5.26498181504058E-197	-0.666448977880427	0.529	0.773	8.99943341644886E-193
H1f0	9.3005666993589E-253	-0.667976879683483	0.378	0.683	1.58974586592142E-248
Arl6ip1	2.10065609349476E-142	-0.669799068314619	0.441	0.642	3.59065146061059E-138
Ckmt1	3.4293251556772E-168	-0.685144454153645	0.443	0.683	5.86174548859903E-164
Cdhr5	1.7264904746402E-213	-0.691605765566051	0.076	0.321	2.95109016830249E-209
Slc35b1	0	-0.692945186111499	0.107	0.436	0
Serp1	6.32899099783672E-261	-0.695254704232383	0.227	0.548	1.08181443126023E-256
Hist1h2ap	6.8137098240156E-182	-0.6968267975478	0.131	0.359	1.16466742021899E-177
Akr1c19	1.95672943816817E-190	-0.699162545548503	0.067	0.284	3.34463762866085E-186
Hist1h1b	4.94696039795366E-160	-0.702479916157187	0.151	0.367	8.45583940822219E-156
Ccnb2	8.09460628596584E-265	-0.708276422671963	0.07	0.349	1.38361105246014E-260
Cdk1	6.85168631702611E-255	-0.718437040060737	0.076	0.343	1.17115874216927E-250
Krt19	6.02225217210073E-135	-0.718539473766692	0.93	0.921	1.02938356377718E-130
Mdh2	8.00878929861252E-284	-0.727971308189971	0.803	0.926	1.36894235481184E-279
Cycs	0	-0.736581799114481	0.572	0.818	0
Ostc	1.60724106060842E-279	-0.759920100027839	0.424	0.73	2.74725714489797E-275
Gna11	7.4535318296182E-215	-0.771725020220928	0.294	0.569	1.27403219563664E-210
Selenos	3.73599605002604E-256	-0.772511633727301	0.271	0.582	6.38593804830952E-252
Rrbp1	1.83624479258325E-250	-0.785922239460194	0.392	0.69	3.13869322396255E-246
Pdia6	6.2647123635984E-235	-0.788275882377565	0.468	0.753	1.07082728430987E-230
Hsp90b1	1.71811319464071E-278	-0.789393696330049	0.405	0.723	2.93677088359936E-274
H2afz	0	-0.792014118266729	0.922	0.955	0
Cdca8	6.63125114406635E-306	-0.802678136159344	0.076	0.379	1.13347975805526E-301
Cks2	2.59463730598643E-225	-0.803292994775994	0.26	0.52	4.43501354712261E-221
Serpinb1a	2.01220739498462E-265	-0.806541109261197	0.49	0.759	3.43946610024721E-261
2200002D01Rik	2.38122552204954E-132	-0.810962291862434	0.42	0.618	4.07022878483927E-128
Serpinb6a	2.53528363829785E-289	-0.811859968974483	0.314	0.633	4.33356032294252E-285
P4hb	2.26424495091059E-281	-0.821394115208875	0.289	0.608	3.87027389459148E-277
Spc24	0	-0.828486060661033	0.092	0.434	0
Ube2s	7.49766568295018E-270	-0.833645016176925	0.475	0.719	1.28157599518667E-265
Ldha	0	-0.835100958610515	0.708	0.881	0
Cdca3	0	-0.873325459320991	0.086	0.419	0
Calr	1.19314371158735E-284	-0.893312863913205	0.398	0.717	2.03944054621626E-280
Anxa13	0	-0.898913159448514	0.051	0.391	0
Cenpa	5.24037059058284E-305	-0.909265531418139	0.053	0.346	8.95736545048326E-301
Fdps	0	-0.918055598281603	0.23	0.62	0
Rbp7	0	-0.925872030098582	0.037	0.335	0
Lypd8	4.36241467664086E-266	-0.940607331123271	0.878	0.924	7.45667540678223E-262
Phgr1	0	-0.943080628608701	0.848	0.94	0
Top2a	5.85392852065278E-281	-0.954815033627328	0.081	0.363	1.00061200203518E-276
Dynll1	0	-0.960514117195726	0.382	0.741	0
St3gal4	3.88680551625404E-283	-0.966733598263249	0.017	0.278	6.64371666893304E-279
Tmsb10	2.75710289532831E-185	-0.973158606272268	0.639	0.843	4.71271597898469E-181
Txndc5	2.33415821512351E-184	-0.99004275628229	0.141	0.368	3.98977663711061E-180
Krt8	0	-0.999571705624746	0.953	0.987	0
Tm4sf5	0	-1.0075025191734	0.461	0.762	0
Mgst3	0	-1.01721630810734	0.68	0.869	0
Hspa5	0	-1.0187125694706	0.431	0.761	0
Smim24	7.97424477677476E-255	-1.04064429029037	0.544	0.777	1.36303765969411E-250
Fxyd3	4.56402628455697E-92	-1.05451879338988	0.335	0.485	7.80129012819323E-88
Manf	0	-1.07892265653224	0.396	0.763	0
Anxa2	0	-1.08994161832891	0.138	0.523	0
