	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Map1b	0	1.24641629563489	0.328	0.01	0
Itm2c	2.78696878604876E-125	1.23896951672023	0.428	0.147	4.76376574599315E-121
Ptov1	1.22156269220048E-106	1.23358901589437	0.632	0.383	2.08801710977827E-102
Rph3al	0	1.21021090591947	0.363	0.038	0
Tubb3	0	1.20708218504116	0.252	0.004	0
Trp53i11	3.79484027813363E-287	1.17886728743836	0.352	0.048	6.48652048741382E-283
Rimbp2	0	1.17705339949357	0.338	0.008	0
Nr4a2	0	1.17408297761801	0.268	0.022	0
Maged1	1.91379061736709E-186	1.16528714448532	0.412	0.098	3.27124230226556E-182
Ptprn2	0	1.16211778733985	0.337	0.018	0
Rfx6	0	1.15975124720439	0.297	0.008	0
Fars2	2.98564964068498E-11	1.14545118732648	0.358	0.325	5.10337093082284E-07
Ids	0	1.13469869146161	0.308	0.026	0
Ddx5	1.70681741819404E-140	1.11985303562635	0.896	0.828	2.91746301291907E-136
Pdap1	4.58226604943479E-105	1.11900504487108	0.822	0.734	7.83246735829889E-101
Fev	0	1.11032180637311	0.285	0.011	0
Mrfap1	3.25256580737448E-90	1.10780022219712	0.778	0.706	5.55961073454519E-86
Fryl	6.68279304445547E-122	1.10584249404997	0.43	0.148	1.14228981508877E-117
Golim4	2.65888663712165E-82	1.09517914248095	0.373	0.149	4.54483492883204E-78
Pbx1	2.8454881923086E-120	1.08998443020737	0.353	0.103	4.86379296711309E-116
Kdm1a	5.53575010431784E-69	1.07828082323022	0.456	0.247	9.46225765331049E-65
Ppp1r14c	0	1.07798700203644	0.276	0.02	0
Nenf	1.37660414808391E-58	1.06489305933579	0.476	0.286	2.35302947031983E-54
Phip	2.19801787510278E-89	1.06445797545433	0.398	0.159	3.75707195391318E-85
Atxn10	1.53066309680861E-103	1.06347236067166	0.438	0.175	2.61636243137496E-99
Dst	7.52779590540136E-282	1.06056960204366	0.282	0.03	1.28672615411025E-277
Ppp1cb	2.13493667983061E-61	1.05670587771604	0.487	0.297	3.64924726683446E-57
Chd3	1.32413678788816E-172	1.05392691985143	0.327	0.066	2.26334701153723E-168
Rnase4	5.91860359213028E-72	1.04606496027358	0.636	0.42	1.01166691200283E-67
Pycr2	1.04495889672009E-74	1.04125366313227	0.445	0.219	1.78614824216366E-70
Ypel3	2.49182975598335E-94	1.03878227289669	0.413	0.161	4.25928460190234E-90
Zbtb20	6.74562353356705E-131	1.02267133935424	0.319	0.078	1.15302943059262E-126
Igsf8	1.88595390979119E-65	1.00826411954552	0.308	0.122	3.22366101800608E-61
Egr1	1.04068395171481E-56	1.00581849853213	0.356	0.16	1.77884107866613E-52
Atp6v0b	1.79004952137417E-71	1.00056706225483	0.689	0.57	3.05973164688487E-67
Rev3l	5.17023401355703E-143	0.987444085025514	0.312	0.071	8.83748099937303E-139
Pkm	1.96832710169674E-71	0.971188752059637	0.748	0.63	3.36446151493023E-67
Rock1	2.25685166038542E-48	0.968770740238332	0.495	0.339	3.8576365430968E-44
Ndrg1	8.08710710287711E-96	0.967776427223402	0.382	0.136	1.38232921709478E-91
Syt13	0	0.963402457241885	0.265	0.005	0
Atp2b1	1.31687506575943E-51	0.962926711022716	0.469	0.29	2.25093454990259E-47
Akr1c13	2.39368740834089E-55	0.96215897148789	0.577	0.406	4.09152988707708E-51
Rundc3a	0	0.959497343919574	0.285	0.01	0
Smarcd2	4.75895847442822E-37	0.958210814868544	0.405	0.264	8.13448772034015E-33
Ceacam10	1.31738617601254E-18	0.950673643913519	0.295	0.192	2.25180819065824E-14
Tceal9	2.14569681808697E-68	0.944331258206057	0.681	0.525	3.66763957115605E-64
Ctsl	1.29364757512967E-72	0.934558227856419	0.316	0.117	2.21123180016915E-68
Camk2n1	1.45060904776376E-68	0.934343040505719	0.408	0.19	2.47952604534259E-64
Ddx6	3.71120482767726E-56	0.931553617167215	0.41	0.219	6.34356241194874E-52
Gucy2c	2.34705883813118E-44	0.927023316097679	0.33	0.167	4.01182767201762E-40
Fndc3a	4.45342944694053E-60	0.926105522415485	0.43	0.226	7.61224695365545E-56
Gng12	2.49071513337982E-34	0.925993771513557	0.51	0.407	4.25737937748613E-30
Sis	7.47730456108488E-53	0.918486063853963	0.369	0.17	1.27809566862624E-48
Rap1b	1.982987112577E-31	0.918330221318313	0.394	0.275	3.38951987152786E-27
Cyb5r3	2.82432925626342E-52	0.917969725574971	0.549	0.382	4.82762599773107E-48
Cirbp	4.15654487647102E-58	0.91408289671808	0.472	0.282	7.10478215735191E-54
Akap9	2.69986334711947E-45	0.911122398945118	0.561	0.434	4.61487641923131E-41
Gars	2.05522922166341E-44	0.906693348203685	0.454	0.295	3.51300330858926E-40
Chd4	6.76351614486811E-41	0.898093375095515	0.471	0.323	1.15608781464231E-36
Sfr1	1.90969640321398E-42	0.886024873165205	0.581	0.492	3.26424406201366E-38
Prkar1a	4.61318245058937E-41	0.8785476425315	0.523	0.405	7.88531276279242E-37
Map4k4	1.26373386395211E-62	0.87769826536214	0.337	0.143	2.16010029365334E-58
Cldn4	1.5968082177324E-184	0.877012338732835	0.26	0.039	2.72942428656999E-180
Rnasek	1.35825394828948E-45	0.876981425232615	0.647	0.584	2.3216634738112E-41
Eif4g2	5.20708354516085E-50	0.869879936724371	0.657	0.581	8.90046790374344E-46
Cxxc5	3.48708113202222E-136	0.866088639572908	0.269	0.055	5.96046777896558E-132
Gabarapl2	5.53020890981816E-59	0.85973976037915	0.657	0.538	9.45278608955217E-55
Cyth2	5.14618974657847E-51	0.857102811332109	0.368	0.191	8.79638213382658E-47
Cystm1	6.66934640150231E-91	0.85361169072861	0.845	0.772	1.13999138040879E-86
Gnai2	6.10675449163011E-37	0.851391634139326	0.531	0.424	1.04382754525434E-32
Eid1	5.90280836367556E-60	0.850711948822148	0.335	0.145	1.00896703360306E-55
Gpd2	1.63682589318699E-56	0.84653869231137	0.289	0.118	2.79782649922451E-52
Rhoc	2.95906635874916E-93	0.844720706322979	0.319	0.098	5.05793212700994E-89
Papss1	1.99486348103982E-42	0.842663833555486	0.409	0.243	3.40982014814137E-38
Hspa4l	9.91593812537315E-73	0.838257062485931	0.276	0.092	1.69493130377003E-68
Tpst2	6.07284662621539E-86	0.837620675866474	0.283	0.086	1.038031673819E-81
Ppp4r2	6.41513906426116E-41	0.837552338722303	0.413	0.259	1.09653972025416E-36
Selenom	1.6876359539242E-158	0.83719310448424	0.85	0.34	2.88467613604263E-154
Kctd12	5.04752005784354E-214	0.83482141558718	0.301	0.043	8.62772603487196E-210
Prrg2	4.80560446507934E-45	0.833160657916548	0.312	0.15	8.21421971216012E-41
Anpep	4.31706684636975E-39	0.831616154089765	0.254	0.112	7.37916236049981E-35
Ubl3	5.99628382233206E-50	0.831312116995261	0.352	0.177	1.02494479375122E-45
Serinc1	2.90730904929601E-68	0.828624015819425	0.302	0.113	4.96946335796167E-64
Mlxipl	2.0462944670287E-36	0.824941504436358	0.316	0.171	3.49773113249215E-32
Grcc10	4.52893018830218E-49	0.824693445174384	0.702	0.661	7.74130037086491E-45
Top1	1.02802562318072E-40	0.822194211373327	0.714	0.699	1.7572041977028E-36
Tusc3	2.24698741449885E-65	0.819195609125093	0.305	0.118	3.84077558760289E-61
Kdm7a	8.69088463288343E-131	0.818772854864851	0.276	0.059	1.48553291029877E-126
Mcrip1	6.13960074465564E-51	0.81672025639999	0.397	0.21	1.04944195528399E-46
Map1lc3a	2.8239466620338E-54	0.816072019841293	0.326	0.145	4.82697202941437E-50
Rap1gap2	5.04106250105559E-195	0.807167349834074	0.259	0.037	8.61668813305432E-191
Arid4b	7.30442452481532E-38	0.80628645983302	0.339	0.187	1.24854528402668E-33
Csnk1e	3.73216398992774E-75	0.805541803275943	0.287	0.096	6.37938790798349E-71
Kmt2a	4.05821170715818E-65	0.803785777997598	0.295	0.11	6.93670127104547E-61
Tmem176b	1.00555128642584E-71	0.799942958092019	0.758	0.667	1.71878881388769E-67
Cmip	3.49124938093784E-68	0.797989766660107	0.294	0.107	5.96759256683704E-64
Dnaja1	5.41022562322106E-54	0.797942049062431	0.765	0.732	9.24769865777175E-50
Mycbp2	1.00869162960757E-34	0.793708129728342	0.319	0.176	1.72415660248822E-30
Pkdcc	1.67471120152748E-38	0.793181365074402	0.283	0.137	2.86258385677092E-34
Cdhr5	2.54418211541067E-28	0.791539517829115	0.409	0.277	4.34877048987145E-24
Akr1c19	3.97669066754778E-38	0.791260330082212	0.413	0.244	6.79735735803941E-34
Ddx17	1.37955261311973E-36	0.790500976895772	0.332	0.182	2.35806928160555E-32
Smim6	1.20837091857312E-63	0.789763133078645	0.659	0.436	2.06546841111704E-59
Rab3d	4.84534167807452E-57	0.788086276729638	0.357	0.162	8.28214253033277E-53
Prom1	3.40634066043003E-27	0.784957698617071	0.316	0.195	5.82245809087305E-23
Agpat3	3.8734068176252E-35	0.780835282219603	0.343	0.197	6.62081427336676E-31
Ang	1.29779276542949E-30	0.780307157063378	0.382	0.246	2.21831717394862E-26
Tspan1	3.21823832249149E-18	0.779740676991035	0.457	0.377	5.50093476463471E-14
Acly	2.27558045601751E-67	0.777948339528397	0.313	0.119	3.88964967347074E-63
Son	9.03174166737903E-55	0.77763558130025	0.735	0.679	1.5437956032051E-50
Mid1ip1	1.15191962808472E-32	0.776439746155564	0.413	0.273	1.96897622028522E-28
Cbfa2t3	6.69478089934051E-83	0.770733342238622	0.253	0.07	1.14433889912427E-78
Klhdc2	1.67473376643306E-28	0.768940868665195	0.371	0.245	2.86262242696403E-24
H3f3a	2.41348212804078E-100	0.765033411157733	0.958	0.963	4.12536500146011E-96
Txnip	4.47040854887918E-18	0.764726709298569	0.502	0.466	7.64126933259918E-14
Kdm5b	1.91012830201734E-68	0.762217342374947	0.282	0.098	3.26498230663824E-64
Nudt4	1.496168578209E-14	0.757557744010315	0.33	0.261	2.55740095073265E-10
Cst3	5.29612189611369E-41	0.757089295801623	0.782	0.822	9.05266115702713E-37
Arl3	4.10118804169721E-89	0.754844344051777	0.275	0.079	7.01016071967304E-85
Rtn4	1.10938561751062E-39	0.746275431176707	0.357	0.2	1.8962728360109E-35
B9d1	2.14558298449449E-58	0.742520822489776	0.256	0.093	3.66744499539643E-54
Gspt1	2.19062518857329E-11	0.742171804584862	0.484	0.489	3.74443563482832E-07
Cdk8	1.34015042033077E-33	0.740752973118127	0.309	0.171	2.29071911347138E-29
Ctdspl	4.11914400974032E-31	0.739531712789473	0.298	0.167	7.04085285584913E-27
Akr1c12	9.77821862319284E-19	0.736237131826889	0.479	0.429	1.67139090926235E-14
Casz1	9.74457637861851E-48	0.733181958026355	0.28	0.12	1.66564044039726E-43
Hnrnph1	2.29456752256476E-24	0.732624953407556	0.378	0.264	3.92210426631995E-20
Slc17a5	1.81211400766855E-77	0.730348263584219	0.254	0.076	3.09744647330786E-73
Calr	2.18746895996446E-41	0.729964244367734	0.731	0.663	3.73904069326725E-37
Cd63	1.11923220467976E-52	0.725042376409518	0.803	0.8	1.91310360745911E-48
Smim22	1.00721657266769E-25	0.717772854580023	0.607	0.58	1.72163528766088E-21
Csnk1a1	4.40446378840147E-30	0.71345967541452	0.591	0.548	7.52854995351464E-26
Cd164	1.40584820969862E-33	0.712377050953357	0.416	0.276	2.40301634483784E-29
Npdc1	1.22429987749073E-34	0.710704283070542	0.341	0.191	2.09269578059491E-30
Kif5b	4.67201822249523E-36	0.706569594397636	0.648	0.613	7.9858807477111E-32
Onecut2	5.56974683132117E-23	0.706357571919996	0.363	0.25	9.52036825877727E-19
Chd7	8.70331196141727E-42	0.706240452121548	0.274	0.124	1.48765711356505E-37
Kif1b	3.71657712718647E-49	0.705846166631386	0.265	0.108	6.35274528349984E-45
Nedd4	9.51192098243875E-30	0.705588178945709	0.546	0.466	1.62587265352826E-25
Lrpap1	3.7075023834494E-20	0.705200569897669	0.341	0.241	6.33723382403007E-16
Bax	3.04949382212428E-25	0.702980131521987	0.564	0.518	5.21249979015703E-21
Stard10	8.81050410435598E-56	0.701941624694495	0.822	0.803	1.50597946655757E-51
Txndc12	9.21085354490796E-21	0.698473789973278	0.35	0.253	1.57441119643112E-16
Lcorl	1.01729503306936E-27	0.697326236198015	0.289	0.163	1.73886240002546E-23
Kmt5a	6.04919384652814E-22	0.694953793964245	0.592	0.582	1.03398870418705E-17
Hes6	3.99285022201273E-16	0.694896268485598	0.473	0.424	6.82497888448636E-12
Elof1	2.71094654787801E-22	0.694586928340742	0.566	0.535	4.63382093428788E-18
Ubb	1.01925436027419E-154	0.694427651892352	0.989	0.99	1.74221147801668E-150
Msi2	2.18955799852573E-58	0.690614664611358	0.253	0.089	3.74261148688002E-54
Selenok	2.24037554058119E-27	0.690081904365842	0.577	0.514	3.82947391151543E-23
Grina	8.95904458571079E-67	0.68626035099318	0.25	0.081	1.53136949103555E-62
Pnrc1	2.16601711989111E-17	0.684335979328743	0.435	0.365	3.70237306302988E-13
Ptbp3	5.38474995002205E-19	0.684188397164953	0.405	0.324	9.20415308957269E-15
Srrm2	6.83529024480902E-39	0.683174974804571	0.759	0.748	1.16835616154521E-34
Ssbp3	2.39965351935892E-32	0.68180239624112	0.261	0.131	4.10172776064021E-28
Hopx	8.2124409637261E-23	0.681160048475106	0.602	0.58	1.4037525339297E-18
Vps37a	1.59817686150322E-50	0.680354163951391	0.257	0.102	2.73176370936746E-46
Tmed4	1.47313203310411E-19	0.670707287883153	0.436	0.364	2.51802458418486E-15
Baiap2l2	4.90159921513868E-22	0.670589165794479	0.389	0.285	8.37830353843655E-18
Dctn3	2.98732030626892E-24	0.669356184679772	0.565	0.528	5.10622659950546E-20
Mpzl1	3.75436318878191E-32	0.668506443138715	0.264	0.134	6.41733299858493E-28
Pbrm1	7.82471434802303E-19	0.667958926884705	0.339	0.241	1.33747842350758E-14
Tuba4a	1.09207150437982E-21	0.667856108418675	0.421	0.331	1.86667782243642E-17
Acbd3	1.55723591702935E-22	0.665215034828874	0.35	0.24	2.66178335297827E-18
Fhl2	3.98374394475257E-21	0.664805174897988	0.32	0.214	6.80941352476557E-17
Cd81	9.82835920098103E-24	0.662872129052208	0.741	0.768	1.67996143822369E-19
Arf5	2.51241635586744E-36	0.662639372596229	0.756	0.786	4.29447327708422E-32
Gstz1	1.99256805067817E-16	0.661452820062804	0.294	0.206	3.40589656902419E-12
Atrx	4.37442291179956E-23	0.66091827130914	0.445	0.346	7.47720108313899E-19
Drap1	1.78268678781281E-19	0.660359906807761	0.633	0.673	3.04714652640843E-15
Tnrc6b	1.65197444622744E-23	0.660352184856196	0.259	0.148	2.82371992093656E-19
Epn1	2.69403703895887E-19	0.659463133784801	0.514	0.481	4.60491751069239E-15
Ifi27	9.53454038860629E-24	0.658565371601157	0.331	0.213	1.62973898862447E-19
Myo15b	2.87433980487113E-31	0.658389347001319	0.283	0.149	4.91310902846622E-27
Uqcc2	2.91652133196853E-39	0.65522860184485	0.711	0.665	4.98520991273381E-35
Tmem184a	2.12300881538757E-22	0.6533450724539	0.279	0.17	3.62885896814197E-18
Arpc5	1.79793208059132E-24	0.652057973292247	0.583	0.55	3.07320530535474E-20
Ube2r2	2.02572951277833E-17	0.650972559314458	0.405	0.334	3.46257945619199E-13
Sin3b	4.60566403119293E-13	0.649490284797865	0.443	0.412	7.87246152851807E-09
Myo6	3.95874033409959E-15	0.649319268909619	0.419	0.359	6.76667485307643E-11
Cotl1	4.65472702411685E-06	0.64835166595	0.402	0.414	0.079563249023229
Phc2	1.81402839209633E-27	0.647048739115872	0.257	0.138	3.10071873061026E-23
Saraf	5.9147718386445E-24	0.646885932327763	0.339	0.224	1.0110119503795E-19
Jund	1.73020561650756E-42	0.645819757985804	0.78	0.759	2.95744046029637E-38
Sult1d1	1.25328896002869E-10	0.64464535677293	0.435	0.411	2.14224681937704E-06
Cul3	9.86150956158533E-19	0.643260400091985	0.357	0.266	1.68562782936178E-14
Hmgcr	6.01286310279635E-28	0.63801498011134	0.275	0.15	1.02777869016098E-23
Morf4l1	3.35587339793052E-19	0.636995015159008	0.521	0.488	5.73619439908264E-15
Nsd1	6.45536126930412E-15	0.636843129855895	0.36	0.285	1.10341490176215E-10
Glul	4.71885685244273E-23	0.631883196259385	0.283	0.171	8.06594201788036E-19
Atp6v1b2	2.58106201978901E-44	0.631740246916213	0.264	0.112	4.41180931042536E-40
Smarca4	2.02038278740063E-17	0.630789808840241	0.342	0.254	3.4534402985039E-13
Dpp4	5.66688168780397E-15	0.630141797517626	0.256	0.173	9.68640086896333E-11
Mbnl2	8.59045753365108E-18	0.630063425229007	0.357	0.27	1.46836690622698E-13
Tecr	1.72901942925648E-13	0.630013932053329	0.648	0.705	2.95541291042811E-09
Atp2a2	1.7155287238044E-16	0.625775627306164	0.342	0.258	2.93235324759886E-12
Kmt2e	6.79549109275214E-15	0.623744053431479	0.337	0.258	1.16155329248412E-10
Dync1i2	1.11612429125348E-14	0.621292267520699	0.345	0.266	1.90779125103957E-10
Hnrnpa1	1.12779092456802E-07	0.617987637820349	0.568	0.641	0.001927733027364
Ubn2	3.04898758511234E-24	0.617910169058738	0.264	0.15	5.21163447923252E-20
Rab14	4.22044372576023E-22	0.617804926958006	0.594	0.579	7.21400446044196E-18
Eps8l2	2.88497271033895E-23	0.617688541944059	0.253	0.142	4.93128385378237E-19
Gnb2	2.32426824755354E-52	0.616835643139697	0.858	0.874	3.97287171554327E-48
Dynll1	4.06400361960613E-32	0.616372073276744	0.729	0.681	6.94660138699276E-28
Rsrc2	2.73935333858221E-14	0.614537170671894	0.434	0.385	4.68237666163858E-10
Tmem50a	4.21695109273717E-15	0.612631843339499	0.476	0.44	7.20803450281564E-11
Atp6v1g1	1.74318127888697E-21	0.61201467497526	0.616	0.614	2.9796197600015E-17
Ankrd11	5.86030566167162E-11	0.611729088814162	0.415	0.382	1.00170204674953E-06
Tpm4	5.68623904792738E-12	0.611216599360827	0.321	0.256	9.71948840462228E-08
Azin1	2.90386589056804E-08	0.608591185904155	0.326	0.291	0.000496357796675
Mien1	1.14795818478385E-21	0.605527520278343	0.577	0.538	1.96220492525103E-17
Gnas	7.38576699571585E-41	0.60457296228992	0.804	0.834	1.26244915257771E-36
Ube2b	6.99780576371678E-14	0.604125282857051	0.521	0.519	1.19613493919211E-09
Luc7l2	7.48475726063705E-11	0.602825838254399	0.461	0.45	1.27936955856069E-06
Ahcyl1	9.52633354146906E-12	0.602062640223874	0.29	0.224	1.62833619224331E-07
Phyh	1.79309584984702E-14	0.59960594087336	0.413	0.358	3.06493873614351E-10
Hpcal1	1.94077737976359E-20	0.597129084292673	0.272	0.168	3.3173707752299E-16
Wbp2	1.11256776910694E-21	0.595301689608805	0.25	0.143	1.90171208773449E-17
Pick1	2.66854671764473E-20	0.594924451417087	0.257	0.153	4.56134690447014E-16
Parp1	2.46723948392873E-25	0.594850792335053	0.302	0.181	4.21725244987938E-21
Csde1	9.9232886117139E-15	0.593756055265748	0.36	0.287	1.69618772240026E-10
Ppp3ca	2.31593450249288E-19	0.593013781489902	0.253	0.153	3.95862684511108E-15
Srp14	2.63985104766021E-18	0.58996926356059	0.564	0.549	4.51229739576559E-14
Bptf	5.02313059052954E-20	0.589909417148942	0.28	0.177	8.58603711839214E-16
Mettl26	3.29561166138317E-12	0.589325219448677	0.528	0.548	5.63318901280226E-08
S100a13	8.92632983635864E-21	0.587290987992757	0.305	0.19	1.52577755892878E-16
Myo1b	1.33845236729821E-35	0.587202028082646	0.274	0.131	2.28781663142283E-31
Pnisr	1.09234691209527E-08	0.586380761410137	0.306	0.256	0.000186714857684
Traf4	6.43040316052165E-15	0.584846330499614	0.309	0.228	1.09914881222797E-10
Tmem59	1.04392115908516E-26	0.579690870541869	0.709	0.732	1.78437443722426E-22
Zcrb1	2.19854825707687E-17	0.578144473189075	0.584	0.586	3.7579785358215E-13
Ube3a	5.92000493134808E-10	0.576352006477	0.323	0.277	1.01190644291533E-05
Gclm	1.25576598621318E-06	0.571058066742961	0.363	0.353	0.021464808002342
Tnks2	1.06712645980984E-18	0.570698858244173	0.282	0.182	1.82403925775295E-14
H2-Q2	2.11312691158016E-16	0.570265112024596	0.254	0.163	3.61196782996397E-12
Paxbp1	1.50534947475502E-10	0.567075932661168	0.253	0.189	2.57309385719876E-06
Os9	2.77805813417379E-14	0.567018426020382	0.327	0.249	4.74853476874327E-10
Trappc2l	2.92131429705747E-13	0.566753101830176	0.434	0.392	4.99340252796033E-09
Rbm39	1.22824769850266E-30	0.564872093478837	0.748	0.758	2.09944379105059E-26
Prdx2	5.79369340044812E-33	0.563308196919143	0.869	0.897	9.90316012938598E-29
Cnot7	4.13154297157175E-20	0.563156521624165	0.257	0.157	7.06204640130759E-16
Usp34	2.41396946183835E-11	0.56222306351704	0.379	0.331	4.12619800112028E-07
Pura	2.45279072552707E-11	0.555761227085874	0.46	0.442	4.19255518714343E-07
Atp8b1	4.44636988198631E-08	0.555140865223888	0.352	0.317	0.000760018003928
Map1lc3b	1.92667907686769E-15	0.553574040193564	0.601	0.622	3.29327254608995E-11
Emc10	7.10305558831293E-09	0.550991524061872	0.453	0.452	0.000121412529171
Nsd3	1.56365561594882E-08	0.546110659477197	0.256	0.201	0.000267275654434
Reep5	1.56385163169587E-31	0.54597310428029	0.356	0.197	2.67309159405775E-27
Ddx3x	3.6041555306571E-17	0.54420441779236	0.315	0.22	6.16058304855218E-13
Purb	1.00926752575379E-15	0.542417584486444	0.58	0.588	1.72514098177095E-11
Ubc	6.40750529077046E-17	0.541562833363874	0.662	0.675	1.09523487935139E-12
Ncor1	1.10823229293477E-12	0.541548299037387	0.524	0.526	1.8943014583134E-08
Ralbp1	1.40138317659651E-10	0.540289719657725	0.425	0.397	2.39538426375642E-06
Sec62	9.92238604320757E-16	0.538923377283304	0.601	0.607	1.69603344636547E-11
Cstb	5.81931057731248E-10	0.53783501862775	0.442	0.429	9.94694756980022E-06
St6galnac2	2.09446594135085E-10	0.5347159750111	0.312	0.25	3.580070633551E-06
Tubb2b	2.77771818192637E-08	0.534686882541602	0.267	0.21	0.000474795368837
Itm2b	9.42088917556725E-27	0.534675217270439	0.813	0.851	1.61031258677971E-22
Fkbp1a	5.67080199251534E-15	0.531205653352497	0.596	0.634	9.69310184580647E-11
Uaca	1.98122196160605E-07	0.53065414504295	0.263	0.216	0.003386502698973
Arpc1a	6.27735983824072E-16	0.529267367397602	0.557	0.549	1.07298911715049E-11
Gabarap	1.8526108108915E-37	0.529201877231076	0.818	0.825	3.16666765905684E-33
