	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Arl6ip1	0.406251108174743	0.780734979829006	0.447	0.61	1
1110008P14Rik	0.50896576357408	0.774034899529022	0.181	0.253	1
Tmem50a	0.146234750791706	0.773847237397511	0.255	0.442	1
Sdf4	0.039548753832655	0.770219714232663	0.213	0.398	1
Cmc2	0.214690366202721	0.769386791963754	0.191	0.31	1
2310033P09Rik	0.21574271658491	0.764147551241356	0.191	0.309	1
Dnajc15	0.603164142662416	0.759301172714829	0.33	0.519	1
Capza1	0.111210204655528	0.758881253108197	0.149	0.261	1
Arpc2	0.174593664094202	0.749724415420045	0.521	0.773	1
Fus	0.218977504246749	0.746876327057681	0.266	0.444	1
Dnaja1	0.074441619983327	0.745296678983783	0.383	0.734	1
Sf3b1	0.137827476056763	0.736514496270545	0.319	0.558	1
H2-Ab1	0.000417509743013	0.729684778976847	0.138	0.358	1
Cdc42	0.984092521557082	0.728029144182847	0.457	0.738	1
Tspo	0.52934388631379	0.71940515029594	0.404	0.677	1
Slc9a3r1	0.163637459753164	0.717758879292934	0.213	0.356	1
Clic1	0.462168745997309	0.715729002087482	0.489	0.779	1
Nktr	0.245943917109457	0.695318037936485	0.191	0.303	1
Son	0.242604045170803	0.691956418869094	0.383	0.682	1
Tra2a	0.00601226846005	0.68167739386225	0.117	0.278	1
Iqgap1	0.364285904362874	0.681304232011522	0.191	0.288	1
Snrnp48	0.065969451525836	0.680804352205775	0.17	0.312	1
Srp14	0.010065981447592	0.679411534422	0.266	0.551	1
Tmem128	0.039031174669983	0.678074411232794	0.149	0.286	1
Prkar1a	0.006996827829745	0.674227439891386	0.191	0.409	1
Sh3glb1	0.148030382968913	0.671698976384423	0.309	0.537	1
Psap	5.00652287168854E-05	0.669903387205241	0.117	0.367	0.855764954457722
Sec11c	0.652744338575134	0.669777177818522	0.489	0.734	1
Sin3b	0.029408383983456	0.668311236449823	0.213	0.414	1
Mat2b	0.20043317007486	0.668092026695598	0.181	0.294	1
Rock1	0.221687602174442	0.66807402861106	0.213	0.344	1
Arpc3	0.319803974567276	0.662141266128483	0.521	0.825	1
Rap1a	0.011069750830337	0.657019873586545	0.223	0.455	1
Sms	0.052202735538898	0.648350840766297	0.138	0.263	1
Eif4a2	0.147956648651508	0.642898084583371	0.16	0.269	1
Jund	0.129280217239188	0.642031108437776	0.532	0.761	1
Polr2g	0.048017164660005	0.639186003113083	0.149	0.284	1
Rab8a	0.197732400863146	0.638023032811457	0.213	0.349	1
Cirbp	0.020346926116311	0.637314067573263	0.138	0.288	1
Ddx50	0.009525547409222	0.635629522149734	0.128	0.287	1
Gabarapl2	0.012523917138589	0.635382295135041	0.266	0.543	1
Dusp11	0.069591381215799	0.620855696171672	0.16	0.291	1
Pak2	0.051619518170293	0.620265451512051	0.234	0.431	1
Eif1	1.21710937665194E-06	0.620182365970927	0.894	0.976	0.020804050575112
Tra2b	0.049064421436044	0.619943318544717	0.223	0.418	1
Rsrp1	0.160751183282434	0.616018086148787	0.351	0.618	1
Plaat3	0.033603684570962	0.61355174791357	0.223	0.428	1
Rhoa	0.81281831923938	0.613449097910223	0.468	0.757	1
Ccdc12	0.011967855519505	0.613387064401921	0.245	0.502	1
Atp6v1f	0.607807181501026	0.61289269528948	0.436	0.738	1
Ubb	7.68291490278778E-13	0.603560931961477	0.968	0.99	1.31324064433352E-08
Pnisr	0.064276718863043	0.60008539580774	0.138	0.258	1
Ttc14	0.043428589691105	0.596474416138205	0.138	0.269	1
Hist1h2ae	0.068769149574943	0.592838336000837	0.181	0.328	1
Mrps23	0.036907083102067	0.5920107390339	0.17	0.33	1
Arhgdia	0.021028136852905	0.589192258421559	0.255	0.507	1
Mien1	0.037900261629264	0.588128539056685	0.287	0.54	1
Emd	0.035772319286377	0.582664981411966	0.128	0.256	1
Scand1	0.679730320666172	0.576572136925121	0.457	0.811	1
Mtdh	0.00771919229851	0.576224317785684	0.255	0.523	1
Chic2	0.093856694622471	0.575382898494131	0.149	0.265	1
Snrnp70	0.009835453977176	0.574242920650121	0.223	0.465	1
Pole4	0.008351926469377	0.572879693096851	0.128	0.29	1
Abhd17a	0.004618208527112	0.564929762013802	0.255	0.544	1
Tpr	0.030240338617871	0.560613601471482	0.319	0.613	1
Fgfr1op2	0.037183224375119	0.559448047353155	0.138	0.272	1
Srsf5	0.007998213704119	0.557641873873469	0.213	0.45	1
Tmem167	0.072931754996262	0.557640824730231	0.319	0.587	1
Morf4l1	0.002515270567009	0.556146302128328	0.223	0.49	1
2310011J03Rik	0.021904362418445	0.549986230899828	0.149	0.304	1
Ezr	0.0027775164461	0.548851792141239	0.191	0.434	1
Dap	0.004788309549015	0.546755034285374	0.16	0.361	1
Txnip	0.003111081094571	0.54632773823112	0.213	0.468	1
Cfl1	0.41899627235102	0.539822676065066	0.468	0.819	1
Atrx	0.030803701098367	0.538492363991576	0.181	0.35	1
Anapc11	0.00026543648465	0.537161105279184	0.138	0.379	1
Coq2	0.002101514870593	0.536345349082983	0.149	0.357	1
Selenok	0.018156572731005	0.530481872649149	0.266	0.517	1
Sumo2	0.120991051483226	0.524658460266666	0.596	0.833	1
Dnajc9	0.00095660083994	0.519119797604224	0.117	0.314	1
Surf1	0.027830240837754	0.51452714748951	0.17	0.331	1
Tcf25	0.028212380919778	0.509357989797107	0.234	0.442	1
Lman2	0.001638464679502	0.50838873118657	0.202	0.467	1
Sf3b2	0.004869922092304	0.504602046371632	0.255	0.533	1
Myl12b	0.854363615596795	0.504275879348453	0.5	0.797	1
Zranb2	7.98267670758607E-05	0.50384770964509	0.149	0.414	1
Rab18	0.001796483866784	0.503445840743818	0.149	0.362	1
Arpc4	0.005313106986191	0.502537800261347	0.149	0.338	1
Acp5	0.00105885348275	0.498007252703108	0.138	0.345	1
Rtf1	0.025848390950145	0.496714940514238	0.17	0.338	1
Taf15	0.012894072685272	0.495606852959178	0.16	0.336	1
B230219D22Rik	0.026137768019244	0.492728949457839	0.138	0.282	1
Gpx4	0.482631482874135	0.490275323806199	0.468	0.803	1
Dhx36	0.014584818966414	0.489984749317641	0.138	0.295	1
Rab21	0.011972436292056	0.489259041750137	0.117	0.263	1
Hmox2	0.01813917879322	0.488864046039995	0.138	0.291	1
Rp9	0.001407157463582	0.488584272957754	0.266	0.586	1
Stx7	0.031975552789124	0.488450889692121	0.128	0.257	1
Zcchc17	0.002956370373816	0.484679959718412	0.138	0.332	1
Dbnl	0.021913654920639	0.481497809928135	0.16	0.323	1
Pdcd10	0.001433706996826	0.481250441816138	0.181	0.418	1
Rbck1	0.067911179169278	0.479400623712178	0.149	0.274	1
Brd1	0.046641760542547	0.474925561643693	0.149	0.283	1
Cd47	0.009670647737602	0.474363607421437	0.191	0.402	1
Sat1	0.032953745549496	0.473824826835382	0.181	0.342	1
Pkn2	0.000240670285204	0.472965309884719	0.138	0.382	1
Ube2d2a	0.004994350510317	0.471667082585845	0.234	0.491	1
Srpk1	0.000769923859855	0.47141179530916	0.181	0.44	1
Map1lc3b	0.00619880267708	0.471191489691702	0.298	0.622	1
Prdx5	0.000878465916862	0.469968670368036	0.287	0.654	1
Psmb9	0.00352547725087	0.469843934670711	0.213	0.468	1
Actr2	0.025106749797847	0.469495458543256	0.128	0.264	1
Rps27	8.65980670749243E-06	0.46891635789369	0.904	0.982	0.148022076051168
Dnttip1	0.020890421112847	0.466915259076472	0.138	0.287	1
Rexo2	0.004244353967122	0.465767755287394	0.181	0.397	1
Rsrc2	0.00541595118953	0.465151235358402	0.181	0.387	1
Gnas	0.088992593159344	0.465038386837938	0.447	0.835	1
Dnajc7	0.000272154089549	0.462840787648248	0.138	0.379	1
Ralbp1	0.000780955614017	0.462688506714755	0.16	0.399	1
Gsk3b	0.013470516990199	0.462057680365279	0.149	0.31	1
Prrc2c	0.002840782605838	0.461475408768799	0.17	0.391	1
Smim26	0.021303566857625	0.460310329594838	0.117	0.25	1
Sec62	0.011268395465776	0.458928573470321	0.298	0.608	1
Vasp	0.012840614954509	0.455091572002562	0.223	0.454	1
Rfc2	0.005319217714039	0.453535406717001	0.16	0.357	1
Mff	0.013511400932143	0.451889231867482	0.128	0.279	1
Ctcf	0.002336721512803	0.448799357703564	0.128	0.316	1
Rbbp4	0.005143217523684	0.442484784348706	0.138	0.319	1
AY036118	0.002348381519317	0.439789133079193	0.223	0.493	1
Ubl5	0.535303976629104	0.438769407693817	0.489	0.858	1
Acot7	0.011905874096787	0.434740934221163	0.117	0.263	1
Mapre1	0.000213093322564	0.433560841498796	0.128	0.364	1
Psenen	0.008560532459222	0.431445171802566	0.351	0.726	1
Fubp1	0.000483711494816	0.426576257239226	0.149	0.388	1
Fip1l1	0.030125986112366	0.424277291191747	0.138	0.278	1
Tmed9	0.001166554656208	0.421830996578051	0.245	0.547	1
Atg3	0.049546515611239	0.421098345530546	0.138	0.264	1
Ccdc59	0.000397760027431	0.420771182545254	0.17	0.424	1
Vta1	0.020473387721119	0.420723484047727	0.117	0.251	1
Prpf4b	0.00107162992447	0.417635575855349	0.234	0.54	1
Psma2	0.051718934844591	0.41696532479122	0.394	0.777	1
Rps15a	4.04268059911056E-07	0.415485378757682	0.989	0.995	0.00691015394806
Ubl4a	8.57847968916315E-05	0.411384268683901	0.128	0.378	1
Twistnb	0.001512303440969	0.41126634799922	0.138	0.345	1
Ythdc1	0.000852220609069	0.40943709784222	0.138	0.356	1
Wbp1	0.000886473063807	0.409425972637645	0.096	0.278	1
Dynll1	0.213104260400682	0.406642454592022	0.404	0.683	1
Commd3	0.000724542402323	0.405260461378608	0.17	0.422	1
Stk38	0.003928975294777	0.404234833945273	0.117	0.287	1
Dcun1d5	0.000638561345384	0.402906556019271	0.16	0.404	1
Pcmt1	0.001316204993501	0.402006782137819	0.117	0.31	1
Pmvk	0.001936584716335	0.400651606545506	0.138	0.341	1
Ggnbp2	0.003776326938934	0.400511789967138	0.106	0.269	1
Hnrnpa3	0.006890075654677	0.400476020698683	0.319	0.67	1
Dguok	0.006330738949778	0.400406030980982	0.117	0.277	1
Lamtor4	0.001187628166903	0.397258513281792	0.309	0.684	1
Sub1	0.204929092856061	0.393935778468829	0.436	0.783	1
Med29	0.001646545875836	0.393477683317989	0.149	0.363	1
Ppp2ca	8.81529444423543E-05	0.392583732507109	0.202	0.525	1
Impa1	0.000741004021672	0.392101236711189	0.128	0.34	1
Tma7	0.961721654317899	0.392055103141318	0.532	0.869	1
Dpm3	0.000422652642351	0.389192383546506	0.266	0.618	1
Rwdd1	5.46953902884637E-05	0.388653872438664	0.213	0.556	0.934908306200711
Srsf7	0.132598966420464	0.387373142424565	0.394	0.701	1
Hibadh	9.14937200678661E-05	0.386244016690379	0.085	0.299	1
Khdrbs1	0.001082897171712	0.385968864679141	0.138	0.352	1
Slc38a2	0.012078744331268	0.383922101794253	0.128	0.275	1
Bcl10	0.014522538513128	0.382796127152867	0.117	0.258	1
Gm16286	0.000444354119902	0.37904202448143	0.181	0.45	1
Sdhaf4	0.001004095234878	0.376139647116034	0.085	0.253	1
Ubxn4	0.000187000287745	0.376047527695273	0.149	0.405	1
Dnajc3	0.006078874716164	0.375963141081377	0.202	0.427	1
Fau	6.05803477643781E-09	0.371001823383175	1	0.998	0.000103549988434
Cwc15	0.000964486153507	0.370964149338462	0.202	0.477	1
Dohh	5.50024096051998E-09	-0.371178662557718	0.032	0.333	9.40156187381681E-05
Actn4	4.1887827271635E-08	-0.371396317558938	0.032	0.309	0.000715988631554
Emc6	6.07978378625576E-15	-0.371520300847456	0.085	0.582	1.0392174425847E-10
Mrpl32	3.60747647677223E-11	-0.37167028476524	0.064	0.453	6.16625954174677E-07
Lypla1	2.28805717960246E-07	-0.372047876653937	0.032	0.287	0.003910976137094
2310039H08Rik	1.74876474310582E-12	-0.372337776079461	0.064	0.482	2.98916357539079E-08
Rpl37	4.53251939725208E-08	-0.372935148912383	0.947	0.996	0.000774743540572
Cox20	8.04539199659599E-11	-0.373315761890701	0.191	0.685	1.37519885397815E-06
Ten1	8.36759351211081E-11	-0.374818267846208	0.106	0.515	1.4302727590251E-06
Alas1	6.35055685044216E-07	-0.374866902333845	0.021	0.253	0.010855006824461
Akr7a5	3.43064407923295E-14	-0.376017527638678	0.128	0.645	5.86399992463288E-10
Ndufv1	1.46041324044857E-12	-0.376177100936153	0.181	0.71	2.49628435189874E-08
Imp4	4.16066771242604E-08	-0.376653058659295	0.032	0.308	0.000711182932085
Mrpl34	1.66051043299989E-11	-0.37701077936367	0.245	0.767	2.83831048312671E-07
Tpm4	1.77306081241617E-06	-0.377673388023818	0.032	0.258	0.03030692846663
Thoc3	1.03966565817792E-07	-0.377962916263503	0.011	0.257	0.001777100509524
Yy1	2.27656792780248E-09	-0.378782266050656	0.064	0.402	3.89133755899277E-05
Morf4l2	4.7059421817546E-09	-0.37892651180786	0.043	0.356	8.04386697127314E-05
Hmgn2	3.21775469521968E-09	-0.379057148132206	0.043	0.36	5.50010810053899E-05
Hnrnpab	7.2799302729557E-13	-0.379225801321614	0.16	0.681	1.24435848155632E-08
Pafah1b3	6.77578782678421E-13	-0.379850166483374	0.138	0.629	1.15818541323223E-08
Nucks1	2.7602865506238E-09	-0.379920528246885	0.191	0.633	4.71815780098125E-05
Psmc4	2.23006007635133E-11	-0.380629718999801	0.096	0.518	3.81184168850733E-07
Apool	2.08214990332198E-07	-0.380640784958369	0.021	0.268	0.003559018829748
Ccz1	5.03324749732897E-08	-0.381649346960913	0.011	0.266	0.000860332994718
Rab2a	7.87454538329529E-14	-0.381783936632321	0.138	0.655	1.34599604236666E-09
Ift43	1.00839761186334E-07	-0.382118284163477	0.021	0.278	0.001723654037958
Elof1	4.02599566151488E-12	-0.38213066577922	0.096	0.537	6.88163438422738E-08
H3f3a	9.58783498758159E-05	-0.382322171567774	0.66	0.964	1
Mrpl24	2.53890270528699E-13	-0.382360074117194	0.106	0.588	4.33974639414705E-09
Rps3	8.21640369519951E-07	-0.38254745120135	0.883	0.994	0.014044298836205
Arpc1a	1.46393708447059E-10	-0.38423843415059	0.128	0.551	2.50230765848558E-06
Mlec	1.61804776108971E-10	-0.385664683759481	0.117	0.525	2.76572903803064E-06
Smim7	1.41731784262814E-09	-0.385709657566162	0.064	0.404	2.42262138840427E-05
Glrx3	1.01102395649103E-13	-0.385731294694643	0.149	0.667	1.72814324883012E-09
Rcc2	1.08252604135606E-07	-0.386397221010218	0.032	0.296	0.00185036176249
Mrpl52	2.39292793431284E-08	-0.386648820780818	0.362	0.898	0.000409023171812
Copb1	7.4397323972575E-07	-0.387556646792694	0.021	0.251	0.012716734586632
Cox14	1.90390017659916E-12	-0.387655245910392	0.191	0.723	3.25433657186095E-08
Pgd	1.93206861663428E-07	-0.38815394398572	0.032	0.288	0.003302484886413
Dap3	3.6464112771985E-12	-0.388951303931636	0.053	0.457	6.23281079611539E-08
Hnrnpul2	3.45182852693764E-07	-0.389177291728088	0.043	0.3	0.005900210501095
Ndufa8	5.48565853100855E-09	-0.390088597448435	0.287	0.79	9.37663612705292E-05
Asns	1.87065283755512E-07	-0.391257386796144	0.032	0.288	0.003197506895233
Chmp4b	5.49942247063453E-12	-0.391785736189252	0.085	0.515	9.4001628290556E-08
Rpl36al	5.33787538042794E-08	-0.392104927204045	0.713	0.98	0.000912403038777
Agpat2	2.45605694608545E-08	-0.392171030922692	0.032	0.316	0.000419813813794
Pdia6	1.05468704532731E-09	-0.39223751731156	0.234	0.708	1.80277656657797E-05
Mrpl11	8.08496877984603E-12	-0.392274607538445	0.106	0.545	1.38196371353908E-07
Cenpb	1.01724250762231E-08	-0.392884747089522	0.032	0.327	0.000173877261828
Polr2f	8.89572610818778E-12	-0.393119478067336	0.213	0.748	1.52054646367254E-07
Rbm8a	5.06890027290896E-11	-0.393344699337005	0.128	0.566	8.66427123648329E-07
Mrpl57	3.05345616922028E-15	-0.395187336161812	0.17	0.735	5.21927263004822E-11
G3bp1	6.28358769364016E-12	-0.39566803475897	0.085	0.512	1.07405364447391E-07
Eif2s2	4.24132954252046E-09	-0.395795399142895	0.351	0.885	7.24970458703022E-05
Pole3	1.45459496279368E-09	-0.397386335315698	0.032	0.349	2.48633916990323E-05
Ndufs4	8.63352992091618E-13	-0.397535874440249	0.149	0.661	1.4757292693822E-08
Cd320	1.39148986008831E-07	-0.398554519299054	0.011	0.253	0.002378473617849
Ddx1	1.42619029782619E-11	-0.39915013062197	0.032	0.402	2.43778707607431E-07
Acp1	1.39436644452768E-12	-0.399297510100923	0.128	0.612	2.38339056363116E-08
Bax	1.4263863917269E-11	-0.399796026037486	0.096	0.521	2.43812225937878E-07
Twf1	6.9947522235797E-09	-0.40112091974065	0.032	0.331	0.000119561299758
Rars	2.95480955578077E-11	-0.40335613029185	0.053	0.435	5.05065597369608E-07
Psmd1	1.0618149308986E-08	-0.405774827099818	0.021	0.306	0.000181496026138
Eif4ebp1	2.49707574755994E-08	-0.405882006226478	0.053	0.354	0.00042682515753
Mrpl49	3.10031290158555E-10	-0.406179735889655	0.021	0.347	5.29936484268018E-06
Rps25	1.25017404037632E-07	-0.406707320359319	0.734	0.979	0.002136922487215
Ppie	4.66609797834179E-08	-0.406903508596827	0.021	0.287	0.000797576127438
Gpi1	1.2534666507952E-15	-0.407156836250357	0.138	0.675	2.14255054620424E-11
Mvp	4.27985680382898E-07	-0.407269247615051	0.021	0.258	0.007315559234785
Brd7	1.3036162730406E-06	-0.408076435309639	0.032	0.262	0.022282712955083
Apoo	8.6159253270846E-08	-0.408468806212183	0.021	0.28	0.001472720116159
Tceal9	3.29026002586079E-11	-0.409122203776426	0.106	0.531	5.62404146220385E-07
Rpn1	2.53156180868623E-11	-0.409181086446303	0.096	0.507	4.32719859958738E-07
Atp2a2	1.42725441469651E-06	-0.410632103895153	0.032	0.261	0.024396059710408
Snrpd3	5.9652016838114E-12	-0.411116790338104	0.149	0.638	1.01963192381388E-07
Tax1bp1	2.18101799157176E-11	-0.411232529575659	0.202	0.711	3.7280140529936E-07
Slc39a5	1.96358697606763E-08	-0.411428559775831	0.021	0.298	0.000335635921819
Dpy30	2.24361097948225E-13	-0.411652943124022	0.117	0.606	3.835004247229E-09
Micos10	2.01039504998237E-09	-0.411835602549471	0.33	0.862	3.43636825893486E-05
