	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cps1	4.45488138560955E-181	0.442016695862669	0.787	0.558	7.6147287524224E-177
Ascl2	7.6207623758297E-227	0.435329017185051	0.462	0.215	1.30261691290057E-222
Hdgf	2.23944334445498E-184	0.432808541319655	0.833	0.653	3.8278805086769E-180
H3f3b	0	0.431424141229557	0.995	0.984	0
Sf3b5	7.11660783337833E-187	0.430780171015671	0.858	0.693	1.21644177695936E-182
Sgo1	1.11505339865459E-293	0.429025945670485	0.301	0.096	1.90596077432028E-289
Nup37	1.7819424459085E-255	0.427517015381406	0.369	0.148	3.0458742227914E-251
0610010K14Rik	1.35371150143704E-187	0.426078989351723	0.573	0.342	2.31389906940633E-183
Hmgn1	2.35063753444608E-202	0.425065717254769	0.883	0.653	4.01794473762868E-198
Mt1	7.85905186961666E-181	0.421854978282396	0.91	0.739	1.34334773607358E-176
Incenp	1.72521465556506E-244	0.42151086039635	0.326	0.123	2.94890941075736E-240
Ppia	0	0.419201412956388	0.999	0.992	0
Tomm40	3.83460635919764E-147	0.41801681460104	0.762	0.561	6.55449264977652E-143
Snrpa1	5.875167277335E-159	0.417999769453749	0.701	0.494	1.00424234271487E-154
Fkbp4	1.54384791457926E-182	0.416898159657382	0.902	0.756	2.63889924039033E-178
C1qbp	1.0464774563848E-181	0.410431385369201	0.895	0.703	1.78874391619854E-177
Cmss1	1.15126697502049E-215	0.410309342174414	0.419	0.197	1.96786064040253E-211
Gpx2	3.04896828663141E-200	0.410070846751217	0.97	0.888	5.21160149233907E-196
Cdo1	1.33467458085353E-219	0.410064551126896	0.42	0.193	2.28135926105294E-215
Bcas2	2.24009620282929E-158	0.408160804951906	0.747	0.559	3.82899643949611E-154
Spc25	3.16869815889075E-233	0.403749551096394	0.305	0.113	5.41625576299196E-229
Ptms	4.93914063661448E-135	0.400515997672215	0.814	0.667	8.44247309016513E-131
Kif20b	9.62113181377787E-274	0.400399750373785	0.266	0.08	1.64454006092905E-269
Ppih	2.42992605884252E-155	0.399413774336515	0.534	0.322	4.15347261237952E-151
Bcl7c	6.37704094271869E-167	0.39853908660552	0.638	0.408	1.09002760833891E-162
Ppp1r14b	4.84672812367096E-181	0.397392581698444	0.939	0.839	8.28451238179077E-177
Nudt21	1.50978136700561E-152	0.395778735900944	0.687	0.478	2.58066929062269E-148
Impdh2	6.09901196625828E-172	0.394357144018524	0.826	0.611	1.04250411539253E-167
Alyref	3.39973908485627E-143	0.392885847045589	0.691	0.485	5.81117401774483E-139
Emg1	1.06452750252728E-145	0.392523008513367	0.794	0.61	1.81959686006989E-141
Sapcd2	0	0.391704993251334	0.258	0.055	0
Hnrnpa0	5.75501063392508E-151	0.390003046762553	0.76	0.562	9.83703967656813E-147
Rgcc	6.56767359181747E-177	0.38768161496129	0.344	0.153	1.12261244704936E-172
Nudcd2	1.07976526153845E-136	0.386847173055533	0.61	0.404	1.84564276154767E-132
Nudc	5.97923524583397E-147	0.386793623951664	0.786	0.584	1.0220306805704E-142
Reep4	3.43028108931509E-191	0.383795601639679	0.367	0.167	5.86337946596628E-187
Dnajc2	8.16930467053606E-147	0.383660906641808	0.672	0.457	1.39637924733473E-142
Pabpn1	4.49503108518636E-137	0.383074449939265	0.828	0.667	7.68335663390905E-133
Ckap5	4.1967662230404E-226	0.382881591172352	0.303	0.114	7.17353250504295E-222
Tpx2	1.31809518022351E-305	0.382728370268613	0.267	0.074	2.25302009155605E-301
Bzw1	3.25947710535652E-135	0.382391400647938	0.812	0.651	5.5714242161859E-131
Cd74	3.06729501161444E-79	0.381498791881226	0.72	0.556	5.24292736335256E-75
Nde1	3.14450184289873E-283	0.380711212727503	0.273	0.082	5.3748970000668E-279
Trmt112	2.36475358863258E-144	0.380246465325815	0.723	0.523	4.04207330904968E-140
Dek	2.20744210888933E-146	0.380232423609777	0.784	0.55	3.77318079672454E-142
Hsp90aa1	2.69374065853285E-129	0.379869182719608	0.843	0.687	4.60441090763019E-125
Snrpd2	1.3410504898154E-189	0.378871036780915	0.945	0.833	2.29225760224146E-185
Nsmce4a	2.90193799390053E-137	0.377458476749639	0.691	0.486	4.96028261297417E-133
Sumo2	4.85560616900595E-175	0.377287251698451	0.928	0.814	8.29968762468186E-171
Calm2	6.37409972156305E-177	0.373291336133387	0.941	0.888	1.08952486540677E-172
Cenpx	1.4851467518827E-128	0.373175734312106	0.815	0.641	2.53856134299311E-124
Banf1	3.75393261718987E-136	0.372610325665373	0.817	0.649	6.41659702256265E-132
Serbp1	2.79084717242945E-203	0.372112264344822	0.962	0.89	4.77039507183366E-199
Dnajc3	5.32923579913925E-48	-0.377512116135653	0.35	0.441	9.10926275146871E-44
Tmbim4	1.09341853898535E-45	-0.382367312680455	0.457	0.521	1.86898030868766E-41
Cyb5r3	4.91602030776537E-28	-0.382549529800605	0.341	0.396	8.40295351206335E-24
Vil1	2.10002297760713E-54	-0.382561741882418	0.27	0.373	3.58956927562386E-50
Khk	1.19828720321898E-15	-0.382927887710192	0.319	0.35	2.0482323164622E-11
Rpn1	1.80630334622314E-39	-0.382989194834071	0.45	0.516	3.08751430969922E-35
Ssr2	2.64792209976432E-52	-0.384355849030424	0.847	0.832	4.52609324512715E-48
Aldh2	2.85600957401738E-09	-0.389324114141589	0.413	0.432	4.88177716486791E-05
H2-D1	1.03174213498246E-64	-0.390573561272474	0.714	0.771	1.76355683132552E-60
Oit1	2.88837948540122E-37	-0.390575862260681	0.259	0.339	4.93710705439631E-33
Rnasek	9.55225083228737E-60	-0.401628742215542	0.523	0.597	1.63276623476288E-55
Chpt1	2.0184378472569E-56	-0.402419805298573	0.416	0.498	3.45011581231622E-52
Tram1	5.52892147899604E-77	-0.402831799525561	0.161	0.29	9.45058548404794E-73
Mid1ip1	9.02086968676489E-62	-0.405417300067577	0.183	0.295	1.54193725555872E-57
Krt19	1.47693513774984E-18	-0.411341986798257	0.974	0.912	2.5245252309558E-14
Gale	7.07047381295136E-52	-0.412071247460875	0.327	0.42	1.20855608884778E-47
S100a1	5.83778384528677E-44	-0.413071790952593	0.211	0.304	9.97852392674868E-40
Mgst2	1.09762851994861E-56	-0.413818853720939	0.392	0.473	1.87617642914816E-52
Tm9sf3	1.45202210670962E-60	-0.420623718384397	0.586	0.65	2.48194138699876E-56
Ang	1.59399611068502E-60	-0.421595773940468	0.157	0.268	2.7246175519939E-56
Dstn	1.12231378240043E-111	-0.425759497779899	0.893	0.897	1.91837094825705E-107
Jund	2.78334623860128E-56	-0.427164990757955	0.733	0.765	4.75757372564116E-52
Cda	6.50460280091544E-14	-0.427329082246938	0.614	0.585	1.11183175676048E-09
Ostc	4.85831839325135E-45	-0.427382633360976	0.673	0.681	8.30432362958453E-41
Herpud1	8.26001926388789E-74	-0.429094204834072	0.196	0.325	1.41188509277636E-69
Xbp1	6.58715455884308E-65	-0.431175354926644	0.283	0.396	1.12594232874305E-60
Cd63	6.65062261955022E-106	-0.431479882434754	0.749	0.81	1.13679092435972E-101
Gmppb	3.07788145828986E-102	-0.438631292176338	0.146	0.3	5.26102277665486E-98
Myo1a	1.64799643567077E-77	-0.439595700061901	0.195	0.323	2.81692030749204E-73
Gm42418	5.61757862898884E-47	-0.441723450460148	0.981	0.983	9.60212715053063E-43
Galnt12	4.83063131951326E-54	-0.459235283754677	0.165	0.265	8.25699811444401E-50
Slc35b1	2.86401983100784E-85	-0.459706540098328	0.271	0.403	4.8954690971417E-81
Ttr	1.54105110459823E-13	-0.462434030661098	0.26	0.292	2.63411865308975E-09
Smim24	3.255019067244E-07	-0.469001060627576	0.801	0.728	0.00556380409164
Muc13	1.2513386551936E-77	-0.475978332187061	0.652	0.711	2.13891316332242E-73
Smim22	2.92094662026218E-71	-0.485907819374958	0.516	0.593	4.99277405801414E-67
Ces2e	1.74311052322074E-44	-0.488881787567752	0.171	0.258	2.97949881734121E-40
Stard10	1.10189624116817E-49	-0.49339868531542	0.801	0.804	1.88347124502875E-45
Serpinb6a	2.41129251708164E-58	-0.493916946675512	0.541	0.589	4.12162229944764E-54
Pdia3	4.83587205545256E-70	-0.495867420084077	0.722	0.756	8.26595610438506E-66
Cmpk1	4.48775151324309E-93	-0.50321151945789	0.616	0.68	7.67091366158642E-89
Lgals2	5.56893569777506E-126	-0.504507795625723	0.999	0.995	9.51898178820692E-122
Cgref1	5.8117580295933E-92	-0.508915970802557	0.121	0.258	9.93403799998382E-88
Sh3bgrl3	1.99122935042571E-37	-0.512210377989977	0.733	0.727	3.40360832868266E-33
Ckmt1	5.53136449918655E-44	-0.513389502317397	0.635	0.646	9.45476133845957E-40
Junb	4.14659245111478E-54	-0.513556528631947	0.191	0.299	7.0877704766905E-50
Capns1	3.05431918904056E-110	-0.52070922530584	0.353	0.497	5.22074778982703E-106
Kdelr2	2.3984197730437E-72	-0.52077469987241	0.509	0.586	4.09961891806359E-68
Akr1c19	2.21846887112323E-52	-0.522090524870721	0.167	0.264	3.79202884141093E-48
Hdlbp	8.06706754460081E-85	-0.530979841796255	0.419	0.531	1.37890385539862E-80
Serp1	5.79061045400814E-85	-0.541592981790369	0.401	0.514	9.89789044903611E-81
Ms4a8a	5.78192138975485E-127	-0.544275456412762	0.1	0.267	9.88303823150797E-123
Tpd52	1.3904676737228E-86	-0.559709412471355	0.654	0.711	2.37672639469438E-82
Gna11	9.00524267126215E-60	-0.561482265237124	0.473	0.534	1.53926612979884E-55
Selenos	2.95127790104815E-72	-0.56731306946131	0.46	0.545	5.04461931626161E-68
Serpinb1a	2.47075161719508E-90	-0.57659343133809	0.686	0.721	4.22325573927156E-86
Phgr1	5.73802241398241E-128	-0.592268388334444	0.955	0.92	9.80800171222014E-124
Krt8	3.45276848460495E-184	-0.59411309416961	0.989	0.98	5.90181717073524E-180
Manf	7.79763387717782E-67	-0.597424627918257	0.693	0.705	1.332849558626E-62
Pdia6	4.13804373981373E-69	-0.600418184037678	0.687	0.71	7.07315816446361E-65
Gfpt1	3.56300862169316E-138	-0.603293553763696	0.128	0.308	6.09025063706012E-134
Mgst3	3.4993848449333E-49	-0.606257084302233	0.874	0.832	5.9814985154445E-45
Sec61b	1.38403514949816E-176	-0.610246755678597	0.912	0.921	2.36573128103721E-172
Tmed3	4.24765613130094E-87	-0.614470552093699	0.304	0.432	7.2605186252327E-83
Rnase4	6.46073647955689E-86	-0.626076244332087	0.313	0.447	1.10433368645066E-81
Tspan1	3.59413455061679E-86	-0.628295669400475	0.268	0.4	6.14345418736927E-82
Tspan13	7.5092320881958E-113	-0.648090980327071	0.124	0.28	1.28355304083531E-108
Tm4sf5	6.07513481210883E-80	-0.665884519403406	0.71	0.713	1.03842279343376E-75
Cd24a	0.00083494016181	-0.675536989411556	0.546	0.51	1
Hspa5	1.03130720821634E-98	-0.681668764978381	0.65	0.719	1.76281341100418E-94
Lgals4	0	-0.681919556767321	0.995	0.988	0
Fabp5	5.3380453831115E-44	-0.686162173637486	0.281	0.18	9.12432097335249E-40
Cdhr5	2.08158076884701E-158	-0.69828217007281	0.116	0.312	3.55804600819019E-154
Anxa13	1.20866562854204E-168	-0.706439830824351	0.164	0.369	2.06597215886691E-164
Krt7	3.39890504080145E-112	-0.712304727927254	0.376	0.514	5.80974838624192E-108
Neat1	2.00577909627821E-112	-0.715212557751064	0.122	0.279	3.42847820926835E-108
Malat1	8.74601513360194E-126	-0.717690032759897	0.982	0.992	1.49495636678658E-121
Smim14	9.93222692668551E-122	-0.72645233541778	0.224	0.388	1.69771554857835E-117
Calr	2.16003691118546E-113	-0.737852395805018	0.595	0.679	3.69215109228931E-109
Krt18	6.09115348363564E-42	-0.751889613348129	0.916	0.91	1.04116086495784E-37
Anxa2	5.46240322479475E-138	-0.759739128444819	0.327	0.486	9.33688583214167E-134
Aldoa	5.34681956830045E-263	-0.764303530722805	0.549	0.725	9.13931868809595E-259
AW112010	2.32135119739676E-33	-0.769693725747112	0.217	0.288	3.96788560171028E-29
Rrbp1	7.01041186172544E-159	-0.772098649863469	0.536	0.662	1.19828969952473E-154
Lypd8	1.51289933908671E-141	-0.782545684429224	0.952	0.91	2.58599884030091E-137
P4hb	1.11422223756509E-188	-0.809652641527871	0.412	0.584	1.90454007067001E-184
Plac8	3.55217917452069E-204	-0.825129318391299	0.914	0.926	6.07173986300821E-200
Tmsb10	1.72162197020546E-81	-0.884095217613837	0.808	0.811	2.94276843367219E-77
2200002D01Rik	5.53204296582185E-109	-0.884618872436285	0.509	0.6	9.45592104147929E-105
St3gal4	3.36403539029466E-207	-0.884945154763146	0.052	0.271	5.75014569263066E-203
Fabp2	5.79852291871072E-77	-0.967620946906641	0.898	0.846	9.91141522495223E-73
Smim6	3.63554723779542E-157	-1.02164779485391	0.289	0.471	6.21424089356371E-153
Arg2	6.85743780867344E-82	-1.02175911246631	0.215	0.335	1.17214184463655E-77
Ifi27l2b	3.23139157837471E-113	-1.03175622868942	0.57	0.648	5.52341762491589E-109
Txndc5	3.65790050583402E-124	-1.03584073972233	0.199	0.357	6.25244933462208E-120
Guca2b	1.49872866320969E-175	-1.16430414929959	0.077	0.273	2.56177690402432E-171
Defa17	2.70312467393239E-16	-1.22227733411177	0.22	0.261	4.62045100515264E-12
Fxyd3	1.2769922289736E-132	-1.34290367063601	0.35	0.481	2.18276281698458E-128
Klk1	1.16469019536996E-103	-1.39563489393851	0.23	0.367	1.99080495094587E-99
Reg3g	3.92193421556892E-45	-1.44012162877932	0.297	0.381	6.70376215467196E-41
Reg3b	4.34735581412576E-29	-1.62847015832377	0.204	0.274	7.43093529308515E-25
Defa21	1.93404330834383E-05	-1.99598916380699	0.518	0.516	0.330586022695211
Defa29	1.04261105252507E-06	-2.01396259413902	0.529	0.522	0.017821350720811
Sct	6.94980011430748E-188	-2.05070071060215	0.05	0.253	1.18792933353858E-183
Defa22	6.44819112551103E-08	-2.05510156827779	0.484	0.496	0.001102189309084
Fabp1	1.6893781027652E-41	-2.20548310516281	0.341	0.409	2.88765399105655E-37
Selenom	5.59929055824351E-284	-2.3250412099611	0.132	0.397	9.57086735120564E-280
Rbp2	7.05060813106611E-73	-2.50893065136949	0.294	0.398	1.20516044784313E-68
Gm14851	8.19451440103217E-18	-2.54293416433078	0.849	0.853	1.40068834656843E-13
AY761184	5.9756280722764E-22	-2.56663520008154	0.873	0.878	1.02141410639421E-17
Defa30	3.54387842692032E-25	-2.70461535475062	0.957	0.957	6.0575513951349E-21
Guca2a	5.2021463572613E-192	-2.80595256093803	0.172	0.378	8.89202876846675E-188
Lyz1	6.63275518247331E-28	-2.91603769114816	0.444	0.484	1.13373684334016E-23
Itln1	5.18018700828538E-43	-3.06439615283201	0.451	0.496	8.8544936532622E-39
Defa24	7.48898855580094E-67	-3.08369875040793	0.996	0.998	1.28009281384305E-62
Muc2	3.94191138329052E-189	-3.20459926273843	0.125	0.329	6.73790912745849E-185
Tff3	2.40693125349575E-210	-3.77214797073605	0.626	0.732	4.11416759160029E-206
Fcgbp	7.65643669159806E-153	-4.05686673081466	0.224	0.398	1.30871472369486E-148
Agr2	5.24570847956589E-157	-4.19037403242718	0.561	0.653	8.96648950412197E-153
Spink4	2.1444520234289E-191	-4.23560707412709	0.852	0.875	3.66551184364701E-187
Zg16	8.26844290886826E-81	-5.03415207889461	0.745	0.777	1.41332494641285E-76
