	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Snrpf	1.0305915868704E-121	0.377429386846476	0.948	0.775	1.76159019943758E-117
Snrpg	4.05565007303383E-139	0.376011117658402	0.992	0.886	6.93232266983672E-135
Snrpd2	4.05733718482367E-133	0.375973786593749	0.973	0.839	6.9352064500191E-129
Pold2	1.00292925316626E-113	0.37585064959409	0.518	0.29	1.71430697243709E-109
Mrpl14	2.96687713802469E-105	0.374933873092366	0.861	0.676	5.0712830920256E-101
Snrpb	7.12075803593455E-111	0.374296943338154	0.931	0.755	1.21715117108229E-106
Anapc11	3.86601741137E-114	0.373356522854899	0.593	0.357	6.60818356125473E-110
Ppp1r1b	1.98132773574659E-107	0.373276895214473	0.829	0.604	3.38668349871165E-103
Pola1	6.52777337042169E-257	0.372955050720196	0.276	0.067	1.11579230220618E-252
Nelfe	2.39356698436307E-123	0.371477897946484	0.517	0.282	4.09132404637179E-119
C1qbp	7.05984244232455E-114	0.37112817404205	0.923	0.715	1.20673886866654E-109
Igfbp4	2.89936382290391E-146	0.371055156277855	0.437	0.198	4.95588258248965E-142
Cks1b	1.27391055033062E-136	0.370608195977277	0.512	0.258	2.17749530368013E-132
Tceal9	1.21767521579775E-121	0.370386626504595	0.767	0.506	2.0813722463631E-117
Mvp	5.09969177643204E-42	-0.371011663661472	0.149	0.268	8.71690315345529E-38
Tsta3	1.05872423751619E-16	-0.371849385236712	0.548	0.561	1.80967733918642E-12
Gmppb	5.86530136261681E-35	-0.372509555423937	0.18	0.285	1.00255596191209E-30
Mgst2	7.29895361273811E-19	-0.376523879736949	0.428	0.464	1.24761014102532E-14
Tmbim4	1.10324699517656E-22	-0.38136582332191	0.474	0.514	1.8857800888553E-18
Gng12	4.75734110294483E-19	-0.382723571424872	0.365	0.415	8.1317231472636E-15
Chpt1	1.01922745866241E-22	-0.383425207779697	0.449	0.489	1.74216549509167E-18
Myl6	1.0701021282989E-93	-0.384558881353623	0.982	0.964	1.82912556790131E-89
Arf4	4.82832994718755E-25	-0.384611226411804	0.604	0.616	8.25306437872768E-21
Ang	3.71257351710257E-23	-0.385015932446716	0.177	0.258	6.34590191278343E-19
Ift20	2.18770702434694E-28	-0.385336398056976	0.559	0.597	3.73944761671622E-24
Tmbim6	4.83138709197938E-48	-0.386585161548286	0.811	0.804	8.25828995632035E-44
Actb	6.52670620755456E-48	-0.390221240699173	0.993	0.973	1.1156098920573E-43
Dmbt1	0.00044012751261	-0.392877357994723	0.457	0.445	1
Muc13	2.9217360204479E-24	-0.399604623426296	0.702	0.702	4.99412337975159E-20
Gpx1	5.49795588162369E-21	-0.40019144246406	0.941	0.873	9.39765598845937E-17
Tmed3	4.85865583679342E-06	-0.401550408235652	0.415	0.411	0.08304900421831
Cyb5r3	1.76215416649209E-13	-0.408131995375962	0.358	0.39	3.01205011678493E-09
Mdh2	1.20205330302849E-28	-0.409367055410599	0.956	0.901	2.05466971086659E-24
Sh3bgrl3	1.214126994421E-05	-0.410114046895152	0.799	0.72	0.207530727156382
Atp6v0b	2.13434468602191E-32	-0.412929944833846	0.526	0.578	3.64823537181725E-28
Gale	1.25649811491578E-25	-0.422500310360267	0.341	0.412	2.14773222782554E-21
Kdelr2	1.56671195004861E-15	-0.423380999352473	0.577	0.573	2.67798073621809E-11
Sec61g	8.16969589107031E-73	-0.42533176800546	0.947	0.913	1.39644611866065E-68
Selenok	1.46558673567953E-31	-0.425609402623126	0.458	0.522	2.50512740729702E-27
Ccnb2	4.68470409112762E-25	-0.427221084963774	0.235	0.311	8.00756470296444E-21
Myo1a	9.74686539221641E-42	-0.429386751819831	0.195	0.313	1.66603170149155E-37
Tspan1	5.25476959085031E-13	-0.429758898781003	0.342	0.383	8.98197766164044E-09
Gna11	4.81564197422682E-06	-0.432825774864242	0.567	0.52	0.082313768265459
Capns1	1.26244564016067E-34	-0.437053819771426	0.4	0.481	2.15789833272663E-30
Khk	3.09052591586339E-13	-0.440640594912927	0.311	0.349	5.28263594798529E-09
Gm42418	1.65861936426522E-10	-0.441632872105306	0.991	0.982	2.83507807933854E-06
Tsc22d1	1.27326364425822E-37	-0.442497375528222	0.266	0.37	2.17638954713058E-33
Dgat1	2.17435809715367E-20	-0.44612637830301	0.317	0.373	3.71663029546478E-16
Akr1c13	2.94547123130729E-23	-0.447229763764672	0.359	0.417	5.03469397567356E-19
Spcs2	1.33058418399286E-52	-0.447441189580858	0.755	0.761	2.27436754569899E-48
Prpsap1	6.51331407840683E-29	-0.447828848444542	0.363	0.428	1.11332077542208E-24
Dstn	1.96702321468569E-72	-0.449454781049695	0.93	0.893	3.36223278086225E-68
Ssr2	1.42767774249933E-41	-0.450015125620889	0.871	0.831	2.44032956525411E-37
Aldob	0.000143450745329	-0.451241397213434	0.713	0.62	1
Tpd52	1.51231550252267E-20	-0.455048292844159	0.726	0.7	2.58500088846199E-16
Glod5	4.94211416194092E-12	-0.4591375840794	0.517	0.497	8.44755573700562E-08
Gabarap	2.18115647531479E-64	-0.460911266242115	0.825	0.825	3.72825076325557E-60
Krt7	1.61853497514271E-09	-0.466610899241279	0.497	0.492	2.76656183301143E-05
Cmpk1	7.34875583180533E-39	-0.469258932257718	0.664	0.67	1.25612283433049E-34
Agpat2	3.19551514472926E-40	-0.47045075193382	0.214	0.325	5.46209403688572E-36
Sult1d1	7.84644646485608E-34	-0.471651789992894	0.332	0.419	1.34119309423785E-29
Pdia6	2.78096147655E-16	-0.486177947500323	0.744	0.703	4.75349745186691E-12
Ms4a8a	9.59794567267614E-52	-0.486294836974101	0.123	0.252	1.64057685383053E-47
Malat1	3.06434895575447E-09	-0.487065861692031	1	0.989	5.23789167007112E-05
Casp6	3.44553015988879E-37	-0.502022029245548	0.279	0.375	5.88944470229791E-33
Slc35b1	1.11515889050164E-61	-0.506951864960404	0.248	0.396	1.90614109153445E-57
Smim22	2.10395010668014E-41	-0.507680918394448	0.529	0.586	3.59628191734836E-37
Cldn3	5.85259618161138E-100	-0.514202996647424	0.896	0.886	1.00038426532283E-95
Ces2e	1.24024613743541E-30	-0.515097007770005	0.161	0.252	2.11995272271835E-26
Xbp1	3.70853267133657E-60	-0.517943659213047	0.246	0.392	6.3389948951156E-56
Crip1	4.65580950573958E-45	-0.518560297679431	0.981	0.923	7.95817518816066E-41
Manf	1.14387238380173E-20	-0.524196116528564	0.733	0.7	1.95522106563229E-16
Junb	5.62900242357006E-30	-0.528878343738335	0.194	0.29	9.62165384260831E-26
Aldoa	4.4344615166264E-61	-0.529546266410404	0.654	0.702	7.5798250703695E-57
Ckmt1	1.28375547802321E-26	-0.553878786065626	0.658	0.643	2.19432323858508E-22
Stard10	1.11415391870473E-41	-0.554940573715129	0.824	0.801	1.90442329324199E-37
Cda	5.61812899630845E-19	-0.557256055687617	0.613	0.587	9.60306789339003E-15
Rbp7	3.6656159444472E-36	-0.557324777484934	0.19	0.296	6.2656373338436E-32
Serp1	1.04834361731898E-48	-0.558275322962584	0.405	0.505	1.79193374508333E-44
Gfpt1	2.44364553120848E-65	-0.561871136330808	0.139	0.294	4.17692330649465E-61
Fabp5	1.25789340857227E-52	-0.573323872739415	0.322	0.183	2.15011720327257E-48
Krt19	3.61174774601211E-41	-0.576989655716586	0.988	0.916	6.17356042225849E-37
Akr1c19	4.36102424219168E-41	-0.5786141825855	0.149	0.259	7.45429873717824E-37
Tspan13	1.3280671968604E-43	-0.580774396662563	0.15	0.265	2.27006525959348E-39
Phgr1	2.22302357723093E-72	-0.584457336790574	0.968	0.921	3.79981420056083E-68
Mien1	9.12398944899792E-70	-0.585407521697623	0.427	0.55	1.55956351651721E-65
Lgals4	5.86076132414122E-136	-0.589307171891683	1	0.988	1.00177993313546E-131
Hsp90b1	9.58393586214306E-50	-0.593164896808788	0.625	0.676	1.63818215691611E-45
Sec61b	1.36430555958064E-98	-0.597880016183919	0.943	0.917	2.33200749299119E-94
Cenpa	1.71292003363954E-40	-0.601243323144617	0.205	0.307	2.92789421350006E-36
Serpinb1a	2.59343302427925E-52	-0.602510801347069	0.711	0.716	4.43295506840052E-48
Cd24a	0.129130215053656	-0.602535654508541	0.607	0.507	1
Hspa5	1.72623914615246E-31	-0.621921073241717	0.715	0.707	2.95066057251841E-27
Ostc	4.25967393386691E-81	-0.656741313740969	0.626	0.686	7.28106065515871E-77
Neat1	1.12509218146154E-54	-0.661219235662568	0.13	0.266	1.92312006577221E-50
AW112010	0.000117071693071	-0.662118416859444	0.267	0.278	1
P4hb	2.57322910824785E-58	-0.672250481541519	0.486	0.564	4.39842051472804E-54
Calr	2.16964712480882E-42	-0.672570607709512	0.646	0.667	3.70857783043572E-38
Serpinb6a	2.40185649197657E-66	-0.684691082326161	0.508	0.589	4.10549330173555E-62
Cdhr5	5.27788805199672E-87	-0.689032429165129	0.114	0.297	9.02149404727799E-83
Lgals2	1.00477300653843E-158	-0.694355821413544	1	0.995	1.71745850007614E-154
Krt8	2.72272317494021E-165	-0.695625866108532	0.995	0.981	4.65395072292529E-161
Mgst3	6.18572933714159E-51	-0.6958543030881	0.892	0.833	1.05732671559761E-46
Rnase4	3.85395372432806E-57	-0.698149496012053	0.308	0.438	6.58756310099396E-53
Rrbp1	1.27333068674942E-60	-0.699486905315741	0.585	0.648	2.17650414286078E-56
Lypd8	8.13250336952291E-63	-0.723702044742908	0.972	0.911	1.39008880095255E-58
Krt18	2.54538456817265E-20	-0.729923360532331	0.957	0.907	4.3508258423775E-16
Smim14	2.35529365907425E-70	-0.733742877070668	0.22	0.376	4.02590345145562E-66
Plac8	1.00956178697784E-98	-0.773993941454511	0.945	0.922	1.72564396248122E-94
Dynll1	4.29856202438188E-94	-0.776870790220038	0.6	0.691	7.34753206827595E-90
Anxa13	3.05521400162494E-129	-0.810276362154705	0.125	0.357	5.22227729297752E-125
Tmsb10	3.81303582148981E-33	-0.825930619704574	0.839	0.807	6.51762212967253E-29
Reg3g	0.061014695687918	-0.83351618266403	0.375	0.367	1
2200002D01Rik	2.20469748669109E-42	-0.835934620704361	0.556	0.589	3.76848941400109E-38
St3gal4	9.70701477503343E-112	-0.866265645409043	0.051	0.254	1.65922003549646E-107
Reg3b	3.04514605450465E-05	-0.878788097090619	0.232	0.266	0.52050681509648
Anxa2	5.16054397294824E-121	-0.913762796174115	0.274	0.479	8.82091781296042E-117
Tm4sf5	4.97224455108933E-117	-0.918442044803369	0.651	0.719	8.49905761117699E-113
Selenos	2.07591317766383E-152	-0.923516707769103	0.328	0.552	3.54835839458079E-148
Txndc5	3.15235871326989E-48	-0.932594689376651	0.229	0.342	5.38832674859222E-44
Smim6	5.22983940921159E-69	-0.933728779867157	0.316	0.455	8.93936450216538E-65
Ifi27l2b	9.6703982867101E-44	-0.934330146015934	0.604	0.639	1.65296117914736E-39
Smim24	9.49801940414814E-96	-1.00780564832028	0.711	0.742	1.62349645675104E-91
Guca2b	5.35079930347608E-87	-1.10502831172217	0.084	0.258	9.14612124943167E-83
Fxyd3	2.46646620873116E-23	-1.10633124252976	0.449	0.461	4.21593069058417E-19
Fabp2	3.20013099508569E-94	-1.15864197147201	0.905	0.85	5.46998390989998E-90
Hist1h2bc	1.58983515418794E-194	-1.17448673400353	0.237	0.518	2.71750522905344E-190
Arg2	2.95091633242279E-63	-1.17579592668767	0.195	0.328	5.04400128701027E-59
Defa17	7.61684001935624E-12	-1.22692325678365	0.213	0.258	1.30194646450856E-07
Klk1	2.54320681020799E-50	-1.32598292710437	0.241	0.356	4.34710340068852E-46
Defa21	1.29173386752821E-07	-2.08749105752946	0.506	0.517	0.002207960699766
Defa22	3.43988266963531E-06	-2.09530107197597	0.484	0.495	0.058797914472076
Defa29	1.4915821934957E-12	-2.14804387382509	0.511	0.524	2.5495614433422E-08
Selenom	8.08948493406941E-159	-2.26564515912536	0.123	0.378	1.38273565978048E-154
Fabp1	3.53815744453752E-30	-2.37325046833625	0.334	0.405	6.04777251994798E-26
Guca2a	2.50662623647236E-106	-2.74729953960112	0.166	0.363	4.2845762260022E-102
Gm14851	5.4604793678698E-35	-2.75978944638641	0.856	0.852	9.33359738349985E-31
AY761184	1.00542491054227E-43	-2.78799825278	0.884	0.877	1.7185727995899E-39
Rbp2	1.12250381271253E-96	-2.91711238448024	0.217	0.398	1.91869576706953E-92
Defa30	4.3924793254228E-52	-2.92053254848344	0.954	0.957	7.5080649109452E-48
Lyz1	3.24440816177784E-13	-2.93828983727096	0.465	0.479	5.54566687092687E-09
Itln1	1.6049295589688E-30	-3.114757710362	0.443	0.493	2.74330609514537E-26
Muc2	1.96542031693222E-104	-3.14376434910831	0.122	0.314	3.35949294773225E-100
Defa24	1.05268575729863E-98	-3.32545425779842	0.998	0.997	1.79935576495055E-94
Tff3	6.77800066655691E-121	-3.78720315006018	0.638	0.722	1.15856365393457E-116
Fcgbp	1.3517424056878E-97	-4.03750589650705	0.204	0.387	2.31053329404215E-93
Agr2	7.44134833945114E-92	-4.20326170850935	0.565	0.645	1.27194967166238E-87
Spink4	1.26162673868447E-138	-4.33732270387719	0.85	0.873	2.15649858443337E-134
Zg16	5.19922392661267E-91	-5.29971787921665	0.719	0.777	8.88703345775903E-87
