	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Fosb	0	1.08912178781257	0.317	0.075	0
Tm9sf3	0	1.08490836339652	0.842	0.615	0
Nans	0	1.07654993057841	0.744	0.473	0
Ly6e	4.05470995023817E-259	1.06980125595579	0.727	0.547	6.9307157179421E-255
Rap1gap	0	1.06862892832065	0.445	0.053	0
Galnt6	0	1.06715881412925	0.503	0.139	0
Ano7	0	1.06052694101461	0.404	0.032	0
Krt7	0	1.05839788036218	0.779	0.457	0
Krtcap2	0	1.05743508403256	0.916	0.788	0
Lgals4	0	1.05209214383949	0.999	0.988	0
Atp2a3	0	1.04317829575182	0.473	0.073	0
Npdc1	0	1.03534492601855	0.527	0.154	0
Ssr4	0	1.03528662248182	0.97	0.932	0
Ern2	0	1.03438435813812	0.399	0.041	0
Liph	0	1.03142635844494	0.428	0.062	0
Dnajc3	0	1.03034354456263	0.679	0.396	0
Jund	0	1.01282192720341	0.9	0.743	0
Oit1	0	1.01261186105605	0.574	0.296	0
Dynll1	0	1.00971859299815	0.886	0.657	0
Sdf2l1	0	1.00269357969964	0.558	0.269	0
Herpud1	0	1.00223982906101	0.595	0.269	0
Gmppb	0	1.00119969863054	0.57	0.239	0
Tram1	0	0.997108278298926	0.552	0.235	0
Rab3d	0	0.997064819187903	0.496	0.127	0
C1galt1	0	0.996960097662146	0.515	0.173	0
Ttc39a	0	0.99203311989643	0.422	0.047	0
Arf4	0	0.991454364081782	0.789	0.593	0
Xbp1	0	0.989818606224701	0.648	0.345	0
Gm42418	1.03166700025755E-146	0.986682553280145	0.989	0.982	1.76342840354023E-142
Guk1	0	0.985129510842037	0.765	0.584	0
Egr1	2.99776381822477E-305	0.982132131125413	0.394	0.138	5.1240776944916E-301
Anxa2	0	0.979565942785505	0.732	0.427	0
Dap	0	0.9750733321216	0.633	0.326	0
Tmed9	0	0.975021568633295	0.754	0.52	0
Jun	2.1663448383688E-130	0.97420440202692	0.538	0.372	3.70293323222378E-126
Ier2	1.28393814199483E-192	0.957955878691742	0.759	0.663	2.19463546611176E-188
Ergic1	0	0.950198497005582	0.504	0.182	0
Fabp2	0	0.944483110894414	0.969	0.84	0
Tnfaip8	0	0.943671599476183	0.403	0.063	0
Tmbim4	0	0.942763524848427	0.72	0.485	0
Rpn2	0	0.927071856550053	0.735	0.512	0
Capns1	0	0.926482208470453	0.714	0.444	0
Ndrg1	0	0.926274409218908	0.431	0.107	0
Sytl2	0	0.922718550936253	0.343	0.031	0
Gcc2	1.23190509840972E-307	0.921009640770394	0.678	0.425	2.10569538471173E-303
Atp2c2	0	0.919012372978247	0.366	0.047	0
Chst4	0	0.916247781560759	0.377	0.038	0
Sec61a1	0	0.913752667472196	0.486	0.201	0
Stt3a	0	0.913443808683563	0.534	0.255	0
H2-T23	0	0.902790223331503	0.525	0.234	0
Rap1gapos	0	0.899678586374565	0.373	0.041	0
Edem2	0	0.885410701492903	0.496	0.22	0
Tmprss2	1.33903674540431E-281	0.882658443102682	0.477	0.221	2.28881550891958E-277
Junb	3.44846482414204E-238	0.878250729134644	0.502	0.254	5.89446092390598E-234
Ms4a8a	0	0.876408131201678	0.502	0.208	0
Ddost	1.12047349583352E-283	0.864248126863175	0.755	0.583	1.91522534642823E-279
Fer1l6	0	0.862077489491187	0.305	0.015	0
Slc35b1	7.23781872412119E-282	0.850538690626251	0.609	0.354	1.23716035451403E-277
Lman1	2.00524078484601E-254	0.850117084142519	0.617	0.391	3.42755807353728E-250
Ift20	0	0.849048625891865	0.764	0.572	0
S100a16	6.09197613886308E-262	0.843654564109759	0.515	0.268	1.04130148141587E-257
Tsc22d1	1.28740516236661E-295	0.842189232911344	0.603	0.331	2.20056164403325E-291
Ppib	0	0.841803621951974	0.958	0.913	0
Ang	4.226930268667E-234	0.840926764995252	0.466	0.224	7.22509190823251E-230
H13	8.56344870963048E-280	0.840013267163271	0.569	0.312	1.46375028793714E-275
Cope	0	0.839981172433427	0.856	0.725	0
Tm9sf2	4.84468516677259E-249	0.838810096490606	0.621	0.396	8.28102035556438E-245
Rgs2	0	0.837032064388635	0.297	0.035	0
Impad1	0	0.836014093404027	0.441	0.167	0
Dad1	0	0.832410077088413	0.959	0.894	0
Selenok	3.82553995096862E-272	0.831260979725809	0.696	0.494	6.53899543819066E-268
Mlph	0	0.826459100225772	0.362	0.078	0
Ssr3	3.0795436735963E-237	0.826299668296822	0.596	0.379	5.26386400127816E-233
Hmgcs1	2.67592638922501E-207	0.818025689659594	0.462	0.24	4.57396097710232E-203
Uap1	7.8329316698347E-283	0.81698404646319	0.492	0.231	1.33888301032485E-278
Cd63	0	0.816553283567577	0.899	0.788	0
Fdps	1.95461957144875E-225	0.80620208250443	0.716	0.537	3.34103123347735E-221
Mien1	5.5871581244979E-268	0.804956731004567	0.717	0.517	9.55012938220426E-264
Ssr1	1.28803240116669E-214	0.804900138752022	0.518	0.3	2.20163378331423E-210
Pmm2	2.35859832175996E-252	0.803816930581232	0.567	0.323	4.03155211138429E-248
Mia3	0	0.802975088180182	0.388	0.135	0
Sec61g	0	0.801028714114659	0.96	0.911	0
Mydgf	5.39202464466846E-248	0.799140054004816	0.727	0.544	9.2165877251318E-244
Muc3a	0	0.794111766495747	0.338	0.073	0
Kdelr3	0	0.793940138591755	0.324	0.028	0
Btg2	7.86102271714509E-292	0.793048273286255	0.442	0.171	1.34368461304161E-287
Fndc3a	9.82728464533817E-298	0.79093787915385	0.473	0.202	1.67977776442765E-293
Copb2	1.93472571250447E-240	0.787137018786233	0.619	0.398	3.30702666038389E-236
Cdhr5	2.60930647558566E-300	0.785914868444346	0.537	0.249	4.46008755871856E-296
Spcs2	3.10529702040949E-270	0.782186989548399	0.845	0.75	5.30788419698594E-266
Cbfa2t3	0	0.782146319013078	0.295	0.049	0
Ttr	3.68330859186817E-259	0.776932233534082	0.523	0.258	6.29587937608026E-255
Tspan8	0	0.77328934280073	0.938	0.884	0
Clec2h	5.18548563244723E-244	0.769799557844789	0.38	0.143	8.86355059154205E-240
2010001K21Rik	0	0.768562060361045	0.293	0.027	0
Spats2l	0	0.76643828107334	0.306	0.022	0
Tbrg1	4.64623185399814E-234	0.765436510031672	0.705	0.516	7.94180410803902E-230
Tulp4	1.07722074982374E-265	0.763932944477309	0.425	0.176	1.84129342767371E-261
Golgb1	6.30499584164134E-231	0.763300369452031	0.528	0.289	1.07771293921175E-226
Cracr2b	0	0.762335922988205	0.385	0.105	0
Dstn	0	0.757411162365488	0.94	0.891	0
Fam174b	0	0.757335885491684	0.359	0.078	0
Mllt3	0	0.755332393844294	0.342	0.078	0
Stx17	0	0.752854037285374	0.392	0.121	0
Kctd14	0	0.743722471628862	0.33	0.086	0
Creld2	1.06068410241401E-209	0.742934161073256	0.423	0.204	1.81302733625627E-205
Slc39a7	4.28668517997328E-263	0.73983160376596	0.419	0.175	7.32723097812833E-259
2210011C24Rik	0	0.736308867738589	0.308	0.025	0
Golm1	4.63110331229371E-179	0.728962420583147	0.551	0.356	7.91594489170364E-175
Arl1	1.3171004118171E-185	0.721927850731557	0.666	0.513	2.25131973391896E-181
Phgr1	0	0.715481794143455	0.987	0.918	0
Clps	0	0.711511865346214	0.452	0.157	0
Nucb1	4.45943763020234E-190	0.70848797658526	0.463	0.252	7.62251674130487E-186
Gabarap	0	0.705328652434668	0.906	0.815	0
Galnt3	1.04679823000833E-292	0.704881871558326	0.357	0.119	1.78929221455324E-288
Tmem59	1.37087965959322E-218	0.704363761039823	0.809	0.722	2.34324460214269E-214
Gtf2a2	3.70403773462848E-131	0.699613509024478	0.595	0.462	6.33131169980047E-127
Pglyrp1	8.19354905350369E-214	0.699348475385551	0.851	0.751	1.40052333971539E-209
S100a14	0	0.697897284963047	0.266	0.032	0
Tmed2	1.04515694347667E-250	0.697766113765331	0.848	0.753	1.78648676348467E-246
Samhd1	0	0.696438955720824	0.328	0.094	0
Sppl2a	1.97917936175101E-217	0.693782163858156	0.418	0.193	3.383011283041E-213
Syngr2	1.23375899917486E-187	0.692904836111324	0.669	0.503	2.10886425728959E-183
Cd9	8.92403329491188E-174	0.688285552009446	0.612	0.425	1.52538501109929E-169
Stard3nl	9.5783611617622E-215	0.687773846856817	0.449	0.226	1.63722927338001E-210
Pdxdc1	6.09926808157412E-181	0.685638716884893	0.48	0.273	1.04254789318346E-176
Itln1	0	0.685113445175574	0.737	0.458	0
Gmds	9.02244609097039E-233	0.682776212185664	0.867	0.781	1.54220671032957E-228
Atf4	2.21813159645991E-152	0.682032953392793	0.485	0.299	3.79145233782893E-148
Trabd	1.42999970840772E-166	0.680679272165805	0.527	0.336	2.44429850158132E-162
Yipf1	1.8702470209298E-178	0.679593591555132	0.629	0.456	3.19681323287531E-174
Camk2n1	8.07965467154692E-251	0.674161657980345	0.415	0.169	1.38105537300752E-246
Spint2	0	0.673093623100804	0.96	0.909	0
Slc26a2	0	0.667970723858621	0.313	0.081	0
Cldn3	0	0.667180862823485	0.95	0.879	0
Dll1	0	0.664618845750861	0.281	0.054	0
Rasa4	0	0.663686517670179	0.271	0.038	0
Reg4	7.99073278519412E-245	0.659318200934816	0.316	0.1	1.36585595497323E-240
Mid1ip1	2.59466253335786E-158	0.658365608673203	0.452	0.256	4.43505666826859E-154
Vcp	1.8248519059471E-144	0.652179584190246	0.695	0.577	3.11921936283537E-140
Chpt1	2.17324334613407E-171	0.646156274233342	0.647	0.465	3.71472485154696E-167
S100a11	2.25821327445308E-161	0.6459229232166	0.609	0.435	3.85996395002265E-157
Dpysl2	0	0.642042137321184	0.29	0.054	0
Fut8	2.97814993933051E-162	0.636324710854656	0.406	0.213	5.09055169129765E-158
Litaf	1.37256533691147E-217	0.632031798057058	0.392	0.169	2.34612593038277E-213
H2-K1	4.309423325682E-196	0.630825566735445	0.838	0.733	7.36609729058824E-192
Lars2	2.29768290331514E-32	0.628893398999235	0.276	0.204	3.92742938663658E-28
Snhg18	1.41071307249859E-148	0.627860398608582	0.518	0.335	2.41133185482183E-144
Tpm4	1.80053149920996E-185	0.625682983158603	0.45	0.234	3.07764849159958E-181
Ubc	6.018518762759E-167	0.624139874584144	0.78	0.662	1.0287454121184E-162
Grtp1	9.7122727744136E-150	0.622486572800941	0.511	0.328	1.66011878533052E-145
Rab15	0	0.621892416076942	0.299	0.076	0
Copa	7.57501557875543E-163	0.617439837465743	0.37	0.182	1.29479741287667E-158
Prrc1	5.79687801214639E-217	0.616641138178249	0.335	0.128	9.90860358616183E-213
Sec62	2.3661125515739E-168	0.612818931492471	0.723	0.593	4.04439618440527E-164
Golph3l	3.33027181573447E-209	0.609351631697884	0.348	0.141	5.69243361463493E-205
Nucb2	0	0.606294509042864	0.263	0.056	0
Bhlhe40	5.27507871098785E-262	0.605385279987164	0.267	0.074	9.01669204069154E-258
Mbnl2	2.02099935993601E-126	0.604935975512282	0.424	0.253	3.45449420593862E-122
Larp4b	1.17223061388732E-112	0.599823124351276	0.36	0.205	2.00369378831759E-108
Myo1a	2.92634637404029E-137	0.596516400442574	0.469	0.282	5.00200385714707E-133
Selenof	6.98874838019201E-167	0.595984101118749	0.808	0.745	1.19458676062622E-162
Cpd	5.97200784759363E-222	0.594308829391026	0.27	0.085	1.02079530138918E-217
Spcs3	1.51186364295261E-140	0.593323757893622	0.354	0.18	2.5842285248989E-136
Ccnd2	3.10230326172736E-102	0.592329232341557	0.599	0.466	5.30276696527057E-98
Degs2	1.61015350507779E-150	0.591616395823754	0.659	0.512	2.75223538622947E-146
Ms4a12	1.78925824887719E-188	0.589533134965862	0.319	0.129	3.05837912480579E-184
Tars	6.44224205909578E-143	0.587241166845885	0.389	0.211	1.10117243516124E-138
Nktr	2.71348055100937E-105	0.586572940630704	0.437	0.286	4.63815230584032E-101
Saraf	8.16813456889251E-149	0.583805775041496	0.393	0.207	1.3961792418608E-144
Surf4	1.399810472857E-130	0.582890509026399	0.492	0.322	2.39269604125447E-126
Rnh1	1.11893876293915E-121	0.579259510260806	0.65	0.535	1.91260202749188E-117
Cd164	5.03316736520763E-133	0.577539112713843	0.438	0.261	8.6031929773494E-129
Tm4sf5	9.03763803750092E-139	0.577260703691152	0.803	0.702	1.54480346975003E-134
Rnasek	1.05876976983931E-145	0.575833611505573	0.689	0.573	1.80975516758633E-141
Yipf3	3.17451588136486E-134	0.575324588359649	0.429	0.254	5.42619999601696E-130
Tmed10	8.95011328681051E-180	0.575080128513871	0.839	0.771	1.52984286411452E-175
Malat1	0	0.575013933871979	1	0.989	0
Sel1l3	5.43100029783869E-264	0.573798490577085	0.268	0.074	9.28320880909566E-260
Pllp	2.41826192907855E-234	0.571086487193485	0.297	0.099	4.13353511537397E-230
Edem1	5.19426862048299E-202	0.571008071317319	0.276	0.096	8.87856335299157E-198
Cdh1	9.14340305425117E-116	0.570738554271552	0.403	0.24	1.56288188406315E-111
Gm14207	3.82075653461453E-225	0.569203507501257	0.289	0.094	6.53081914461661E-221
Clptm1l	1.95201523992468E-117	0.56715274430492	0.42	0.261	3.33657964960326E-113
Rab2a	1.66473561285444E-143	0.563919700395999	0.737	0.643	2.84553258305209E-139
Mgst2	1.0723161735396E-112	0.56176182839034	0.586	0.445	1.83291003543123E-108
Atp2a2	1.20450673415553E-111	0.559990978120936	0.402	0.243	2.05886336069205E-107
Msrb1	8.83521350959693E-116	0.559230887261612	0.489	0.336	1.5102030451954E-111
Mxd4	1.49146669571857E-211	0.558426958712582	0.318	0.116	2.54936402299176E-207
Fkbp2	1.07383995045154E-154	0.555082874646365	0.821	0.733	1.83551462730682E-150
Grk2	3.58282479159325E-203	0.553210019218878	0.288	0.102	6.12412241627034E-199
Rab1a	2.80670841763553E-107	0.552168323411558	0.459	0.31	4.79750669826441E-103
Srpr	1.99387269832912E-107	0.550918539123347	0.443	0.292	3.40812660325396E-103
Trim31	3.54318988108174E-139	0.549137197063315	0.349	0.174	6.05637446373301E-135
Glul	2.19828339438457E-151	0.548601552489003	0.335	0.154	3.75752580602155E-147
Pdia4	1.62954510631859E-116	0.547546289696321	0.352	0.193	2.78538145023037E-112
Slc35a2	2.57506896858875E-225	0.544432763582199	0.272	0.085	4.40156538800874E-221
Galnt4	1.28935269525102E-207	0.538961340781623	0.278	0.093	2.20389056199257E-203
Tmem258	4.87161561892282E-154	0.538636491148718	0.854	0.807	8.32705257742478E-150
Tst	3.98384446580562E-109	0.537482115853544	0.361	0.207	6.80958534540155E-105
Galnt10	9.05700579745091E-244	0.534456843402402	0.25	0.068	1.54811400095828E-239
Sar1a	1.61180242739558E-112	0.529496902745788	0.421	0.261	2.75505388914726E-108
Cyp51	3.3421867108481E-116	0.527915953183216	0.385	0.222	5.71279974485265E-112
Slc35a1	1.64921350512111E-120	0.525714881286667	0.366	0.203	2.81900064430351E-116
Atp9a	2.94276472254909E-124	0.520168719492374	0.3	0.144	5.03006774025316E-120
Yipf6	2.32720461495892E-147	0.517436731698781	0.299	0.131	3.97789084834928E-143
Msmo1	7.57575206662444E-122	0.516802353439022	0.355	0.189	1.29492330074812E-117
Sdcbp2	2.57470969436199E-167	0.514561322660861	0.348	0.152	4.40095128057294E-163
Slc35c1	7.71651998741049E-189	0.514034247415779	0.251	0.083	1.31898476144808E-184
Ebp	1.2856351284621E-101	0.51227328992992	0.632	0.53	2.19753612508027E-97
Tmbim6	4.22362790124026E-166	0.510324803984479	0.865	0.798	7.21944717158998E-162
Gm609	2.08443197046098E-294	0.509577219520691	0.257	0.059	3.56291956710895E-290
Dnajb11	3.77298931532305E-82	0.508973642453635	0.512	0.397	6.44917063668168E-78
Copg1	1.15075089008882E-113	0.506961967045702	0.32	0.168	1.96697849642881E-109
Slc39a11	6.60343044227711E-154	0.506654390510222	0.272	0.11	1.12872436549843E-149
St3gal6	3.32177577841436E-108	0.505553328537538	0.305	0.157	5.67791133804367E-104
S100a1	1.87450163449632E-131	0.504214596346249	0.45	0.269	3.20408564384455E-127
Tgoln1	1.59811677103122E-104	0.504033483785186	0.353	0.202	2.73166099672366E-100
Ddb1	9.06277804842769E-72	0.503581135670527	0.419	0.303	1.54910065181774E-67
Carhsp1	1.59929961808051E-93	0.500543606734028	0.664	0.57	2.73368283718502E-89
Ick	6.04133045359133E-160	0.49945116759086	0.28	0.111	1.03264461443237E-155
Cmtm7	7.57883792649121E-102	0.497179713735423	0.297	0.157	1.29545076677514E-97
Gorasp2	4.91887929779934E-97	0.49644067685459	0.368	0.224	8.40784038372841E-93
Serinc3	1.10409370667533E-88	0.494891074978243	0.627	0.526	1.88722737282015E-84
Defa17	1.83581822398297E-24	0.493801861881616	0.316	0.247	3.13796409025409E-20
Cltb	6.12967678577938E-86	0.493562514505939	0.57	0.463	1.04774565299327E-81
Ufm1	6.82909310708815E-90	0.493314506398868	0.52	0.399	1.16729688479458E-85
Cdk5rap3	2.08833420004245E-85	0.492383764948878	0.413	0.28	3.56958964813256E-81
Plpp5	1.84198803272866E-174	0.487297626165865	0.264	0.096	3.1485101443431E-170
Arcn1	4.33611290851134E-87	0.486916855931309	0.402	0.265	7.41171779451844E-83
mt-Co1	5.75673075089591E-176	0.485218750270167	0.999	0.992	9.83997987250638E-172
Eif4ebp1	5.98460027772968E-75	0.483149126947354	0.457	0.34	1.02294772547233E-70
Papss1	2.96619514064792E-102	0.482943080988255	0.387	0.231	5.07011735390949E-98
Copz1	2.33942733935699E-77	0.481249613589028	0.5	0.388	3.9987831511629E-73
Yipf5	9.65330381425779E-121	0.47969098360744	0.307	0.152	1.65003922097108E-116
Csrp1	1.18287782005802E-125	0.478458485867995	0.286	0.131	2.02189305782518E-121
Myl6	1.7429068568463E-271	0.478255575869781	0.982	0.963	2.97915069040737E-267
Uba5	1.0026589387068E-88	0.478208114769354	0.316	0.182	1.71384492393153E-84
Cd82	2.4555986840667E-121	0.476110978734328	0.292	0.139	4.19735483067521E-117
Erp44	9.06534121150471E-77	0.471973871479065	0.518	0.41	1.5495387732825E-72
Uso1	1.17227266962378E-142	0.470344620631532	0.255	0.101	2.00376567418792E-138
Sec31a	1.77375069236538E-77	0.470238335101697	0.355	0.227	3.03187205846014E-73
Bet1l	2.42253425925608E-98	0.468617548291911	0.341	0.195	4.14083780934641E-94
Sct	0	0.468200340924299	0.677	0.164	0
Mapk3	3.23757450500149E-82	0.46530855403913	0.612	0.521	5.53398610139904E-78
Os9	4.37765839027983E-78	0.458408939841589	0.366	0.237	7.48273148650532E-74
Ubxn4	2.16633384447054E-65	0.458252314054433	0.491	0.394	3.7029144403535E-61
Slc1a5	9.26829553816567E-84	0.457053373803458	0.316	0.183	1.58422975633866E-79
Rabac1	9.42338619780139E-65	0.456528243252737	0.45	0.346	1.61073940279019E-60
Srp9	2.01243090513322E-97	0.455662506879062	0.773	0.723	3.43984814614421E-93
Vil1	5.3849599891852E-77	0.452458609235328	0.471	0.342	9.20451210951426E-73
Kdelr1	5.59687564443068E-77	0.451932940800091	0.649	0.582	9.56673953902536E-73
Kcnk1	3.80722314074859E-81	0.448348337892154	0.471	0.338	6.50768651448157E-77
Tcea3	3.60770039432743E-50	0.445996755313181	0.514	0.445	6.16664228402388E-46
H2-D1	5.01247926052375E-118	0.445028767918813	0.82	0.755	8.56783080001324E-114
Cnpy2	9.39590380742312E-84	0.444541330645759	0.759	0.721	1.60604183780283E-79
Plekhb2	1.58295974065806E-91	0.444382111070686	0.29	0.155	2.70575308470683E-87
Atp6v0d1	1.45351313108075E-95	0.441936774990675	0.314	0.171	2.48448999495633E-91
Stx5a	1.09274159341591E-100	0.441105659636277	0.273	0.136	1.86782320562581E-96
Arfgap3	4.4747487936366E-115	0.440823594423988	0.271	0.125	7.64868811296304E-111
Atp6v0a2	5.57227108172458E-99	0.438822871898326	0.275	0.137	9.52468295999183E-95
Ptov1	3.04971217368223E-87	0.438307704274407	0.512	0.375	5.21287301847504E-83
H2-T22	2.1696064602692E-121	0.437496789639577	0.256	0.112	3.70850832253815E-117
Golga4	1.93560506156878E-63	0.436231058214277	0.312	0.197	3.30852973173951E-59
Tmem183a	4.58411025577731E-61	0.436005940889067	0.478	0.384	7.83561966020015E-57
Spcs1	9.06368498559651E-90	0.434628203414074	0.763	0.718	1.54925567458801E-85
Tmed4	7.14967414149845E-67	0.433973372736213	0.467	0.353	1.22209380100633E-62
Magt1	1.26273699201499E-50	0.431833441070609	0.38	0.285	2.15839634045122E-46
Copb1	3.60601726465288E-65	0.427633213639146	0.353	0.238	6.16376531047117E-61
Hk2	1.16929862569367E-83	0.425037500041062	0.34	0.198	1.99868214089819E-79
Fryl	7.33198254470418E-107	0.424233946195416	0.289	0.14	1.25325577636629E-102
Cdh17	4.75847369071083E-57	0.423543941261628	0.527	0.434	8.13365907953201E-53
Srp19	2.51477804073303E-61	0.419951572570974	0.553	0.475	4.29851010502497E-57
Camk2d	2.52472749685027E-62	0.419493731058507	0.307	0.195	4.31551671036617E-58
Arfip2	1.58548177603313E-64	0.418876148721732	0.326	0.211	2.71006399977343E-60
Cant1	3.25937523553324E-65	0.415803402260134	0.3	0.186	5.57125009009696E-61
Gpr108	1.67964171907586E-73	0.414981327665841	0.323	0.199	2.87101159041636E-69
Fam83e	6.74596767479524E-82	0.414527034215285	0.264	0.139	1.15308825465275E-77
Morf4l2	5.94515114430466E-61	0.414050369071809	0.449	0.343	1.016204685096E-56
Smdt1	1.63743177250914E-136	0.412626764865616	0.912	0.872	2.79886212874987E-132
Fam3c	1.50225605714752E-86	0.412122597073104	0.26	0.134	2.56780627848226E-82
Myo15b	5.78848147296459E-102	0.410363368628419	0.282	0.137	9.89425138173838E-98
Fdft1	6.29942833426672E-65	0.409123388594378	0.3	0.186	1.07676128517621E-60
Klf3	6.07815613522704E-45	0.408906193027722	0.366	0.273	1.03893922819436E-40
Ets2	2.08127655548301E-57	0.408248687954066	0.379	0.265	3.55752601628712E-53
Fuca1	2.6324400944585E-59	0.407924013418588	0.622	0.561	4.49962985345792E-55
Tmem9b	2.96739188869377E-82	0.407596382295961	0.29	0.162	5.07216295534425E-78
Ost4	1.04200733556129E-74	0.406641484735166	0.767	0.735	1.78110313867491E-70
Lsr	1.76690262594086E-57	0.405626760437591	0.582	0.512	3.02016665852071E-53
Rock2	5.08525490037125E-37	0.404925753484383	0.326	0.246	8.69222620120458E-33
Atp6v0b	1.8902193769303E-78	0.402520177720967	0.65	0.564	3.23095198098697E-74
