	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Enpep	0	1.11975802452277	0.555	0.063	0
Tm6sf2	4.55946222982781E-166	1.09506135317963	0.647	0.179	7.79348878944468E-162
Chp2	9.66219012886459E-230	1.09010162128273	0.654	0.137	1.65155815872682E-225
Cst6	5.32196201350854E-176	1.0774833764254	0.611	0.15	9.09682966969015E-172
Ldha	2.29393232375787E-141	1.07179027414919	0.996	0.85	3.92101852099934E-137
Mogat2	1.72232741572591E-196	1.07170430494094	0.598	0.131	2.9439742517003E-192
Dpep1	0	1.07157169404301	0.428	0.034	0
Aldoa	1.5701935264467E-127	1.07039369207946	0.959	0.693	2.68393179475534E-123
Mall	8.76005668159245E-259	1.04255193199241	0.578	0.098	1.4973564885846E-254
Sult1d1	2.07429415143893E-114	1.04056404333677	0.832	0.404	3.54559099305456E-110
Ms4a8a	4.603553473012E-136	1.03585851902217	0.697	0.232	7.8688539514194E-132
Ms4a10	2.6676544864599E-105	1.03499111806597	0.697	0.289	4.5598218137059E-101
Misp	1.0842487205401E-126	1.02819845017835	0.834	0.389	1.8533063380192E-122
Prpsap1	1.48148573269308E-108	1.01996816108291	0.819	0.415	2.53230356289229E-104
Prss32	4.13234494448155E-109	1.01863987502966	0.871	0.493	7.06341721360231E-105
Tstd1	3.30971812736244E-90	1.00924081648539	0.832	0.478	5.65730119510061E-86
Fahd1	3.42418853602791E-102	1.00365630758039	0.796	0.388	5.8529654646325E-98
Dhrs11	1.10834922109748E-152	0.996221348427693	0.641	0.188	1.89450132362193E-148
Actb	1.34464055570085E-118	0.990766524273848	0.998	0.974	2.29839410185946E-114
Mgst2	4.57489660432675E-105	0.990527782627974	0.841	0.453	7.81987076577571E-101
Tm4sf5	6.21879551578402E-77	0.98754852538623	0.914	0.709	1.06297871751296E-72
Guca2b	7.97042959916584E-59	0.980437252846039	0.572	0.236	1.36238553138542E-54
Akr1c19	1.15220646595009E-104	0.976820000361801	0.656	0.241	1.96946651224849E-100
Tmem120a	1.47501867376965E-137	0.976465710514645	0.673	0.221	2.52124941907446E-133
Prdx1	4.34099199397472E-177	0.960510404501654	0.998	0.959	7.42005761530099E-173
Pitpna	5.30199473756669E-94	0.955082571630949	0.858	0.539	9.06269960492275E-90
Gng12	6.33340282849169E-99	0.947472176696342	0.796	0.403	1.08256854547408E-94
Cldn3	1.13706702991189E-120	0.946493085634926	0.994	0.885	1.9435886742284E-116
Pycard	8.86760768394653E-128	0.941279562137303	0.994	0.905	1.51574018141698E-123
Anxa13	4.06143780035265E-92	0.938413484634879	0.74	0.329	6.94221563214278E-88
Mgst3	9.43854417744568E-125	0.931735156707455	0.989	0.836	1.61333035625079E-120
Ppp1r14d	1.21010757889298E-96	0.931082328395374	0.867	0.547	2.06843688460178E-92
Mt1	1.63149194701661E-31	0.929616869876222	0.895	0.764	2.78870918503549E-27
Gm3336	4.1416745690634E-160	0.929110230215353	0.551	0.132	7.07936434090006E-156
Smim22	9.82524214419926E-91	0.919168093751873	0.888	0.575	1.67942863970798E-86
Cldn7	4.74732565149882E-154	0.910745924708549	0.998	0.967	8.11460373610694E-150
Edn2	6.19501246733475E-262	0.906481037904733	0.432	0.053	1.05891348104153E-257
Aldob	1.34769829871203E-68	0.904624493956789	0.888	0.624	2.30362070198847E-64
Oat	1.81899264532897E-99	0.901845890406443	0.998	0.863	3.10920412866081E-95
Txndc17	6.09895355466167E-114	0.897282714746046	0.968	0.776	1.04249413109832E-109
Mkrn1	2.03442089885839E-95	0.895321038377403	0.806	0.431	3.47743564241864E-91
Slc9a3r1	7.1723915855905E-67	0.890938772281159	0.673	0.349	1.22597689372498E-62
H2-Aa	8.17636301859017E-80	0.879689068500423	0.613	0.235	1.39758573076762E-75
Myo1a	3.15577229239143E-94	0.868758084468506	0.695	0.295	5.39416157938466E-90
Cisd3	1.79365733822428E-97	0.866342551739475	0.849	0.455	3.06589848822676E-93
Hadh	1.38827322701236E-88	0.864804499054289	0.944	0.713	2.37297542693223E-84
Arg2	2.66421926641688E-74	0.86017190974062	0.688	0.309	4.55394999208637E-70
Mpp1	2.29504607458048E-155	0.858996282773155	0.456	0.093	3.92292225528041E-151
Fgfbp1	1.96675309208264E-60	0.846304371006953	0.677	0.372	3.36177106029686E-56
Acp5	8.65687133871161E-83	0.841598553135322	0.703	0.338	1.47971901792597E-78
Lpcat3	2.89185858880332E-87	0.839400597728306	0.673	0.297	4.94305388584151E-83
Cdc42ep5	5.26233630831825E-84	0.839245021231092	0.877	0.588	8.99491145180838E-80
Mvp	9.25406839116276E-108	0.83924319145315	0.66	0.249	1.58179791010145E-103
Me2	1.80537095762345E-74	0.839146967017459	0.839	0.52	3.08592057786577E-70
Pnp2	2.85846785019403E-103	0.838740743536818	0.667	0.255	4.88597909633665E-99
Ms4a18	2.70493722684455E-258	0.831668568649923	0.449	0.058	4.62354920184538E-254
1810065E05Rik	9.6867537675547E-159	0.831318708751768	0.297	0.04	1.65575682148813E-154
Dstn	4.01145893794265E-112	0.825752370858995	0.994	0.894	6.85678676262537E-108
C1qtnf12	4.37692812750698E-94	0.824676580842247	0.538	0.185	7.48148324834768E-90
Dbi	1.22751442867583E-123	0.823825785067358	0.998	0.964	2.09819041293559E-119
Prdx5	1.05553988116764E-80	0.822551750210646	0.899	0.648	1.80423431887985E-76
Plpp2	1.43018155266437E-79	0.822215108849137	0.839	0.502	2.44460932796922E-75
Scp2	3.62179598111868E-78	0.821092647881082	0.948	0.737	6.19073587052616E-74
Mgam	3.42980375779776E-87	0.820283246538593	0.572	0.213	5.86256356320372E-83
Calm1	2.32554710514325E-159	0.820239861549837	1	0.984	3.97505766682136E-155
Mdh1	2.01839650629117E-91	0.815614416770277	0.978	0.868	3.45004514820349E-87
H2-Ab1	9.84777992067583E-80	0.815280196431186	0.751	0.35	1.68328102184112E-75
Idh1	4.77330284214791E-98	0.809952739864589	0.596	0.214	8.15900654808341E-94
Khk	6.7005529561496E-52	0.809069507897418	0.632	0.34	1.14532551679465E-47
Tmem37	7.27404215290183E-112	0.807180787266111	0.533	0.16	1.24335202519551E-107
Tmbim6	4.91250111187532E-89	0.804996375420869	0.957	0.802	8.39693815052849E-85
Il17rc	1.81186301651397E-110	0.804246068401037	0.531	0.164	3.09701745412733E-106
Nudt4	4.12137162530328E-82	0.802602758010815	0.613	0.257	7.0446605191309E-78
Klf5	2.2899505392169E-69	0.801819764881731	0.854	0.572	3.91421245668345E-65
Cyb5a	3.94621502730036E-87	0.799479306015483	0.966	0.79	6.7452653461645E-83
Psmb8	9.56928004102641E-64	0.794463776120269	0.847	0.581	1.63567703741264E-59
Mdh2	6.22272020070259E-90	0.794456442232404	0.987	0.904	1.06364956390609E-85
Xpnpep1	2.83175047524819E-83	0.789272283783404	0.637	0.269	4.84031108734172E-79
Gapdh	2.11648331817425E-93	0.786374929268962	0.994	0.913	3.61770493575525E-89
Txn1	2.34252656074885E-122	0.785383739330337	0.996	0.965	4.00408065028801E-118
Epcam	1.70753956673135E-131	0.785236286529019	1	0.979	2.9186973814139E-127
Coro2a	6.15513561132864E-154	0.782530373705739	0.512	0.116	1.0520973300444E-149
Cd2ap	8.63942290408805E-64	0.780752349738392	0.768	0.478	1.47673655699577E-59
Prr13	2.3259536920129E-77	0.777020339289783	0.806	0.473	3.97575264575764E-73
Pepd	3.05611258674224E-71	0.771500485457422	0.578	0.248	5.22381324451851E-67
Cdh17	1.04817015678912E-63	0.769879619862741	0.751	0.439	1.79163724899964E-59
Slc25a24	4.52916050935246E-145	0.766420503053723	0.46	0.099	7.74169405863616E-141
Cyp4f40	4.3426986094195E-258	0.765645696392283	0.432	0.054	7.42297473308075E-254
Aamdc	2.57985435260566E-63	0.760184892615386	0.77	0.452	4.40974504490886E-59
Smpdl3a	8.92856745653895E-83	0.750541935317977	0.611	0.25	1.5261600353462E-78
Cds1	6.14521557515698E-83	0.748458165536901	0.609	0.246	1.05040169826158E-78
Muc3	2.09258138770463E-186	0.745307978705889	0.391	0.06	3.57684936600352E-182
Myl6	6.47346882847045E-128	0.741155271807452	1	0.965	1.10651002685045E-123
Scd2	5.07704338180838E-70	0.741136586511402	0.43	0.146	8.67819025252507E-66
Cth	5.21584061228696E-65	0.738901666088891	0.654	0.333	8.9154363585821E-61
Vdac2	9.29331823833221E-93	0.737824687385858	0.985	0.864	1.58850688647812E-88
Casp1	1.61194180686684E-68	0.73666936478492	0.708	0.374	2.75529213047749E-64
Il18	9.28134700997176E-104	0.736632263017884	0.404	0.097	1.58646064441447E-99
Ace2	7.63204154950314E-282	0.736513132302625	0.34	0.03	1.30454486205657E-277
Gpx1	1.73990712496977E-68	0.735390657276255	0.972	0.878	2.97402324871083E-64
Erich4	9.28046373309792E-134	0.731377029894669	0.437	0.095	1.58630966589843E-129
Tmem54	3.03256403625607E-58	0.724568587654405	0.778	0.485	5.18356170717251E-54
Abcg2	1.99755555669718E-79	0.722153320263259	0.557	0.214	3.41442171306249E-75
Amn	6.0605235656932E-96	0.722071631194731	0.525	0.169	1.03592529308394E-91
Stap2	5.39651997365005E-101	0.72003964977058	0.54	0.171	9.22427159096003E-97
H2-DMa	9.60905098254327E-90	0.719644183400696	0.548	0.19	1.64247508444612E-85
H2-Eb1	3.25440641665925E-78	0.716974157158765	0.703	0.297	5.56275688799566E-74
Hdhd3	5.74033667173729E-63	0.716944801083345	0.604	0.277	9.81195747300055E-59
Acadm	2.14117198983067E-56	0.706086432680246	0.665	0.369	3.65990528221756E-52
Hsd17b2	6.19148894918333E-115	0.705129879721632	0.422	0.099	1.05831120608391E-110
Acy1	2.14103067903384E-78	0.704264683218939	0.484	0.169	3.65966373967254E-74
Pfkp	4.90082584256546E-98	0.703441724786691	0.477	0.139	8.37698161269714E-94
Gsr	7.3365594169164E-57	0.700782920109193	0.74	0.436	1.25403810113352E-52
Fbp2	1.96196470382812E-63	0.699565289418683	0.903	0.682	3.35358626825341E-59
Perp	1.75837748791975E-61	0.698703968030549	0.669	0.355	3.00559464010123E-57
2210016F16Rik	4.56392347674598E-64	0.697637556733948	0.703	0.371	7.80111439880191E-60
Gipc2	1.10551788795227E-51	0.697580855062222	0.705	0.42	1.88966172587682E-47
Cideb	6.53477875101801E-101	0.690623727451436	0.48	0.138	1.11698973191151E-96
Nectin2	2.54221232665898E-59	0.686228952368093	0.609	0.292	4.3454035299582E-55
Cox5a	2.18245790930824E-110	0.68586736530118	0.996	0.963	3.73047530438057E-106
Slc1a1	1.80749649112935E-105	0.683501054353927	0.441	0.118	3.08955375228739E-101
Acads	3.1395127976533E-44	0.679138933321448	0.699	0.433	5.36636922502879E-40
Atp1b1	8.60971729832807E-52	0.678274739479637	0.903	0.729	1.47165897780322E-47
Ces2c	1.2454285675564E-112	0.676240100424116	0.458	0.115	2.12881105052415E-108
Slc39a5	1.11683072132174E-62	0.674967858200708	0.611	0.291	1.90899875195525E-58
Tgfbi	2.08667961656496E-181	0.673683372450138	0.355	0.051	3.56676146859449E-177
Psmb10	3.43022639010561E-58	0.672281096789627	0.914	0.709	5.86328596860753E-54
Cdc42	2.61707689421865E-63	0.669787472376509	0.927	0.734	4.47336953528793E-59
Arpc2	6.02556469036463E-68	0.668218132274718	0.942	0.768	1.02994977252403E-63
Mttp	1.32251537616677E-63	0.667329331734297	0.46	0.173	2.26057553248186E-59
Mtch2	8.27326551811857E-56	0.666727569853046	0.901	0.657	1.41414927501201E-51
Ezr	6.84603632962849E-46	0.666214847459832	0.703	0.428	1.1701929898234E-41
Aldh9a1	1.04979476229056E-58	0.663879362478245	0.606	0.294	1.79441418718326E-54
Glud1	1.01553063412355E-50	0.659378492919539	0.753	0.472	1.73584651290738E-46
Chmp2b	7.46845281427224E-56	0.654498584112906	0.611	0.302	1.27658263954355E-51
Slc5a1	3.83008647221434E-72	0.654051011128421	0.417	0.134	6.54676680695598E-68
Rfk	6.81311032868579E-57	0.653238139159456	0.563	0.269	1.16456494848226E-52
Psme2	2.97278201269051E-54	0.650813652353831	0.92	0.772	5.08137629429189E-50
Atp1a1	1.22777381215758E-41	0.648474554152502	0.815	0.584	2.09863377712095E-37
H2-DMb1	5.90293336136112E-86	0.643247954909596	0.424	0.123	1.00898839945746E-81
Sdhb	1.11140640246335E-62	0.64249102448118	0.957	0.794	1.8997269637306E-58
Tmem59	7.53113193534549E-51	0.639127095813733	0.914	0.728	1.2872963817086E-46
Cyp3a13	6.57897743988848E-156	0.638605135585503	0.361	0.059	1.12454461380014E-151
Akr1a1	5.12007097408818E-68	0.638476441854424	0.966	0.858	8.75173731600892E-64
Pnp	2.29983803769286E-46	0.636519910836974	0.781	0.537	3.9311131578284E-42
Aoc1	9.77214252739502E-78	0.632892225527674	0.492	0.169	1.67035232220763E-73
Vmp1	7.09766561407947E-51	0.631541020428702	0.697	0.403	1.2132039834146E-46
Tmem252	5.36594283016917E-134	0.628393148839947	0.359	0.067	9.17200607960817E-130
Ndufa6	5.77637887523926E-63	0.626439083126946	0.963	0.863	9.87356441144648E-59
Pla2g12b	6.85377981594987E-86	0.624453313598789	0.398	0.109	1.17151658394031E-81
Fdx1	3.5696957160894E-47	0.621636549800441	0.69	0.411	6.10168088751161E-43
Ugt2b34	7.37429765083007E-58	0.62100115517989	0.591	0.273	1.26048869745638E-53
Atp5c1	9.19289180208087E-83	0.619658139527939	0.996	0.929	1.57134099572968E-78
Slc26a6	4.31071943012036E-124	0.615712269062968	0.359	0.07	7.36831272190473E-120
2610528A11Rik	1.79190732049855E-163	0.614314809618287	0.292	0.038	3.06290718292818E-159
Tle5	3.05142456354754E-71	0.613981101205798	0.978	0.88	5.21580000647181E-67
Upp1	4.13991514794793E-85	0.612570613954728	0.43	0.124	7.0763569623874E-81
Ndfip1	6.03521199701039E-48	0.610210488030817	0.675	0.384	1.03159878664899E-43
Tkt	4.61712220345517E-53	0.607286210382633	0.94	0.785	7.89204698236592E-49
Acsl5	5.58809925576667E-35	0.605979378249217	0.499	0.266	9.55173805788197E-31
Fabp2	2.84810636559434E-12	0.605917781444161	0.944	0.853	4.86826821071041E-08
S100a16	6.66535538314696E-47	0.601895213236826	0.574	0.29	1.13930919564131E-42
Atp5d	1.65733229734253E-99	0.600528349649916	1	0.97	2.83287809584758E-95
Fmo5	1.08878718268587E-84	0.597896487936474	0.378	0.1	1.86106393136496E-80
Uqcrc1	2.02948048271211E-49	0.597607583062961	0.94	0.766	3.46899098909981E-45
Chchd7	1.70246146678454E-43	0.595554359289505	0.83	0.591	2.91001738517481E-39
Cda	1.89150815098335E-32	0.593857707392658	0.791	0.586	3.23315488247583E-28
Aprt	1.91407030957723E-51	0.592257555994065	0.948	0.774	3.27172038016037E-47
Ifngr2	1.7387226042141E-45	0.589825391240687	0.591	0.315	2.97199854738316E-41
Id3	2.23694627985999E-43	0.589428197537698	0.781	0.493	3.82361227616469E-39
Selenbp1	9.26388241691579E-48	0.588552563747052	0.465	0.208	1.58347542152342E-43
Ces2a	1.90037117237755E-62	0.588006699888894	0.422	0.148	3.24830444494495E-58
Pls1	3.10692342153679E-34	0.587789744563046	0.424	0.208	5.31066420443284E-30
Uqcrfs1	1.6845274120941E-57	0.586367025410176	0.968	0.829	2.87936270549244E-53
Spint1	5.67241457713936E-49	0.583083034279997	0.591	0.304	9.6958582367043E-45
H2-T3	8.01203231769038E-59	0.582035729430204	0.441	0.169	1.36949668406282E-54
Plbd1	1.29770440759485E-72	0.581598766699397	0.404	0.128	2.21816614390187E-68
Ctss	3.93752904793839E-73	0.581509659790332	0.443	0.148	6.73041840164109E-69
Myh14	7.10115624729804E-66	0.581325280861411	0.465	0.168	1.21380063735065E-61
Arpc1b	1.61417260371994E-46	0.579891403776899	0.925	0.784	2.75910523153849E-42
Arpc3	1.59045849923279E-53	0.578780414405081	0.957	0.821	2.71857071273861E-49
Esd	5.40285803688957E-51	0.577723861768442	0.942	0.797	9.23510524245534E-47
Prelid1	2.63302808971966E-45	0.576077547553316	0.899	0.72	4.50063491375782E-41
Lap3	4.836457607198E-38	0.575728307367045	0.66	0.407	8.26695698798354E-34
Hpgd	3.45288877415262E-39	0.575720356988872	0.48	0.24	5.90202278165907E-35
Sfn	6.26243992073638E-45	0.574726080624149	0.699	0.417	1.07043885565147E-40
Ndufb10	4.05900827797697E-56	0.573700118442611	0.961	0.869	6.93806284954604E-52
Uqcrb	5.64350954231168E-72	0.570418883371518	0.998	0.939	9.64645086067335E-68
Osr2	1.35462887755938E-97	0.570280336324067	0.359	0.084	2.31546714041224E-93
Adtrp	1.22263446076551E-50	0.570133701905975	0.447	0.186	2.08984908378648E-46
Cdhr5	3.67282395484216E-56	0.567829896760366	0.598	0.275	6.2779579860117E-52
Itpk1	1.34690215907741E-64	0.567195709860024	0.449	0.165	2.30225986051101E-60
H2-D1	1.82857228678575E-49	0.564487214289634	0.91	0.759	3.12557860980289E-45
Sqor	4.00033587769564E-38	0.563469305693345	0.475	0.235	6.83777411574516E-34
Psmb9	3.77696375846967E-30	0.563291493543503	0.686	0.463	6.45596415235221E-26
Slc25a5	3.1175801600766E-70	0.562852341942343	0.991	0.939	5.32887976761894E-66
Cdk2ap2	1.89638461123418E-41	0.562664927294795	0.798	0.538	3.24149021598259E-37
Slc6a20a	2.76889605349242E-142	0.561716943974875	0.292	0.043	4.73287402423459E-138
Atp5b	4.78407319487974E-70	0.560689749955824	0.994	0.949	8.17741631200795E-66
Hkdc1	1.65997538943978E-154	0.559769528670727	0.32	0.047	2.83739593316942E-150
Gnb1	1.50674775811986E-34	0.559112087085138	0.757	0.531	2.57548394295428E-30
Acbd4	3.63109089375523E-59	0.558497418896369	0.424	0.153	6.20662366469582E-55
Mal2	8.55479901450749E-59	0.557064341921329	0.462	0.179	1.46227179554977E-54
AA467197	4.41647420731484E-63	0.556402937177252	0.312	0.088	7.54907936256325E-59
Prap1	2.8896656777848E-39	0.556040967654469	0.976	0.783	4.93930554303756E-35
Atp5o	1.48525631975802E-71	0.554996069570914	0.996	0.947	2.53874862736239E-67
Nr1h4	2.0441960984463E-125	0.55444290706929	0.34	0.063	3.49414439107426E-121
Nipsnap3b	3.83375293768232E-50	0.554077210680034	0.594	0.295	6.55303389638039E-46
Ifngr1	3.90176377040154E-45	0.553459698944518	0.624	0.34	6.66928481274734E-41
Glrx	1.76802365023514E-32	0.552897863903879	0.723	0.501	3.02208282534692E-28
Hagh	7.09270355124017E-42	0.550926938838789	0.602	0.334	1.21235581801348E-37
Tspan8	3.97838171613198E-48	0.55067017991965	0.978	0.888	6.80024786738439E-44
Anxa4	2.73048933653741E-38	0.549528366480369	0.89	0.716	4.6672254229434E-34
Etfb	5.97460192762951E-50	0.548749505111176	0.953	0.776	1.02123870748971E-45
2610528J11Rik	1.9247645156766E-44	0.548279279703569	0.598	0.318	3.28999998664602E-40
B2m	1.37904716008332E-37	0.546178830933335	0.875	0.734	2.35720531073042E-33
Ndfip2	1.77238766185348E-39	0.545756239259962	0.656	0.393	3.02954223040615E-35
Cisd1	2.60441160630786E-34	0.544244270407039	0.815	0.623	4.45172075866203E-30
Ap2m1	5.77208303404839E-44	0.544019982443616	0.798	0.538	9.86622153009892E-40
Pkm	5.48542547806842E-36	0.541908362436585	0.847	0.629	9.37623776966235E-32
Gm21885	3.81083119814285E-182	0.541720576304735	0.286	0.033	6.51385376698558E-178
Yif1a	6.85805381036993E-36	0.541365559209954	0.697	0.452	1.17224713780653E-31
Tkfc	9.66557837215593E-48	0.541119753265636	0.495	0.223	1.65213731115261E-43
Lad1	4.89525606262879E-44	0.538838625752883	0.583	0.302	8.36746118785139E-40
Ctsc	6.28014873771179E-64	0.538401084098368	0.467	0.175	1.07346582373708E-59
Suclg1	1.22379139281682E-47	0.538072168773095	0.961	0.81	2.0918266277418E-43
Myl12a	1.98306154885049E-34	0.538022264343988	0.751	0.538	3.38964710545014E-30
Degs2	1.87000701978992E-37	0.537690597004688	0.759	0.524	3.19640299892691E-33
Trim31	2.48023262882334E-62	0.536443593784005	0.492	0.187	4.23946163244774E-58
Cox6a1	6.13184763982189E-53	0.534534518101798	0.978	0.888	1.04811671707476E-48
F11r	3.05467966627898E-36	0.533732862129049	0.445	0.214	5.22136395357066E-32
Eif4ebp3	1.19718078544864E-92	0.533520736271542	0.273	0.054	2.04634111656737E-88
Smdt1	5.99600916972772E-51	0.533427061981602	0.963	0.875	1.02489784738156E-46
Cox7b	8.52367459561903E-68	0.530144855754284	0.991	0.948	1.45695169862916E-63
Nostrin	8.16471677494824E-42	0.527393851035856	0.422	0.185	1.3955950383419E-37
Eci1	1.04167883598942E-34	0.526864498661537	0.783	0.557	1.78054163435672E-30
Abcg5	1.53449942056171E-91	0.526477172621423	0.348	0.083	2.62291985956613E-87
Calml4	1.31481592127257E-51	0.525262872561982	0.959	0.855	2.2474148542312E-47
Marc2	3.37827090102167E-39	0.524892955435437	0.931	0.759	5.77447845111634E-35
Cyc1	5.76982559845744E-51	0.524772832956089	0.981	0.872	9.8623628954433E-47
Cldn15	7.1493790467051E-39	0.52204041622699	0.869	0.665	1.2220433604533E-34
Nat8	3.05470977398426E-98	0.521753358437693	0.262	0.047	5.22141541667129E-94
Mpc1	9.92655467863395E-39	0.519454026103505	0.86	0.667	1.6967459912189E-34
Lamp1	5.79542362440424E-39	0.51885113518664	0.832	0.637	9.90611760119416E-35
Acadvl	1.46399788566233E-38	0.517359590640919	0.632	0.356	2.50241158596263E-34
Prdx6	1.28246136643333E-44	0.51670776579961	0.976	0.843	2.19211121364449E-40
Edf1	7.33922114624576E-48	0.516197750356537	0.97	0.86	1.25449307052779E-43
Ddah1	7.01037305231791E-181	0.514727353595846	0.252	0.026	1.1982830658327E-176
Pglyrp1	1.34384736009895E-34	0.513909754226807	0.903	0.76	2.29703829261713E-30
Fth1	4.81392342729707E-98	0.512765997759608	1	0.996	8.22843931427888E-94
Psap	3.01546362575226E-34	0.510257193463044	0.606	0.362	5.15433197549833E-30
Gpd1	2.36494849404262E-45	0.510184171195478	0.422	0.174	4.04240646086706E-41
Capns1	2.01300227834748E-34	0.507675785141762	0.71	0.469	3.44082479437936E-30
Cox7a2	1.58563606130918E-63	0.507195826706301	0.989	0.951	2.71032771959579E-59
Cox6b1	1.61046473188269E-69	0.506323760149861	1	0.965	2.75276736620708E-65
Cycs	7.28118848361839E-38	0.505890258905751	0.929	0.775	1.24457354750489E-33
Mkrn2os	2.22145367295831E-41	0.504406845431024	0.415	0.182	3.79713076318764E-37
Elovl1	7.90567632484475E-31	0.504201974274659	0.559	0.328	1.35131725420571E-26
Serhl	1.18246254051224E-32	0.504055138830214	0.581	0.344	2.02118322049757E-28
Sar1b	1.07105242994653E-34	0.503547377054559	0.723	0.486	1.8307499185076E-30
Gtf2b	4.79473129539281E-27	0.501590049112769	0.51	0.302	8.19563420321494E-23
Slc35b1	5.70705988012159E-39	0.501076273060867	0.656	0.377	9.75507745309183E-35
Tcn2	4.91224031935482E-43	0.499816467760643	0.447	0.201	8.3964923778732E-39
Arpc5	3.34164761359739E-35	0.499463138805718	0.768	0.546	5.71187826592201E-31
Zfyve21	3.72705374836586E-37	0.49929023166409	0.523	0.273	6.37065297208176E-33
Sdcbp2	4.58135354517405E-61	0.498441789866596	0.46	0.169	7.830907614766E-57
Ak2	5.97084723653673E-39	0.497015199424277	0.858	0.639	1.02059691814122E-34
Uqcrc2	5.51172679238489E-40	0.496721816688334	0.923	0.785	9.42119460622349E-36
