chr1	37350941	37351398
chr1	37401927	37402037
chr1	37419388	37419768
chr1	37429429	37430878
chr1	37481475	37481765
chr1	37499138	37500098
chr1	37500777	37501141
chr1	37504875	37505507
chr1	37509838	37510678
chr1	37512556	37512590
chr1	37516029	37516443
chr1	37517515	37518365
chr1	37519107	37519217
chr1	37522034	37522557
chr1	37523979	37525478
chr1	37528287	37528709
chr1	37534539	37535071
chr1	37540461	37541567
chr1	37546386	37547040
chr1	37566357	37567203
chr1	37568176	37569051
chr1	37583746	37584353
chr1	37585730	37586465
chr1	37611106	37611301
chr1	37613863	37615681
chr1	37616194	37616919
chr1	37626341	37626729
chr1	37629875	37630233
chr1	37639131	37639491
chr1	37665384	37667103
chr1	37678364	37679108
chr1	37687734	37688044
chr1	37690691	37691551
chr1	37694316	37695151
chr1	37696108	37696478
chr1	37711910	37712801
chr1	37718820	37720205
chr1	37864434	37865651
chr1	37867116	37867356
chr1	37871685	37872740
chr1	37889929	37890783
chr1	37931778	37932205
chr1	37996730	37998788
chr1	38120938	38121016
chr1	38128791	38130398
chr1	38132878	38133329
chr1	38231815	38232108
chr1	38308270	38308851
chr1	38626649	38627808
chr1	38897709	38898153
chr1	38987011	38988286
chr1	39006907	39007235
chr1	39010714	39011023
chr1	39025226	39025248
chr1	39091692	39091930
chr1	39100622	39100831
chr1	39102489	39102914
chr1	39105430	39105957
chr1	39186473	39187479
chr1	39192204	39194650
chr1	39196211	39197484
chr1	39204430	39206299
chr1	39206970	39207226
chr1	39234969	39235605
chr1	39237534	39237902
chr1	39240846	39241626
chr1	39244817	39245003
chr1	39253842	39254067
chr1	39259674	39259971
chr1	39330829	39331639
chr1	39332399	39332911
chr1	39339485	39339832
chr1	39340686	39341092
chr1	39367491	39369116
chr1	39392222	39392624
chr1	39408506	39409001
chr1	39417768	39418049
chr1	39430055	39430530
chr1	39445697	39445756
chr1	39458153	39458836
chr1	39467417	39467561
chr1	39476585	39476991
chr1	39477965	39479144
chr1	39527416	39527812
chr1	39530249	39530630
chr1	39535395	39536427
chr1	39573810	39574393
chr1	39576471	39577767
chr1	39592079	39592506
chr1	39608563	39609360
chr1	39650541	39650786
chr1	39695228	39695753
chr1	39720787	39720864
chr1	39748662	39749976
chr1	39761192	39762392
chr1	39779271	39779517
chr1	39831496	39832273
chr1	39867871	39868519
chr1	39888008	39888301
chr1	39894958	39895550
chr1	39900134	39902309
chr1	39924917	39925052
chr1	39936140	39936905
chr1	39941178	39942100
chr1	39944994	39945246
chr1	39949146	39950438
chr1	39963916	39965031
chr1	40085727	40086035
chr1	40465461	40465828
chr1	40579802	40580719
chr1	40602631	40602949
chr1	40619104	40619358
chr1	40619891	40620161
chr1	40631555	40631570
chr1	40632418	40633159
chr1	40651045	40651214
chr1	40656965	40658417
chr1	40659027	40659460
chr1	40677349	40677615
chr1	40680430	40682342
chr1	40696425	40696806
chr1	40708154	40708299
chr1	40709115	40709758
chr1	40713076	40713561
chr1	40714691	40715411
chr1	40720381	40720783
chr1	40760000	40760505
chr1	40764616	40765277
chr1	40768634	40768983
chr1	40776210	40776273
chr1	40776916	40777174
chr1	40790014	40791021
chr1	40797320	40797709
chr1	40815071	40815954
chr1	40830640	40831611
chr1	40840644	40840767
chr1	40865142	40865324
chr1	41147033	41147321
chr1	41157982	41158524
chr1	42388196	42388701
chr1	42491232	42492237
chr1	42495971	42496552
chr1	42505278	42506549
chr1	42693990	42694061
chr1	42695886	42698910
chr1	42713151	42713705
chr1	42714592	42714707
chr1	42741656	42742019
chr1	42850795	42851886
chr1	42953073	42953470
chr1	43070725	43071127
chr1	43091905	43093150
chr1	43098130	43099163
chr1	43139602	43140033
chr1	43145367	43145908
chr1	43147791	43147796
chr1	43151470	43153491
chr1	43154950	43155354
chr1	43159403	43159853
chr1	43162152	43162527
chr1	43163354	43164456
chr1	43168464	43169098
chr1	43173552	43174143
chr1	43203124	43203672
chr1	43224146	43224549
chr1	43240232	43240236
chr1	43264486	43264823
chr1	43265943	43266119
chr1	43299744	43299846
chr1	43305183	43306759
chr1	43358412	43358502
chr1	43399284	43399567
chr1	43423242	43423776
chr1	43444139	43448072
chr1	43455008	43455361
chr1	43463193	43463409
chr1	43463973	43464457
chr1	43466164	43466581
chr1	43471384	43472798
chr1	43474085	43475783
chr1	43486421	43487000
chr1	43521537	43522225
chr1	43534351	43535062
chr1	43769321	43769819
chr1	43819118	43819545
chr1	43826819	43828324
chr1	43899089	43899410
chr1	43933443	43934554
chr1	43936043	43936446
chr1	43941502	43942140
chr1	44101350	44102837
chr1	44118359	44120437
chr1	44147511	44148420
chr1	44198424	44199114
chr1	44240528	44240865
chr1	44551496	44551871
chr1	45794915	45795973
chr1	45817104	45817115
chr1	45825162	45825511
chr1	45876425	45877087
chr1	45904925	45905624
chr1	45910094	45910272
chr1	45920807	45921142
chr1	45925197	45926594
chr1	46003811	46003818
chr1	46066673	46067013
chr1	46127995	46128510
chr1	46280861	46281066
chr1	46408767	46409021
chr1	46849709	46850175
chr1	46852684	46854595
chr1	46888288	46888935
chr1	47545725	47545753
chr1	47603345	47604019
chr1	49654254	49654635
chr1	50927238	50927492
chr1	51121514	51121933
chr1	51334016	51334251
chr1	51459024	51459419
chr1	51477542	51479035
chr1	51508938	51509602
chr1	51589868	51590207
chr1	51597016	51597411
chr1	51624532	51625174
chr1	51643672	51643831
chr1	51687943	51688261
chr1	51770474	51770825
chr1	51782160	51782468
chr1	51814854	51815169
chr1	51848579	51849996
chr1	51855993	51857238
chr1	51905076	51905226
chr1	51906167	51906320
chr1	51913155	51913490
chr1	51914862	51916313
chr1	51996611	51997435
chr1	52100440	52100874
chr1	52113497	52114202
chr1	52119046	52120066
chr1	52142042	52142537
chr1	52143095	52143270
chr1	52146823	52146893
chr1	52150035	52150319
chr1	52170012	52171696
chr1	52231877	52233814
chr1	52249010	52249617
chr1	52251671	52251674
chr1	52256155	52257284
chr1	52257929	52258729
chr1	52279400	52279551
chr1	52281362	52281763
chr1	52282652	52283072
chr1	52293230	52294104
chr1	52302613	52302922
chr1	52499734	52501144
chr1	52501741	52502210
chr1	52515354	52515663
chr1	52597847	52598205
chr1	52630356	52631389
chr1	52648097	52648560
chr1	52683632	52684448
chr1	52687337	52688173
chr1	52726287	52727868
chr1	52734146	52734644
chr1	52749945	52750317
chr1	52799031	52800065
chr1	52808430	52808793
chr1	52816883	52818020
chr1	52844444	52845492
chr1	52887397	52887678
chr1	52951474	52953605
chr1	52954585	52955447
chr1	53296583	53297539
chr1	53313245	53314057
chr1	53324334	53324407
chr1	53352277	53353020
chr1	53376047	53376156
chr1	53630151	53630326
chr1	53715926	53716518
chr1	53736480	53737343
chr1	53784198	53785574
chr1	53794373	53794599
chr1	53797761	53798268
chr1	53816424	53816750
chr1	53822043	53822182
chr1	53823674	53824495
chr1	53844137	53845147
chr1	53845777	53847300
chr1	53866787	53867146
chr1	53887875	53888202
chr1	53889671	53890327
chr1	53894058	53894784
chr1	53911925	53912317
chr1	53927634	53927728
chr1	54250390	54251064
chr1	54306416	54306802
chr1	54363249	54363680
chr1	54438553	54439247
chr1	54545416	54545861
chr1	54556985	54558001
chr1	54600166	54601791
chr1	54609962	54610189
chr1	54611984	54612721
chr1	54665945	54666305
chr1	54771608	54771732
chr1	54815502	54815526
chr1	54899118	54899580
chr1	54922008	54922674
chr1	54925697	54926884
chr1	55026747	55027836
chr1	55028852	55029254
chr1	55031073	55031602
chr1	55042884	55043245
chr1	55052207	55053504
chr1	55086949	55088804
chr1	55089552	55089665
chr1	55130851	55132100
chr1	55162800	55163052
chr1	55170936	55172237
chr1	55173610	55174805
chr1	55192087	55192556
chr1	55193375	55193524
chr1	55210197	55210732
chr1	55212717	55214348
chr1	55215452	55215735
chr1	55217032	55217721
chr1	55236826	55238716
chr1	55239315	55239411
chr1	55242301	55242654
chr1	55259468	55259862
chr1	55363122	55364078
chr1	55383171	55383489
chr1	55405560	55406391
chr1	55445223	55445669
chr1	55446273	55446494
chr1	55454084	55454397
chr1	55749022	55749465
chr1	55766804	55767228
chr1	55769867	55770769
chr1	55874251	55874538
chr1	56539880	56540723
chr1	56612268	56612854
chr1	56623189	56623327
chr1	56951508	56951898
chr1	56969227	56970139
chr1	56971010	56973905
chr1	56977170	56977468
chr1	56978347	56978431
chr1	57296135	57296488
chr1	57377215	57378372
chr1	57406173	57407221
chr1	57518407	57518832
chr1	57774109	57775540
chr1	57845032	57845807
chr1	57849829	57850299
chr1	57852314	57853165
chr1	57872083	57872465
chr1	57916918	57917772
chr1	57969506	57970416
chr1	57995682	57996412
chr1	58296320	58296721
chr1	58304302	58304817
chr1	58344105	58344183
chr1	58346064	58346638
chr1	58351991	58352333
chr1	58353404	58354042
chr1	58358884	58359929
chr1	58361938	58362049
chr1	58366436	58367282
chr1	58392288	58393975
chr1	58408951	58409083
chr1	58422887	58424336
chr1	58444988	58445978
chr1	58504477	58505386
chr1	58585837	58586835
chr1	58613818	58614207
chr1	58652402	58653022
chr1	58690753	58691122
chr1	58691841	58692178
chr1	58700604	58700929
chr1	58710793	58713574
chr1	58742356	58743003
chr1	58777562	58778112
chr1	58794995	58796306
chr1	58797549	58797649
chr1	58802301	58803907
chr1	58859759	58860319
chr1	58891625	58891872
chr1	58923668	58923846
chr1	58948085	58948203
chr1	58951340	58951601
chr1	58953747	58954373
chr1	58972935	58974550
chr1	59021596	59021602
chr1	59070949	59071268
chr1	59110693	59110947
chr1	59119568	59120545
chr1	59125541	59126028
chr1	59139851	59140254
chr1	59166061	59166633
chr1	59168595	59168918
chr1	59201089	59201219
chr1	59212088	59212518
chr1	59236752	59238321
chr1	59247648	59247962
chr1	59317379	59317834
chr1	59394044	59394496
chr1	59396047	59396348
chr1	59439154	59439581
chr1	59445153	59445604
chr1	59446328	59446630
chr1	59449087	59449726
chr1	59475559	59476075
chr1	59481400	59485223
chr1	59487527	59488021
chr1	59516814	59516815
chr1	59520139	59520736
chr1	59584617	59584948
chr1	59623398	59623686
chr1	59660917	59661308
chr1	59670144	59671246
chr1	59684689	59685245
chr1	59697722	59698172
chr1	59739740	59739764
chr1	59762868	59765000
chr1	59893948	59894469
chr1	59896019	59896473
chr1	59897445	59897906
chr1	59899632	59900083
chr1	59902666	59902901
chr1	59912441	59914394
chr1	59915998	59916165
chr1	59924456	59924724
chr1	60042546	60043422
chr1	60097461	60098890
chr1	60180036	60181273
chr1	60342855	60343861
chr1	60409190	60410237
chr1	60565269	60567442
chr1	60579679	60580389
chr1	60609093	60609857
chr1	60620926	60622248
chr1	60636914	60637305
chr1	60641468	60641592
chr1	60652692	60653105
chr1	60658442	60658829
chr1	60662303	60662971
chr1	60667861	60669516
chr1	60778605	60779146
chr1	60822968	60823287
chr1	60826912	60827511
chr1	60828109	60828477
chr1	60852070	60853226
chr1	61146133	61146526
chr1	61181208	61181439
chr1	61352921	61353143
chr1	61587280	61587598
chr1	61620579	61621129
chr1	61638367	61639985
chr1	61651305	61652326
chr1	61657674	61658805
chr1	61714235	61714672
chr1	61736551	61736906
chr1	62048544	62049050
chr1	62387651	62388402
chr1	62698395	62698796
chr1	62699836	62700298
chr1	62700975	62701484
chr1	62702966	62703892
chr1	62706009	62707000
chr1	62719705	62720106
chr1	62948213	62948251
chr1	62964332	62964685
chr1	62984467	62984816
chr1	62993341	62993833
chr1	63001854	63001928
chr1	63002929	63003291
chr1	63004698	63005722
chr1	63019923	63020366
chr1	63058424	63058716
chr1	63112822	63114973
chr1	63124055	63124457
chr1	63129840	63130362
chr1	63176115	63177481
chr1	63180918	63181507
chr1	63273111	63273707
chr1	63659658	63659910
chr1	63705710	63706198
chr1	63730197	63730870
chr1	63857958	63858271
chr1	63903089	63903605
chr1	63953461	63953566
chr1	63995746	63996338
chr1	64104744	64105668
chr1	64120802	64122696
chr1	64193329	64193734
chr1	64196174	64196529
chr1	64224260	64224644
chr1	64225918	64226638
chr1	64287143	64287435
chr1	64294974	64295847
chr1	64301256	64301659
chr1	64302776	64303084
chr1	64304216	64305748
chr1	64308387	64308617
chr1	64446090	64446363
chr1	64531256	64534199
chr1	64580618	64580916
chr1	64610245	64610405
chr1	64616753	64618029
chr1	64690055	64691705
chr1	64705291	64705593
chr1	64709928	64710181
chr1	64715489	64715897
chr1	64717526	64717892
chr1	64732009	64732492
chr1	64734147	64739285
chr1	64742519	64743490
chr1	64754669	64754981
chr1	64787245	64788596
chr1	64793054	64793350
chr1	64797072	64798277
chr1	64809013	64809650
chr1	64941962	64942772
chr1	64956473	64957076
chr1	64992482	64993613
chr1	65010152	65010524
chr1	65090523	65090534
chr1	65096944	65097321
chr1	65111981	65112382
chr1	65118196	65119006
chr1	65129769	65130586
chr1	65146734	65146999
chr1	65177049	65177265
chr1	65177907	65180215
chr1	65186246	65187166
chr1	65407473	65407834
chr1	65587315	65587857
chr1	65841088	65841493
chr1	65921735	65921995
chr1	66112875	66113152
chr1	66113905	66114327
chr1	66174858	66175715
chr1	66467958	66468445
chr1	66700488	66701685
chr1	66704362	66705037
chr1	66730598	66730958
chr1	66793055	66793166
chr1	66797932	66798289
chr1	66815971	66818328
chr1	66838522	66838748
chr1	66839843	66840359
chr1	66864201	66864543
chr1	66862141	66863646
chr1	66866656	66866890
chr1	66867839	66868026
chr1	66880071	66880671
chr1	66884260	66884780
chr1	66895298	66896930
chr1	66901045	66901368
chr1	66902509	66902943
chr1	66939861	66941356
chr1	66987715	66988286
chr1	66996773	66997277
chr1	67018906	67019022
chr1	67038522	67039149
chr1	67055726	67056402
chr1	67061454	67061873
chr1	67065228	67066380
chr1	67078778	67079993
chr1	67099492	67099876
chr1	67103468	67104249
chr1	67111648	67112118
chr1	67113631	67113731
chr1	67117797	67118158
chr1	67125455	67125820
chr1	67143981	67144063
chr1	67197338	67197754
chr1	68542949	68543389
chr1	69106947	69107134
chr1	69457604	69457804
chr1	69469684	69469720
chr1	69470667	69471192
chr1	69656173	69656378
chr1	69686912	69688028
chr1	69689044	69689354
chr1	69786737	69787143
chr1	71030446	71030812
chr1	71037105	71037291
chr1	71098773	71099083
chr1	71102214	71103848
chr1	71143377	71143738
chr1	71144697	71145094
chr1	71421876	71421983
chr1	71432359	71432730
chr1	71475711	71476120
chr1	71506433	71506863
chr1	71531668	71532008
chr1	71550612	71551335
chr1	71556732	71557741
chr1	71837208	71837982
chr1	72142079	72142203
chr1	72149231	72149339
chr1	72172835	72174573
chr1	72182766	72183322
chr1	72186350	72186485
chr1	72196069	72197546
chr1	72198831	72198833
chr1	72201122	72201587
chr1	72211564	72212541
chr1	72218975	72219332
chr1	72225602	72226874
chr1	72236360	72236727
chr1	72243642	72244775
chr1	72254461	72255895
chr1	72282692	72282978
chr1	72283856	72284605
chr1	72297392	72297569
chr1	72307155	72307792
chr1	72536237	72536507
chr1	72582832	72583792
chr1	72710960	72711759
chr1	72870118	72871393
chr1	73456362	73456700
chr1	73683333	73683848
chr1	73702178	73702810
chr1	73826513	73826601
chr1	73844677	73844729
chr1	73850748	73850900
chr1	73862661	73863204
chr1	73902286	73902677
chr1	73953429	73953636
chr1	73962164	73962276
chr1	73962822	73963240
chr1	73968954	73969299
chr1	74031433	74031506
chr1	74061662	74062041
chr1	74068171	74068707
chr1	74081804	74081953
chr1	74092372	74092721
chr1	74098456	74098924
chr1	74121840	74122162
chr1	74124082	74125556
chr1	74195988	74197072
chr1	74235948	74237344
chr1	74239103	74239809
chr1	74248812	74249790
chr1	74255632	74256720
chr1	74277887	74277964
chr1	74280808	74281004
chr1	74281595	74281635
chr1	74284044	74285752
chr1	74295115	74297683
chr1	74298538	74299875
chr1	74302264	74302519
chr1	74303646	74304509
chr1	74305367	74305907
chr1	74307095	74307691
chr1	74313385	74313656
chr1	74329792	74333376
chr1	74338404	74338506
chr1	74367855	74368646
chr1	74386528	74387445
chr1	74389799	74393565
chr1	74394922	74395035
chr1	74396980	74398487
chr1	74401359	74401361
chr1	74408122	74409839
chr1	74411005	74411171
chr1	74411711	74414267
chr1	74414884	74416003
chr1	74418389	74419772
chr1	74420631	74421407
chr1	74432266	74432278
chr1	74433189	74433670
chr1	74434346	74436368
chr1	74438046	74438527
chr1	74452446	74453110
chr1	74505399	74506876
chr1	74587515	74588674
chr1	74600946	74601724
chr1	74661331	74662219
chr1	74677943	74678169
chr1	74697372	74697843
chr1	74712988	74714297
chr1	74722414	74722575
chr1	74726018	74727352
chr1	74748735	74749439
chr1	74753797	74754760
chr1	74771177	74772382
chr1	74772984	74773585
chr1	74783900	74784692
chr1	74791518	74792181
chr1	74793400	74793622
chr1	74794519	74795180
chr1	74802896	74803754
chr1	74804672	74805032
chr1	74808085	74808556
chr1	74816726	74817374
chr1	74854644	74856201
chr1	74857409	74857554
chr1	74858071	74858658
chr1	74880979	74881217
chr1	74882107	74882658
chr1	74885752	74885933
chr1	74891593	74891848
chr1	74893024	74893656
chr1	74894560	74895392
chr1	74896500	74896977
chr1	74897798	74899664
chr1	74900292	74902526
chr1	74926505	74927199
chr1	74935447	74935710
chr1	74936283	74936675
chr1	74941503	74942404
chr1	74948222	74952214
chr1	74961546	74963333
chr1	74964508	74964752
chr1	74970312	74970881
chr1	74971767	74971904
chr1	75006034	75006409
chr1	75015921	75016238
chr1	75024358	75025141
chr1	75124337	75125676
chr1	75128411	75128921
chr1	75141319	75143394
chr1	75168131	75169439
chr1	75179421	75180994
chr1	75191532	75192853
chr1	75201130	75201355
chr1	75210446	75211151
chr1	75213009	75213533
chr1	75214381	75215321
chr1	75217495	75219952
chr1	75232037	75232187
chr1	75234567	75235060
chr1	75236093	75237123
chr1	75243667	75245273
chr1	75248037	75248193
chr1	75251417	75252178
chr1	75254014	75254804
chr1	75262971	75263758
chr1	75316314	75318345
chr1	75336488	75336887
chr1	75337929	75338413
chr1	75360255	75360806
chr1	75369560	75370370
chr1	75375695	75375945
chr1	75381909	75383089
chr1	75384938	75385035
chr1	75387581	75388353
chr1	75398650	75399238
chr1	75403087	75403090
chr1	75422945	75423239
chr1	75427564	75427612
chr1	75435743	75436230
chr1	75445632	75446145
chr1	75447054	75447760
chr1	75458283	75458705
chr1	75467651	75467942
chr1	75477142	75477864
chr1	75478521	75479852
chr1	75487284	75488222
chr1	75505313	75506256
chr1	75521121	75522165
chr1	75546272	75546832
chr1	75550203	75550635
chr1	75552036	75552048
chr1	75559444	75559905
chr1	75693188	75693420
chr1	76993748	76994293
chr1	77010915	77010990
chr1	77053904	77054154
chr1	77172522	77172830
chr1	77185006	77185037
chr1	77204959	77205446
chr1	77206533	77207062
chr1	77213377	77214061
chr1	77219407	77219966
chr1	77267250	77267921
chr1	77442048	77442340
chr1	77444824	77445325
chr1	77458728	77459332
chr1	77460805	77462224
chr1	77465519	77465894
chr1	77468599	77469562
chr1	77473950	77474311
chr1	77513422	77516731
chr1	78140600	78141122
chr1	78196449	78197256
chr1	78201266	78201685
chr1	78203732	78204132
chr1	78215821	78217919
chr1	78269527	78269889
chr1	78309083	78311471
chr1	78312488	78313583
chr1	78320347	78320667
chr1	78321965	78323387
chr1	78324838	78324844
chr1	78353375	78353395
chr1	78354785	78354859
chr1	78399587	78400290
chr1	78401445	78401726
chr1	78412650	78412889
chr1	78419600	78419865
