chr1 13659711 13661055 1344
chr1 13668490 13670057 1567
chr1 13699656 13699783 127
chr1 13706533 13706676 143
chr1 14755434 14755446 12
chr1 15275777 15275795 18
chr1 15286466 15287469 1003
chr1 15453931 15454180 249
chr1 15582292 15582662 370
chr1 15631311 15631592 281
chr1 15791951 15792012 61
chr1 15805292 15806457 1165
chr1 15816935 15817080 145
chr1 15883818 15884183 365
chr1 15892409 15892952 543
chr1 15902380 15902608 228
chr1 15908554 15909223 669
chr1 16092922 16093566 644
chr1 16103943 16106646 2703
chr1 16125559 16125969 410
chr1 16171779 16172937 1158
chr1 16177598 16178147 549
chr1 16227676 16228912 1236
chr1 16234796 16235689 893
chr1 16240931 16241475 544
chr1 16260607 16260878 271
chr1 16509065 16509325 260
chr1 16518571 16520232 1661
chr1 16618404 16619724 1320
chr1 16656352 16657860 1508
chr1 16664940 16665755 815
chr1 16688131 16688980 849
chr1 17096788 17098297 1509
chr1 17489571 17489623 52
chr1 17506029 17507066 1037
chr1 20617895 20618259 364
chr1 20819872 20820684 812
chr1 20856871 20857853 982
chr1 20863651 20864293 642
chr1 20870867 20871420 553
chr1 20890267 20891463 1196
chr1 20933500 20933800 300
chr1 20935255 20935570 315
chr1 20939082 20939374 292
chr1 20940192 20940544 352
chr1 20951254 20952005 751
chr1 21014521 21014833 312
chr1 21072789 21073425 636
chr1 21078330 21079912 1582
chr1 21132483 21132518 35
chr1 21166139 21167111 972
chr1 21218351 21219072 721
chr1 21220928 21221093 165
chr1 21227653 21228146 493
chr1 21228668 21229548 880
chr1 21231627 21232206 579
chr1 21240436 21240574 138
chr1 21271405 21272048 643
chr1 21324222 21324718 496
chr1 21326617 21327152 535
chr1 21327978 21328375 397
chr1 21344223 21345172 949
chr1 21960669 21961619 950
chr1 22747227 22747645 418
chr1 22805843 22806296 453
chr1 23228478 23228903 425
chr1 23255702 23257333 1631
chr1 23382637 23383815 1178
chr1 23761925 23763256 1331
chr1 23792830 23793055 225
chr1 23827115 23827455 340
chr1 23836538 23836900 362
chr1 23860928 23861329 401
chr1 23872190 23872589 399
chr1 23899197 23899725 528
chr1 23917106 23918266 1160
chr1 23921525 23922670 1145
chr1 23958888 23959672 784
chr1 24005263 24005999 736
chr1 24090639 24090965 326
chr1 24097394 24097984 590
chr1 24099534 24100953 1419
chr1 24102371 24102851 480
chr1 24107362 24108729 1367
chr1 24113010 24113271 261
chr1 24137102 24137451 349
chr1 24230460 24230827 367
chr1 24236440 24236662 222
chr1 24249155 24249498 343
chr1 24286292 24287562 1270
chr1 24292409 24292928 519
chr1 24294945 24296266 1321
chr1 24302730 24303092 362
chr1 24374932 24375278 346
chr1 24385845 24386266 421
chr1 24437462 24437875 413
chr1 24586740 24586753 13
chr1 24612282 24613352 1070
chr1 24633790 24634112 322
chr1 24677903 24679482 1579
chr1 24693740 24693846 106
chr1 24699425 24700808 1383
chr1 24752704 24753015 311
chr1 25642670 25643076 406
chr1 26686004 26688434 2430
chr1 27719093 27719120 27
chr1 28178264 28178320 56
chr1 30851020 30851157 137
chr1 30852104 30852197 93
chr1 30872777 30874271 1494
chr1 30937620 30937651 31
chr1 30948365 30950595 2230
chr1 31017290 31017880 590
chr1 31019179 31019982 803
chr1 31023102 31023835 733
chr1 31027329 31027493 164
chr1 31033849 31034338 489
chr1 31042803 31043204 401
chr1 31050128 31050703 575
chr1 31051637 31052030 393
chr1 31058642 31059499 857
chr1 31088882 31089063 181
chr1 31094710 31095328 618
chr1 31138331 31138760 429
chr1 31153840 31154350 510
chr1 31156173 31156566 393
chr1 32172522 32173006 484
chr1 33669437 33670711 1274
chr1 33714890 33715144 254
chr1 33719615 33720481 866
chr1 33742884 33743179 295
chr1 33756367 33758750 2383
chr1 33813930 33814812 882
chr1 33907779 33908273 494
chr1 33990801 33991245 444
chr1 34011264 34011938 674
chr1 34061173 34061492 319
chr1 34120088 34121712 1624
chr1 34122875 34123382 507
chr1 34140063 34140591 528
chr1 34164687 34164972 285
chr1 34218387 34218750 363
chr1 34236343 34236824 481
chr1 34250950 34251477 527
chr1 34259995 34260357 362
chr1 34290255 34290550 295
chr1 34433099 34435297 2198
chr1 34438882 34440334 1452
chr1 34459264 34460745 1481
chr1 34462681 34463162 481
chr1 34464528 34464562 34
chr1 34472546 34473617 1071
chr1 34481914 34482618 704
chr1 34485799 34486283 484
chr1 34536995 34537330 335
chr1 34579402 34579922 520
chr1 34738562 34739021 459
chr1 34750376 34750782 406
chr1 34801466 34802688 1222
chr1 34819693 34819694 1
chr1 34828539 34828828 289
chr1 34842476 34843359 883
chr1 34849705 34852130 2425
chr1 34858577 34859225 648
chr1 34867216 34867592 376
chr1 35862543 35862566 23
chr1 35875209 35875498 289
chr1 35926448 35926488 40
chr1 35930867 35931498 631
chr1 35934684 35934856 172
chr1 36013710 36014111 401
chr1 36064704 36065335 631
chr1 36067947 36069929 1982
chr1 36071122 36071870 748
chr1 36074913 36075484 571
chr1 36077374 36078325 951
chr1 36079601 36080255 654
chr1 36083208 36084079 871
chr1 36087810 36091537 3727
chr1 36093529 36094222 693
chr1 36095345 36096322 977
chr1 36242023 36242390 367
chr1 36243546 36244705 1159
chr1 36248978 36249232 254
chr1 36251353 36251881 528
chr1 36252774 36253236 462
chr1 36254655 36254962 307
chr1 36264095 36264558 463
chr1 36265328 36265820 492
chr1 36269390 36269708 318
chr1 36277261 36277763 502
chr1 36270627 36276670 6043
chr1 36279230 36279558 328
chr1 36294624 36294919 295
chr1 36303322 36303682 360
chr1 36307404 36309693 2289
chr1 36322046 36322229 183
chr1 36324094 36324508 414
chr1 36368131 36369581 1450
chr1 36445010 36445601 591
chr1 36470069 36470524 455
chr1 36471108 36472562 1454
chr1 36473487 36474363 876
chr1 36475023 36477405 2382
chr1 36477982 36478412 430
chr1 36483860 36484418 558
chr1 36485034 36485565 531
chr1 36490415 36490947 532
chr1 36492318 36493730 1412
chr1 36501227 36501747 520
chr1 36508081 36508497 416
chr1 36511315 36513166 1851
chr1 36530829 36531106 277
chr1 36534559 36535181 622
chr1 36546799 36547656 857
chr1 36549361 36549367 6
chr1 36556430 36558732 2302
chr1 36570616 36570811 195
chr1 36574176 36574806 630
chr1 36577142 36577981 839
chr1 36579911 36581070 1159
chr1 36583623 36583856 233
chr1 36604475 36604987 512
chr1 36608228 36608465 237
chr1 36634982 36635318 336
chr1 36647568 36648049 481
chr1 36658934 36659051 117
chr1 36684116 36684518 402
chr1 36691119 36691713 594
chr1 36708974 36710334 1360
chr1 36744552 36744904 352
chr1 36770677 36771048 371
chr1 36772262 36772955 693
chr1 36780882 36781197 315
chr1 36784661 36785137 476
chr1 36851044 36851203 159
chr1 36870851 36870898 47
chr1 36905294 36905434 140
chr1 36919840 36921022 1182
chr1 36921867 36922012 145
chr1 36926388 36926563 175
chr1 36938969 36940207 1238
chr1 36965803 36966087 284
chr1 36970925 36971652 727
chr1 36996729 36996924 195
chr1 37025918 37026423 505
chr1 37029144 37029574 430
chr1 37030731 37031067 336
chr1 37041127 37041562 435
chr1 37299018 37301097 2079
chr1 37307674 37308062 388
chr1 37308645 37308879 234
chr1 37311404 37311759 355
chr1 37317756 37317770 14
chr1 37350941 37351398 457
chr1 37401927 37402037 110
chr1 37419388 37419768 380
chr1 37429429 37430878 1449
chr1 37481475 37481765 290
chr1 37499138 37500098 960
chr1 37500777 37501141 364
chr1 37504875 37505507 632
chr1 37509838 37510678 840
chr1 37512556 37512590 34
chr1 37516029 37516443 414
chr1 37517515 37518365 850
chr1 37519107 37519217 110
chr1 37522034 37522557 523
chr1 37523979 37525478 1499
chr1 37528287 37528709 422
chr1 37534539 37535071 532
chr1 37540461 37541567 1106
chr1 37546386 37547040 654
chr1 37566357 37567203 846
chr1 37568176 37569051 875
chr1 37583746 37584353 607
chr1 37585730 37586465 735
chr1 37611106 37611301 195
chr1 37613863 37615681 1818
chr1 37616194 37616919 725
chr1 37626341 37626729 388
chr1 37629875 37630233 358
chr1 37639131 37639491 360
chr1 37665384 37667103 1719
chr1 37678364 37679108 744
chr1 37687734 37688044 310
chr1 37690691 37691551 860
chr1 37694316 37695151 835
chr1 37696108 37696478 370
chr1 37711910 37712801 891
chr1 37718820 37720205 1385
chr1 37864434 37865651 1217
chr1 37867116 37867356 240
chr1 37871685 37872740 1055
chr1 37889929 37890783 854
chr1 37931778 37932205 427
chr1 37996730 37998788 2058
chr1 38120938 38121016 78
chr1 38128791 38130398 1607
chr1 38132878 38133329 451
chr1 38231815 38232108 293
chr1 38308270 38308851 581
chr1 38626649 38627808 1159
chr1 38897709 38898153 444
chr1 38987011 38988286 1275
chr1 39006907 39007235 328
chr1 39010714 39011023 309
chr1 39025226 39025248 22
chr1 39091692 39091930 238
chr1 39100622 39100831 209
chr1 39102489 39102914 425
chr1 39105430 39105957 527
chr1 39186473 39187479 1006
chr1 39192204 39194650 2446
chr1 39196211 39197484 1273
chr1 39204430 39206299 1869
chr1 39206970 39207226 256
chr1 39234969 39235605 636
chr1 39237534 39237902 368
chr1 39240846 39241626 780
chr1 39244817 39245003 186
chr1 39253842 39254067 225
chr1 39259674 39259971 297
chr1 39330829 39331639 810
chr1 39332399 39332911 512
chr1 39339485 39339832 347
chr1 39340686 39341092 406
chr1 39367491 39369116 1625
chr1 39392222 39392624 402
chr1 39408506 39409001 495
chr1 39417768 39418049 281
chr1 39430055 39430530 475
chr1 39445697 39445756 59
chr1 39458153 39458836 683
chr1 39467417 39467561 144
chr1 39476585 39476991 406
chr1 39477965 39479144 1179
chr1 39527416 39527812 396
chr1 39530249 39530630 381
chr1 39535395 39536427 1032
chr1 39573810 39574393 583
chr1 39576471 39577767 1296
chr1 39592079 39592506 427
chr1 39608563 39609360 797
chr1 39650541 39650786 245
chr1 39695228 39695753 525
chr1 39720787 39720864 77
chr1 39748662 39749976 1314
chr1 39761192 39762392 1200
chr1 39779271 39779517 246
chr1 39831496 39832273 777
chr1 39867871 39868519 648
chr1 39888008 39888301 293
chr1 39894958 39895550 592
chr1 39900134 39902309 2175
chr1 39924917 39925052 135
chr1 39936140 39936905 765
chr1 39941178 39942100 922
chr1 39944994 39945246 252
chr1 39949146 39950438 1292
chr1 39963916 39965031 1115
chr1 40085727 40086035 308
chr1 40465461 40465828 367
chr1 40579802 40580719 917
chr1 40602631 40602949 318
chr1 40619104 40619358 254
chr1 40619891 40620161 270
chr1 40631555 40631570 15
chr1 40632418 40633159 741
chr1 40651045 40651214 169
chr1 40656965 40658417 1452
chr1 40659027 40659460 433
chr1 40677349 40677615 266
chr1 40680430 40682342 1912
chr1 40696425 40696806 381
chr1 40708154 40708299 145
chr1 40709115 40709758 643
chr1 40713076 40713561 485
chr1 40714691 40715411 720
chr1 40720381 40720783 402
chr1 40760000 40760505 505
chr1 40764616 40765277 661
chr1 40768634 40768983 349
chr1 40776210 40776273 63
chr1 40776916 40777174 258
chr1 40790014 40791021 1007
chr1 40797320 40797709 389
chr1 40815071 40815954 883
chr1 40830640 40831611 971
chr1 40840644 40840767 123
chr1 40865142 40865324 182
chr1 41147033 41147321 288
chr1 41157982 41158524 542
chr1 42388196 42388701 505
chr1 42491232 42492237 1005
chr1 42495971 42496552 581
chr1 42505278 42506549 1271
chr1 42693990 42694061 71
chr1 42695886 42698910 3024
chr1 42713151 42713705 554
chr1 42714592 42714707 115
chr1 42741656 42742019 363
chr1 42850795 42851886 1091
chr1 42953073 42953470 397
chr1 43070725 43071127 402
chr1 43091905 43093150 1245
chr1 43098130 43099163 1033
chr1 43139602 43140033 431
chr1 43145367 43145908 541
chr1 43147791 43147796 5
chr1 43151470 43153491 2021
chr1 43154950 43155354 404
chr1 43159403 43159853 450
chr1 43162152 43162527 375
chr1 43163354 43164456 1102
chr1 43168464 43169098 634
chr1 43173552 43174143 591
chr1 43203124 43203672 548
chr1 43224146 43224549 403
chr1 43240232 43240236 4
chr1 43264486 43264823 337
chr1 43265943 43266119 176
chr1 43299744 43299846 102
chr1 43305183 43306759 1576
chr1 43358412 43358502 90
chr1 43399284 43399567 283
chr1 43423242 43423776 534
chr1 43444139 43448072 3933
chr1 43455008 43455361 353
chr1 43463193 43463409 216
chr1 43463973 43464457 484
chr1 43466164 43466581 417
chr1 43471384 43472798 1414
chr1 43474085 43475783 1698
chr1 43486421 43487000 579
chr1 43521537 43522225 688
chr1 43534351 43535062 711
chr1 43769321 43769819 498
chr1 43819118 43819545 427
chr1 43826819 43828324 1505
chr1 43899089 43899410 321
chr1 43933443 43934554 1111
chr1 43936043 43936446 403
chr1 43941502 43942140 638
chr1 44101350 44102837 1487
chr1 44118359 44120437 2078
chr1 44147511 44148420 909
chr1 44198424 44199114 690
chr1 44240528 44240865 337
chr1 44551496 44551871 375
chr1 45794915 45795973 1058
chr1 45817104 45817115 11
chr1 45825162 45825511 349
chr1 45876425 45877087 662
chr1 45904925 45905624 699
chr1 45910094 45910272 178
chr1 45920807 45921142 335
chr1 45925197 45926594 1397
chr1 46003811 46003818 7
chr1 46066673 46067013 340
chr1 46127995 46128510 515
chr1 46280861 46281066 205
chr1 46408767 46409021 254
chr1 46849709 46850175 466
chr1 46852684 46854595 1911
chr1 46888288 46888935 647
chr1 47545725 47545753 28
chr1 47603345 47604019 674
chr1 49654254 49654635 381
chr1 50927238 50927492 254
chr1 51121514 51121933 419
chr1 51334016 51334251 235
chr1 51459024 51459419 395
chr1 51477542 51479035 1493
chr1 51508938 51509602 664
chr1 51589868 51590207 339
chr1 51597016 51597411 395
chr1 51624532 51625174 642
chr1 51643672 51643831 159
chr1 51687943 51688261 318
chr1 51770474 51770825 351
chr1 51782160 51782468 308
chr1 51814854 51815169 315
chr1 51848579 51849996 1417
chr1 51855993 51857238 1245
chr1 51905076 51905226 150
chr1 51906167 51906320 153
chr1 51913155 51913490 335
chr1 51914862 51916313 1451
chr1 51996611 51997435 824
chr1 52100440 52100874 434
chr1 52113497 52114202 705
chr1 52119046 52120066 1020
chr1 52142042 52142537 495
chr1 52143095 52143270 175
chr1 52146823 52146893 70
chr1 52150035 52150319 284
chr1 52170012 52171696 1684
chr1 52231877 52233814 1937
chr1 52249010 52249617 607
chr1 52251671 52251674 3
chr1 52256155 52257284 1129
chr1 52257929 52258729 800
chr1 52279400 52279551 151
chr1 52281362 52281763 401
chr1 52282652 52283072 420
chr1 52293230 52294104 874
chr1 52302613 52302922 309
chr1 52499734 52501144 1410
chr1 52501741 52502210 469
chr1 52515354 52515663 309
chr1 52597847 52598205 358
chr1 52630356 52631389 1033
chr1 52648097 52648560 463
chr1 52683632 52684448 816
chr1 52687337 52688173 836
chr1 52726287 52727868 1581
chr1 52734146 52734644 498
chr1 52749945 52750317 372
chr1 52799031 52800065 1034
chr1 52808430 52808793 363
chr1 52816883 52818020 1137
chr1 52844444 52845492 1048
chr1 52887397 52887678 281
chr1 52951474 52953605 2131
chr1 52954585 52955447 862
chr1 53296583 53297539 956
chr1 53313245 53314057 812
chr1 53324334 53324407 73
chr1 53352277 53353020 743
chr1 53376047 53376156 109
chr1 53630151 53630326 175
chr1 53715926 53716518 592
chr1 53736480 53737343 863
chr1 53784198 53785574 1376
chr1 53794373 53794599 226
chr1 53797761 53798268 507
chr1 53816424 53816750 326
chr1 53822043 53822182 139
chr1 53823674 53824495 821
chr1 53844137 53845147 1010
chr1 53845777 53847300 1523
chr1 53866787 53867146 359
chr1 53887875 53888202 327
chr1 53889671 53890327 656
chr1 53894058 53894784 726
chr1 53911925 53912317 392
chr1 53927634 53927728 94
chr1 54250390 54251064 674
chr1 54306416 54306802 386
chr1 54363249 54363680 431
chr1 54438553 54439247 694
chr1 54545416 54545861 445
chr1 54556985 54558001 1016
chr1 54600166 54601791 1625
chr1 54609962 54610189 227
chr1 54611984 54612721 737
chr1 54665945 54666305 360
chr1 54771608 54771732 124
chr1 54815502 54815526 24
chr1 54899118 54899580 462
chr1 54922008 54922674 666
chr1 54925697 54926884 1187
chr1 55026747 55027836 1089
chr1 55028852 55029254 402
chr1 55031073 55031602 529
chr1 55042884 55043245 361
chr1 55052207 55053504 1297
chr1 55086949 55088804 1855
chr1 55089552 55089665 113
chr1 55130851 55132100 1249
chr1 55162800 55163052 252
chr1 55170936 55172237 1301
chr1 55173610 55174805 1195
chr1 55192087 55192556 469
chr1 55193375 55193524 149
chr1 55210197 55210732 535
chr1 55212717 55214348 1631
chr1 55215452 55215735 283
chr1 55217032 55217721 689
chr1 55236826 55238716 1890
chr1 55239315 55239411 96
chr1 55242301 55242654 353
chr1 55259468 55259862 394
chr1 55363122 55364078 956
chr1 55383171 55383489 318
chr1 55405560 55406391 831
chr1 55445223 55445669 446
chr1 55446273 55446494 221
chr1 55454084 55454397 313
chr1 55749022 55749465 443
chr1 55766804 55767228 424
chr1 55769867 55770769 902
chr1 55874251 55874538 287
chr1 56539880 56540723 843
chr1 56612268 56612854 586
chr1 56623189 56623327 138
chr1 56951508 56951898 390
chr1 56969227 56970139 912
chr1 56971010 56973905 2895
chr1 56977170 56977468 298
chr1 56978347 56978431 84
chr1 57296135 57296488 353
chr1 57377215 57378372 1157
chr1 57406173 57407221 1048
chr1 57518407 57518832 425
chr1 57774109 57775540 1431
chr1 57845032 57845807 775
chr1 57849829 57850299 470
chr1 57852314 57853165 851
chr1 57872083 57872465 382
chr1 57916918 57917772 854
chr1 57969506 57970416 910
chr1 57995682 57996412 730
chr1 58296320 58296721 401
chr1 58304302 58304817 515
chr1 58344105 58344183 78
chr1 58346064 58346638 574
chr1 58351991 58352333 342
chr1 58353404 58354042 638
chr1 58358884 58359929 1045
chr1 58361938 58362049 111
chr1 58366436 58367282 846
chr1 58392288 58393975 1687
chr1 58408951 58409083 132
chr1 58422887 58424336 1449
chr1 58444988 58445978 990
chr1 58504477 58505386 909
chr1 58585837 58586835 998
chr1 58613818 58614207 389
chr1 58652402 58653022 620
chr1 58690753 58691122 369
chr1 58691841 58692178 337
chr1 58700604 58700929 325
chr1 58710793 58713574 2781
chr1 58742356 58743003 647
chr1 58777562 58778112 550
chr1 58794995 58796306 1311
chr1 58797549 58797649 100
chr1 58802301 58803907 1606
chr1 58859759 58860319 560
chr1 58891625 58891872 247
chr1 58923668 58923846 178
chr1 58948085 58948203 118
chr1 58951340 58951601 261
chr1 58953747 58954373 626
chr1 58972935 58974550 1615
chr1 59021596 59021602 6
chr1 59070949 59071268 319
chr1 59110693 59110947 254
chr1 59119568 59120545 977
chr1 59125541 59126028 487
chr1 59139851 59140254 403
chr1 59166061 59166633 572
chr1 59168595 59168918 323
chr1 59201089 59201219 130
chr1 59212088 59212518 430
chr1 59236752 59238321 1569
chr1 59247648 59247962 314
chr1 59317379 59317834 455
chr1 59394044 59394496 452
chr1 59396047 59396348 301
chr1 59439154 59439581 427
chr1 59445153 59445604 451
chr1 59446328 59446630 302
chr1 59449087 59449726 639
chr1 59475559 59476075 516
chr1 59481400 59485223 3823
chr1 59487527 59488021 494
chr1 59516814 59516815 1
chr1 59520139 59520736 597
chr1 59584617 59584948 331
chr1 59623398 59623686 288
chr1 59660917 59661308 391
chr1 59670144 59671246 1102
chr1 59684689 59685245 556
chr1 59697722 59698172 450
chr1 59739740 59739764 24
chr1 59762868 59765000 2132
chr1 59893948 59894469 521
chr1 59896019 59896473 454
chr1 59897445 59897906 461
chr1 59899632 59900083 451
chr1 59902666 59902901 235
chr1 59912441 59914394 1953
chr1 59915998 59916165 167
chr1 59924456 59924724 268
chr1 60042546 60043422 876
chr1 60097461 60098890 1429
chr1 60180036 60181273 1237
chr1 60342855 60343861 1006
chr1 60409190 60410237 1047
chr1 60565269 60567442 2173
chr1 60579679 60580389 710
chr1 60609093 60609857 764
chr1 60620926 60622248 1322
chr1 60636914 60637305 391
chr1 60641468 60641592 124
chr1 60652692 60653105 413
chr1 60658442 60658829 387
chr1 60662303 60662971 668
chr1 60667861 60669516 1655
chr1 60778605 60779146 541
chr1 60822968 60823287 319
chr1 60826912 60827511 599
chr1 60828109 60828477 368
chr1 60852070 60853226 1156
chr1 61146133 61146526 393
chr1 61181208 61181439 231
chr1 61352921 61353143 222
chr1 61587280 61587598 318
chr1 61620579 61621129 550
chr1 61638367 61639985 1618
chr1 61651305 61652326 1021
chr1 61657674 61658805 1131
chr1 61714235 61714672 437
chr1 61736551 61736906 355
chr1 62048544 62049050 506
chr1 62387651 62388402 751
chr1 62698395 62698796 401
chr1 62699836 62700298 462
chr1 62700975 62701484 509
chr1 62702966 62703892 926
chr1 62706009 62707000 991
chr1 62719705 62720106 401
chr1 62948213 62948251 38
chr1 62964332 62964685 353
chr1 62984467 62984816 349
chr1 62993341 62993833 492
chr1 63001854 63001928 74
chr1 63002929 63003291 362
chr1 63004698 63005722 1024
chr1 63019923 63020366 443
chr1 63058424 63058716 292
chr1 63112822 63114973 2151
chr1 63124055 63124457 402
chr1 63129840 63130362 522
chr1 63176115 63177481 1366
chr1 63180918 63181507 589
chr1 63273111 63273707 596
chr1 63659658 63659910 252
chr1 63705710 63706198 488
chr1 63730197 63730870 673
chr1 63857958 63858271 313
chr1 63903089 63903605 516
chr1 63953461 63953566 105
chr1 63995746 63996338 592
chr1 64104744 64105668 924
chr1 64120802 64122696 1894
chr1 64193329 64193734 405
chr1 64196174 64196529 355
chr1 64224260 64224644 384
chr1 64225918 64226638 720
chr1 64287143 64287435 292
chr1 64294974 64295847 873
chr1 64301256 64301659 403
chr1 64302776 64303084 308
chr1 64304216 64305748 1532
chr1 64308387 64308617 230
chr1 64446090 64446363 273
chr1 64531256 64534199 2943
chr1 64580618 64580916 298
chr1 64610245 64610405 160
chr1 64616753 64618029 1276
chr1 64690055 64691705 1650
chr1 64705291 64705593 302
chr1 64709928 64710181 253
chr1 64715489 64715897 408
chr1 64717526 64717892 366
chr1 64732009 64732492 483
chr1 64734147 64739285 5138
chr1 64742519 64743490 971
chr1 64754669 64754981 312
chr1 64787245 64788596 1351
chr1 64793054 64793350 296
chr1 64797072 64798277 1205
chr1 64809013 64809650 637
chr1 64941962 64942772 810
chr1 64956473 64957076 603
chr1 64992482 64993613 1131
chr1 65010152 65010524 372
chr1 65090523 65090534 11
chr1 65096944 65097321 377
chr1 65111981 65112382 401
chr1 65118196 65119006 810
chr1 65129769 65130586 817
chr1 65146734 65146999 265
chr1 65177049 65177265 216
chr1 65177907 65180215 2308
chr1 65186246 65187166 920
chr1 65407473 65407834 361
chr1 65587315 65587857 542
chr1 65841088 65841493 405
chr1 65921735 65921995 260
chr1 66112875 66113152 277
chr1 66113905 66114327 422
chr1 66174858 66175715 857
chr1 66467958 66468445 487
chr1 66700488 66701685 1197
chr1 66704362 66705037 675
chr1 66730598 66730958 360
chr1 66793055 66793166 111
chr1 66797932 66798289 357
chr1 66815971 66818328 2357
chr1 66838522 66838748 226
chr1 66839843 66840359 516
chr1 66864201 66864543 342
chr1 66862141 66863646 1505
chr1 66866656 66866890 234
chr1 66867839 66868026 187
chr1 66880071 66880671 600
chr1 66884260 66884780 520
chr1 66895298 66896930 1632
chr1 66901045 66901368 323
chr1 66902509 66902943 434
chr1 66939861 66941356 1495
chr1 66987715 66988286 571
chr1 66996773 66997277 504
chr1 67018906 67019022 116
chr1 67038522 67039149 627
chr1 67055726 67056402 676
chr1 67061454 67061873 419
chr1 67065228 67066380 1152
chr1 67078778 67079993 1215
chr1 67099492 67099876 384
chr1 67103468 67104249 781
chr1 67111648 67112118 470
chr1 67113631 67113731 100
chr1 67117797 67118158 361
chr1 67125455 67125820 365
chr1 67143981 67144063 82
chr1 67197338 67197754 416
chr1 68542949 68543389 440
chr1 69106947 69107134 187
chr1 69457604 69457804 200
chr1 69469684 69469720 36
chr1 69470667 69471192 525
chr1 69656173 69656378 205
chr1 69686912 69688028 1116
chr1 69689044 69689354 310
chr1 69786737 69787143 406
chr1 71030446 71030812 366
chr1 71037105 71037291 186
chr1 71098773 71099083 310
chr1 71102214 71103848 1634
chr1 71143377 71143738 361
chr1 71144697 71145094 397
chr1 71421876 71421983 107
chr1 71432359 71432730 371
chr1 71475711 71476120 409
chr1 71506433 71506863 430
chr1 71531668 71532008 340
chr1 71550612 71551335 723
chr1 71556732 71557741 1009
chr1 71837208 71837982 774
chr1 72142079 72142203 124
chr1 72149231 72149339 108
chr1 72172835 72174573 1738
chr1 72182766 72183322 556
chr1 72186350 72186485 135
chr1 72196069 72197546 1477
chr1 72198831 72198833 2
chr1 72201122 72201587 465
chr1 72211564 72212541 977
chr1 72218975 72219332 357
chr1 72225602 72226874 1272
chr1 72236360 72236727 367
chr1 72243642 72244775 1133
chr1 72254461 72255895 1434
chr1 72282692 72282978 286
chr1 72283856 72284605 749
chr1 72297392 72297569 177
chr1 72307155 72307792 637
chr1 72536237 72536507 270
chr1 72582832 72583792 960
chr1 72710960 72711759 799
chr1 72870118 72871393 1275
