"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000015449" "ENSMUST00000015449" "Sash1" "ENSMUSG00000015305" "protein_coding" "gap" "chr10-8789602-8814240" "chr10-8805035-8805629" 0
"ENSMUSE00000711276.1" "ENSMUST00000121725" "Gda" "ENSMUSG00000058624" "protein_coding" "exon" "chr19-21473388-21473445" "chr19-21495792-21496278" 22346
"ENSMUST00000034537" "ENSMUST00000034537" "St3gal4" "ENSMUSG00000032038" "protein_coding" "cds" "chr9-35054063-35054123" "chr9-35038811-35054129" 0
"ENSMUST00000166750" "ENSMUST00000166750" "Cmip" "ENSMUSG00000034390" "protein_coding" "gap" "chr8-117447449-117449029" "chr8-117448456-117448998" 0
"ENSMUST00000109523" "ENSMUST00000109523" "Vstm2l" "ENSMUSG00000037843" "protein_coding" "cds" "chr2-157935325-157935494" "chr2-157934009-157936646" 0
"ENSMUST00000038027" "ENSMUST00000038027" "Gpi1" "ENSMUSG00000036427" "protein_coding" "cds" "chr7-34215956-34216009" "chr7-34215404-34216249" 0
"ENSMUSE00001031340" "ENSMUST00000167776" "Tle4" "ENSMUSG00000024642" "protein_coding" "exon" "chr19-14597368-14598051" "chr19-14816263-14816734" 218211
"ENSMUST00000156134" "ENSMUST00000156134" "Slc35c2" "ENSMUSG00000017664" "protein_coding" "utr" "chr2-165283369-165283535" "chr2-165283406-165284847" 0
"ENSMUST00000161337" "ENSMUST00000161337" "Acot12" "ENSMUSG00000021620" "protein_coding" "gap" "chr13-91757584-91759961" "chr13-91758403-91759112" 0
"ENSMUST00000177235" "ENSMUST00000177235" "Foxp1" "ENSMUSG00000030067" "protein_coding" "gap" "chr6-99435346-99522543" "chr6-99496132-99496487" 0
"ENSMUSE00000355803" "ENSMUST00000032174" "Klf15" "ENSMUSG00000030087" "protein_coding" "exon" "chr6-90462576-90462725" "chr6-90450192-90451769" 10806
"ENSMUST00000032192" "ENSMUST00000032192" "Itpr1" "ENSMUSG00000030102" "protein_coding" "gap" "chr6-108423366-108431460" "chr6-108429895-108430766" 0
"ENSMUSE00001212923" "ENSMUST00000093893" "Arhgap42" "ENSMUSG00000050730" "protein_coding" "exon" "chr9-9238626-9239101" "chr9-9247825-9248941" 8723
"ENSMUST00000033159" "ENSMUST00000033159" "Ears2" "ENSMUSG00000030871" "protein_coding" "cds" "chr7-122044513-122044666" "chr7-122044031-122044649" 0
"ENSMUST00000005798" "ENSMUST00000005798" "Snx6" "ENSMUSG00000005656" "protein_coding" "cds" "chr12-54783403-54783513" "chr12-54783487-54783940" 0
"ENSMUST00000146814" "ENSMUST00000146814" "Stard13" "ENSMUSG00000016128" "protein_coding" "gap" "chr5-151095493-151189925" "chr5-151170094-151170821" 0
"ENSMUST00000029139" "ENSMUST00000029139" "Trim55" "ENSMUSG00000060913" "protein_coding" "gap" "chr3-19661881-19670923" "chr3-19664375-19665084" 0
"ENSMUST00000162834.1" "ENSMUST00000162834" "Cyb5r3" "ENSMUSG00000018042" "protein_coding" "gap" "chr15-83162305-83166074" "chr15-83162902-83163482" 0
"ENSMUST00000064910" "ENSMUST00000064910" "Strap" "ENSMUSG00000030224" "protein_coding" "utr" "chr6-137750613-137751932" "chr6-137751494-137752543" 0
"ENSMUST00000098580" "ENSMUST00000098580" "Mttp" "ENSMUSG00000028158" "protein_coding" "gap" "chr3-138118421-138123732" "chr3-138120361-138122374" 0
"ENSMUST00000084488" "ENSMUST00000084488" "Dock1" "ENSMUSG00000058325" "protein_coding" "gap" "chr7-134670845-134724329" "chr7-134686155-134687634" 0
"ENSMUST00000102821" "ENSMUST00000102821" "Stk10" "ENSMUSG00000020272" "protein_coding" "gap" "chr11-32600872-32603666" "chr11-32601602-32602538" 0
"ENSMUST00000191471" "ENSMUST00000191471" "Lmbrd1" "ENSMUSG00000073725" "protein_coding" "gap" "chr1-24748879-24762191" "chr1-24752703-24753165" 0
"ENSMUSE00000810383" "ENSMUST00000133079" "Daw1" "ENSMUSG00000053161" "protein_coding" "exon" "chr1-83159752-83159839" "chr1-83146466-83147095" 12656
"ENSMUST00000070951" "ENSMUST00000070951" "Ppap2a" "ENSMUSG00000021759" "protein_coding" "gap" "chr13-112851555-112856745" "chr13-112853614-112854158" 0
"ENSMUST00000021370" "ENSMUST00000021370" "L2hgdh" "ENSMUSG00000020988" "protein_coding" "gap" "chr12-69702371-69705764" "chr12-69705008-69705518" 0
"ENSMUST00000134814" "ENSMUST00000134814" "Fbp1" "ENSMUSG00000069805" "protein_coding" "gap" "chr13-62875312-62887650" "chr13-62879866-62880587" 0
"ENSMUST00000180009" "ENSMUST00000180009" "Smg1" "ENSMUSG00000030655" "protein_coding" "gap" "chr7-118213053-118243204" "chr7-118219721-118220173" 0
"ENSMUST00000015771" "ENSMUST00000015771" "Gata5" "ENSMUSG00000015627" "protein_coding" "utr" "chr2-180325133-180326864" "chr2-180314055-180315007" 10125
"ENSMUST00000183931" "ENSMUST00000183931" "Spata17" "ENSMUSG00000026611" "protein_coding" "gap" "chr1-187140497-187215169" "chr1-187210736-187211037" 0
"ENSMUST00000134212" "ENSMUST00000134212" "Zcchc14" "ENSMUSG00000061410" "protein_coding" "gap" "chr8-121618709-121628565" "chr8-121619272-121621208" 0
"ENSMUST00000112689" "ENSMUST00000112689" "Pxk" "ENSMUSG00000033885" "protein_coding" "gap" "chr14-8122393-8130603" "chr14-8122419-8123219" 0
"ENSMUST00000032518" "ENSMUST00000032518" "Clec2h" "ENSMUSG00000030364" "protein_coding" "cds" "chr6-128662442-128662532" "chr6-128661187-128662956" 0
"ENSMUST00000015346" "ENSMUST00000015346" "Cnksr3" "ENSMUSG00000015202" "protein_coding" "gap" "chr10-7160808-7211631" "chr10-7191708-7192557" 0
"ENSMUST00000073387" "ENSMUST00000073387" "Epha1" "ENSMUSG00000029859" "protein_coding" "gap" "chr6-42367868-42372174" "chr6-42369785-42371097" 0
"ENSMUST00000023580" "ENSMUST00000023580" "Usp25" "ENSMUSG00000022867" "protein_coding" "cds" "chr16-77014096-77014140" "chr16-77013098-77015256" 0
"ENSMUST00000031061" "ENSMUST00000031061" "Dhx15" "ENSMUSG00000029169" "protein_coding" "utr" "chr5-52150209-52150660" "chr5-52062188-52062457" 87751
"ENSMUSE00000727661" "ENSMUST00000035766" "Wdr44" "ENSMUSG00000036769" "protein_coding" "exon" "chrX-23693051-23693539" "chrX-23648441-23648821" 44229
"ENSMUST00000034215" "ENSMUST00000034215" "Mt1" "ENSMUSG00000031765" "protein_coding" "utr" "chr8-94180194-94180325" "chr8-94186211-94187748" 5885
"ENSMUSE00000294540" "ENSMUST00000032413" "Etnk1" "ENSMUSG00000030275" "protein_coding" "exon" "chr6-143167230-143167636" "chr6-143164127-143164736" 2493
"ENSMUST00000147927" "ENSMUST00000147927" "Ncoa2" "ENSMUSG00000005886" "protein_coding" "gap" "chr1-13286026-13373937" "chr1-13323142-13323481" 0
"ENSMUSE00000780442" "ENSMUST00000148880" "Rbbp6" "ENSMUSG00000030779" "protein_coding" "exon" "chr7-122965686-122965819" "chr7-122924943-122925272" 40413
"ENSMUSE00000679583" "ENSMUST00000091201" "Arl15" "ENSMUSG00000042348" "protein_coding" "exon" "chr13-113794505-113794696" "chr13-113769619-113770823" 23681
"ENSMUSE00000893149" "ENSMUST00000068546" "Gm4861" "ENSMUSG00000055138" "protein_coding" "exon" "chr3-137552528-137552622" "chr3-137568407-137569355" 15784
"ENSMUST00000101558" "ENSMUST00000101558" "Magi2" "ENSMUSG00000040003" "protein_coding" "utr" "chr5-20702127-20704798" "chr5-20716520-20716760" 11721
"ENSMUSE00000751445" "ENSMUST00000143346" "A730036I17Rik" "ENSMUSG00000056738" "lincRNA" "exon" "chr2-129234945-129235604" "chr2-129245459-129248512" 9854
"ENSMUST00000176001" "ENSMUST00000176001" "Hlf" "ENSMUSG00000003949" "protein_coding" "gap" "chr11-90345979-90387785" "chr11-90354878-90355912" 0
"ENSMUSE00000788429" "ENSMUST00000135244" "E030042O20Rik" "ENSMUSG00000087222" "processed_transcript" "exon" "chr2-75709323-75710024" "chr2-75713021-75713200" 2996
"ENSMUSE00001326994" "ENSMUST00000187551" "1700064J06Rik" "ENSMUSG00000100681" "lincRNA" "exon" "chr10-119092905-119092933" "chr10-119003627-119004546" 88358
"ENSMUSE00001345922" "ENSMUST00000192596" "Gm28262" "ENSMUSG00000099890" "processed_transcript" "exon" "chr8-7857876-7863406" "chr8-8239850-8240747" 376443
"ENSMUST00000099373" "ENSMUST00000099373" "Cnnm2" "ENSMUSG00000064105" "protein_coding" "gap" "chr19-46763394-46853900" "chr19-46784289-46784993" 0
"ENSMUST00000133478" "ENSMUST00000133478" "Ccser1" "ENSMUSG00000039578" "protein_coding" "gap" "chr6-61180602-61310813" "chr6-61246512-61246932" 0
"ENSMUST00000039101" "ENSMUST00000039101" "Rwdd2b" "ENSMUSG00000041079" "protein_coding" "gap" "chr16-87434627-87436572" "chr16-87434826-87436174" 0
"ENSMUST00000034026.1" "ENSMUST00000034026" "Hpgd" "ENSMUSG00000031613" "protein_coding" "utr" "chr8-56320206-56321046" "chr8-56406260-56406509" 85213
"ENSMUST00000166082" "ENSMUST00000166082" "Chid1" "ENSMUSG00000025512" "protein_coding" "gap" "chr7-141515504-141522608" "chr7-141517180-141518050" 0
"ENSMUST00000111353" "ENSMUST00000111353" "Hsd17b7" "ENSMUSG00000026675" "protein_coding" "cds" "chr1-169969098-169969132" "chr1-169968514-169969921" 0
"ENSMUST00000138798" "ENSMUST00000138798" "Rdh13" "ENSMUSG00000008435" "protein_coding" "cds" "chr7-4444978-4444982" "chr7-4444899-4445987" 0
"ENSMUST00000172818" "ENSMUST00000172818" "Pja2" "ENSMUSG00000024083" "protein_coding" "utr" "chr17-64281005-64283412" "chr17-64242877-64243426" 37578
"ENSMUSE00000679626" "ENSMUST00000034162" "Pmfbp1" "ENSMUSG00000031727" "protein_coding" "exon" "chr8-109494027-109494107" "chr8-109436011-109436520" 57506
"ENSMUST00000020927" "ENSMUST00000020927" "Hs1bp3" "ENSMUSG00000020605" "protein_coding" "utr" "chr12-8342088-8343824" "chr12-8365880-8367244" 22055
"ENSMUST00000112608" "ENSMUST00000112608" "Acvr1c" "ENSMUSG00000026834" "protein_coding" "gap" "chr2-58275044-58280238" "chr2-58279006-58279805" 0
"ENSMUST00000037280" "ENSMUST00000037280" "Vps18" "ENSMUSG00000034216" "protein_coding" "utr" "chr2-119297620-119298453" "chr2-119309675-119309941" 11221
"ENSMUSE00000915374" "ENSMUST00000075836" "Dock7" "ENSMUSG00000028556" "protein_coding" "exon" "chr4-99120725-99120915" "chr4-99126031-99126433" 5115
"ENSMUSE00000790849" "ENSMUST00000106257" "Cap1" "ENSMUSG00000028656" "protein_coding" "exon" "chr4-122885814-122886056" "chr4-122905181-122905891" 19124
"ENSMUST00000044113" "ENSMUST00000044113" "Ago2" "ENSMUSG00000036698" "protein_coding" "cds" "chr15-73128324-73128460" "chr15-73127365-73128779" 0
"ENSMUSE00000902952" "ENSMUST00000185525" "Fam135a" "ENSMUSG00000026153" "protein_coding" "exon" "chr1-24100061-24100341" "chr1-24102248-24102891" 1906
"ENSMUST00000149631" "ENSMUST00000149631" "Ergic2" "ENSMUSG00000030304" "protein_coding" "gap" "chr6-148183209-148188032" "chr6-148185430-148186282" 0
"ENSMUST00000015368" "ENSMUST00000015368" "Cyp2j11" "ENSMUSG00000066097" "protein_coding" "utr" "chr4-96294508-96294814" "chr4-96273765-96274385" 20122
"ENSMUST00000111735" "ENSMUST00000111735" "Tmem260" "ENSMUSG00000036339" "protein_coding" "utr" "chr14-48512158-48515135" "chr14-48528538-48529042" 13402
"ENSMUST00000184635" "ENSMUST00000184635" "Hnrnpll" "ENSMUSG00000024095" "protein_coding" "utr" "chr17-80029487-80030484" "chr17-80026471-80026958" 2528
"ENSMUST00000145672" "ENSMUST00000145672" "Apoc3" "ENSMUSG00000032081" "protein_coding" "cds" "chr9-46234659-46234713" "chr9-46234694-46236238" 0
"ENSMUSE00000472055" "ENSMUST00000016088" "Gatsl2" "ENSMUSG00000015944" "protein_coding" "exon" "chr5-134099711-134100151" "chr5-133542141-133542703" 557007
"ENSMUSE00000909076" "ENSMUST00000167334" "Sis" "ENSMUSG00000027790" "protein_coding" "exon" "chr3-72967801-72967863" "chr3-73002980-73003836" 35116
"ENSMUST00000155697" "ENSMUST00000155697" "Slc25a45" "ENSMUSG00000024818" "protein_coding" "cds" "chr19-5884345-5884603" "chr19-5883799-5884698" 0
"ENSMUSE00000820463" "ENSMUST00000129773" "Fam187b" "ENSMUSG00000046826" "protein_coding" "exon" "chr7-30988980-30989720" "chr7-30992165-30992466" 2444
"ENSMUST00000105297" "ENSMUST00000105297" "Nr1h4" "ENSMUSG00000047638" "protein_coding" "gap" "chr10-89456645-89473751" "chr10-89458541-89459463" 0
"ENSMUST00000038551" "ENSMUST00000038551" "Ppp1r21" "ENSMUSG00000034709" "protein_coding" "cds" "chr17-88542845-88542913" "chr17-88542730-88543600" 0
"ENSMUST00000098532" "ENSMUST00000098532" "Gm10638" "ENSMUSG00000074178" "protein_coding" "utr" "chr8-86746475-86746603" "chr8-86765749-86767272" 19145
"ENSMUST00000170327" "ENSMUST00000170327" "Ezh2" "ENSMUSG00000029687" "protein_coding" "gap" "chr6-47558295-47576535" "chr6-47565760-47566119" 0
"ENSMUST00000166915" "ENSMUST00000166915" "Snrpe" "ENSMUSG00000090553" "protein_coding" "utr" "chr1-133603871-133604020" "chr1-133537474-133537639" 66231
"ENSMUSE00000894009" "ENSMUST00000168050" "Vmn2r104" "ENSMUSG00000090315" "protein_coding" "exon" "chr17-20047979-20048205" "chr17-20073971-20074634" 25765
"ENSMUST00000170051" "ENSMUST00000170051" "Cd36" "ENSMUSG00000002944" "protein_coding" "cds" "chr5-17828775-17828894" "chr5-17828727-17829541" 0
"ENSMUST00000173899" "ENSMUST00000173899" "Mecom" "ENSMUSG00000027684" "protein_coding" "gap" "chr3-30238322-30509429" "chr3-30486289-30486867" 0
"ENSMUSE00000716415" "ENSMUST00000121292" "Rpl39l" "ENSMUSG00000039209" "protein_coding" "exon" "chr16-10170226-10170324" "chr16-10128839-10129964" 40261
"ENSMUST00000152817" "ENSMUST00000152817" "Lrrc72" "ENSMUSG00000020545" "protein_coding" "gap" "chr12-36214417-36217809" "chr12-36216380-36217398" 0
"ENSMUST00000154270" "ENSMUST00000154270" "Emp1" "ENSMUSG00000030208" "protein_coding" "utr" "chr6-135380974-135383173" "chr6-135388474-135389250" 5300
"ENSMUST00000057198" "ENSMUST00000057198" "5730508B09Rik" "ENSMUSG00000050549" "protein_coding" "gap" "chr3-127871001-127896033" "chr3-127890971-127891249" 0
"ENSMUST00000089162" "ENSMUST00000089162" "Edem1" "ENSMUSG00000030104" "protein_coding" "utr" "chr6-108855557-108859356" "chr6-109159469-109160037" 300112
"ENSMUST00000022791" "ENSMUST00000022791" "Fbxo4" "ENSMUSG00000022184" "protein_coding" "cds" "chr15-3979242-3979424" "chr15-3978842-3980199" 0
"ENSMUST00000016106" "ENSMUST00000016106" "1700016C15Rik" "ENSMUSG00000015962" "protein_coding" "gap" "chr1-177743427-177752915" "chr1-177748068-177748657" 0
"ENSMUSE00000099392" "ENSMUST00000020118" "Dusp6" "ENSMUSG00000019960" "protein_coding" "exon" "chr10-99263231-99264091" "chr10-99257761-99257833" 5397
"ENSMUSE00001004613" "ENSMUST00000026209" "Dnmbp" "ENSMUSG00000025195" "protein_coding" "exon" "chr19-43912235-43912392" "chr19-43918752-43919190" 6359
"ENSMUST00000022904" "ENSMUST00000022904" "Atp6v1c1" "ENSMUSG00000022295" "protein_coding" "gap" "chr15-38683010-38686803" "chr15-38684075-38684787" 0
"ENSMUST00000164582" "ENSMUST00000164582" "Ankrd13c" "ENSMUSG00000039988" "protein_coding" "gap" "chr3-157991813-157994596" "chr3-157993107-157993869" 0
"ENSMUSE00000192569" "ENSMUST00000031787" "Evx1" "ENSMUSG00000005503" "protein_coding" "exon" "chr6-52313498-52314271" "chr6-52298736-52298902" 14595
"ENSMUSE00000805025" "ENSMUST00000131498" "A830012C17Rik" "ENSMUSG00000085996" "processed_transcript" "exon" "chr4-4187429-4188703" "chr4-4242389-4242919" 53685
"ENSMUST00000138782" "ENSMUST00000138782" "Lrrc59" "ENSMUSG00000020869" "protein_coding" "gap" "chr11-94632141-94634544" "chr11-94632871-94633656" 0
"ENSMUST00000171804" "ENSMUST00000171804" "Slc15a5" "ENSMUSG00000044378" "protein_coding" "gap" "chr6-138043601-138055621" "chr6-138048395-138048850" 0
"ENSMUSE00000500813" "ENSMUST00000016106" "1700016C15Rik" "ENSMUSG00000015962" "protein_coding" "exon" "chr1-177729814-177729961" "chr1-177710874-177711854" 17959
"ENSMUST00000113628" "ENSMUST00000113628" "Nhsl2" "ENSMUSG00000079481" "protein_coding" "utr" "chrX-102082928-102092055" "chrX-102085879-102086518" 0
"ENSMUST00000176209" "ENSMUST00000176209" "Pcsk6" "ENSMUSG00000030513" "protein_coding" "gap" "chr7-65931766-65952918" "chr7-65934145-65935024" 0
"ENSMUST00000070892" "ENSMUST00000070892" "Dsg3" "ENSMUSG00000056632" "protein_coding" "gap" "chr18-20527877-20528950" "chr18-20528041-20528302" 0
"ENSMUSE00000501565" "ENSMUST00000081510" "Mgmt" "ENSMUSG00000054612" "protein_coding" "exon" "chr7-136894611-136894687" "chr7-136457243-136458586" 436024
"ENSMUST00000145390" "ENSMUST00000145390" "Styk1" "ENSMUSG00000032899" "protein_coding" "gap" "chr6-131338876-131353484" "chr6-131342331-131342386" 0
"ENSMUSE00000699759" "ENSMUST00000034588" "Apoa1" "ENSMUSG00000032083" "protein_coding" "exon" "chr9-46228580-46228736" "chr9-46226839-46227774" 805
"ENSMUSE00000349103" "ENSMUST00000067530" "Vapb" "ENSMUSG00000054455" "protein_coding" "exon" "chr2-173737511-173737750" "chr2-173730279-173730940" 6570
"ENSMUST00000103041" "ENSMUST00000103041" "Nat9" "ENSMUSG00000015542" "protein_coding" "cds" "chr11-115183026-115183265" "chr11-115181237-115183263" 0
"ENSMUST00000171158" "ENSMUST00000171158" "Sdc1" "ENSMUSG00000020592" "protein_coding" "gap" "chr12-8771702-8789406" "chr12-8779661-8780749" 0
