	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Trpm5	0	1.87220753080802	0.491	0.003	0
Ccdc28b	0	1.8568929605752	0.555	0.068	0
Lima1	1.81468033330534E-216	1.84435146078315	0.78	0.391	3.10183309371883E-212
Selenom	0	1.83892298359302	0.957	0.337	0
Ly6g6d	0	1.80808759624811	0.516	0.008	0
Atp2a3	0	1.76017717055874	0.589	0.104	0
Hmx2	0	1.74664578804945	0.529	0.002	0
Bpgm	1.20428566322762E-301	1.73871545706178	0.644	0.173	2.05848548415498E-297
Galk1	8.72998071266047E-202	1.72785812848398	0.777	0.427	1.49221560321505E-197
Hpgds	0	1.7234876461382	0.544	0.007	0
Pygl	0	1.64671607773098	0.471	0.002	0
Rac2	0	1.6293276860989	0.317	0.003	0
Limd2	0	1.60655106045018	0.499	0.018	0
Bcl2l14	4.0770818470252E-258	1.60274600940007	0.63	0.187	6.96895600112018E-254
Smpx	0	1.585739621353	0.41	0.015	0
Vav1	0	1.58347319316731	0.449	0.007	0
Cd47	1.14575530694721E-173	1.56345040473708	0.738	0.391	1.95843954616487E-169
Gnai2	5.63094971833276E-171	1.55994063227804	0.748	0.418	9.62498235354619E-167
Hmx3	0	1.54954479223493	0.464	0.001	0
Mcub	0	1.53408835536956	0.446	0.003	0
Bub3	2.22110812091054E-165	1.50597283620417	0.715	0.366	3.79654011107238E-161
Mocs2	6.31357654013986E-155	1.48744167529335	0.78	0.508	1.07917963800611E-150
Pik3r5	0	1.4681888994555	0.399	0.002	0
Gabarapl2	3.71534455523923E-111	1.46603812493792	0.742	0.536	6.35063844827042E-107
Bmx	0	1.46271359042772	0.418	0.001	0
Anxa4	9.59805599963094E-194	1.4618116679698	0.898	0.714	1.64059571201692E-189
Itpr2	0	1.45624406008548	0.409	0.016	0
Plcg2	0	1.44985306404193	0.449	0.013	0
Spib	0	1.43646197893856	0.411	0.001	0
Myo1b	5.90081433560897E-258	1.41173767009781	0.531	0.124	1.00862619438564E-253
Crip1	4.45568788199274E-109	1.39856209616518	0.961	0.927	7.6161072966902E-105
Rbm38	5.08463818551101E-203	1.38472973494169	0.487	0.129	8.69117205049397E-199
1810046K07Rik	0	1.38339736883922	0.445	0.008	0
Abhd2	1.24994541261421E-298	1.34674744096088	0.428	0.068	2.13653169378147E-294
Basp1	0	1.34672824223464	0.268	0.001	0
Sh2d7	0	1.33311922946923	0.354	0.001	0
Acot7	9.21238021453223E-105	1.28212299786713	0.536	0.255	1.57467215006999E-100
Vdac3	7.44849034063299E-110	1.28146385455536	0.813	0.657	1.2731704539244E-105
Alox5	0	1.27583723878178	0.326	0.001	0
Calml4	9.75760239177491E-162	1.26639750426072	0.927	0.855	1.66786697682609E-157
Sox4	5.40457858728934E-35	1.25809079081081	0.487	0.33	9.23804617925367E-31
S100a1	4.69080525690658E-82	1.25796669892435	0.53	0.282	8.01799342563043E-78
Krt8	3.36724978845815E-204	1.24852229446133	0.996	0.981	5.75564006341151E-200
Siglecf	0	1.2251991388556	0.254	0.001	0
H2-D1	5.67468784644218E-76	1.22432704388026	0.824	0.76	9.69974393592362E-72
Ctsc	2.47275861125446E-89	1.22032242547554	0.423	0.174	4.22668629421725E-85
Actb	9.99394901337484E-228	1.21799645799356	0.993	0.974	1.70826570485616E-223
Pla2g4a	4.32810558049496E-237	1.19608493262489	0.452	0.095	7.39803086874004E-233
Sox9	5.21193580057365E-116	1.19143163423495	0.53	0.222	8.90876186392054E-112
Clmn	1.44322418483311E-256	1.18129851735458	0.397	0.067	2.46690309913524E-252
Ppp1r14c	0	1.17155671169067	0.368	0.018	0
Ehf	6.7015483469647E-97	1.16761987872545	0.632	0.37	1.14549565894668E-92
Tubb4b	3.9402762496109E-86	1.16110054113025	0.88	0.761	6.73511419345991E-82
Nebl	0	1.15691224151752	0.324	0.002	0
St6galnac2	2.14620098181213E-106	1.13838062811269	0.533	0.244	3.66850133821148E-102
Hepacam2	7.57933367866251E-199	1.13541585212292	0.622	0.181	1.29553550569378E-194
Ifi27	4.55629208928438E-111	1.13049863876038	0.503	0.208	7.78807006821379E-107
Calm2	1.21590636394601E-170	1.13023974604313	0.951	0.894	2.07834874789291E-166
Arpc5	1.77027497754433E-103	1.12929606100049	0.749	0.545	3.02593101911652E-99
Krt23	2.52859031735431E-248	1.12924804504839	0.358	0.056	4.32211942945372E-244
Plac8	2.79604307445376E-171	1.1279923786905	0.958	0.923	4.77927642716381E-167
Eppk1	3.50678435178216E-117	1.12369987294208	0.357	0.105	5.99414649250124E-113
Dynll1	8.62609584683161E-101	1.12017780794595	0.83	0.678	1.47445856309893E-96
Ptgs1	0	1.11889610069825	0.254	0.001	0
Zfp428	8.57547419017373E-244	1.11272658382641	0.381	0.065	1.4658058033264E-239
Cdhr2	1.19767030312033E-72	1.09752841071267	0.339	0.129	2.04717784912357E-68
Fbp2	4.25575665446192E-69	1.09641541411662	0.77	0.683	7.27436484947177E-65
Inpp5j	0	1.09478483633615	0.35	0.036	0
Asah1	4.33865188702786E-121	1.08774816148995	0.446	0.158	7.41605767049672E-117
S100a11	3.75851474785419E-54	1.08076946008425	0.618	0.449	6.42442925850717E-50
Myo15b	6.22289091656472E-59	1.07322391034115	0.346	0.147	1.06367874436841E-54
Card19	2.97248340386007E-123	1.06820164589678	0.432	0.145	5.08086588221801E-119
Strip2	0	1.0634252569302	0.252	0.003	0
Pea15a	0	1.02145638031564	0.296	0.006	0
Tmem45b	7.29201467436055E-83	1.01393281283973	0.7	0.51	1.24642406828845E-78
Fam221a	0	1.00779841803783	0.324	0.035	0
Anxa11	2.11619140411313E-87	0.995183024498728	0.623	0.372	3.61720596705057E-83
Mien1	1.66299121961009E-67	0.994923822405277	0.697	0.534	2.84255089167953E-63
Hopx	3.03860835268474E-68	0.983295556648176	0.741	0.576	5.19389325724403E-64
Serpinb1a	4.8534805882175E-61	0.977605471164962	0.781	0.713	8.29605436944018E-57
Marcksl1	3.65997225463132E-125	0.975665875570561	0.404	0.121	6.25599057484132E-121
Hsbp1l1	0	0.972591108239189	0.329	0.026	0
Ms4a8a	3.88663221544188E-55	0.968025389111352	0.442	0.235	6.6434204458548E-51
Gde1	9.34219779726753E-129	0.966371401012306	0.372	0.1	1.59686186948694E-124
Sec11c	1.91228156299582E-94	0.950946503873937	0.851	0.73	3.26866287562876E-90
Fabp1	6.47937622018612E-08	0.942460736654938	0.456	0.397	0.001107519777316
Tax1bp1	7.49969018653915E-66	0.933531149741105	0.803	0.706	1.28192204358514E-61
Gabarap	7.26457948528548E-95	0.929480704166837	0.879	0.823	1.24173457141985E-90
Suco	7.72668657884767E-137	0.923410113476295	0.298	0.066	1.32072253692243E-132
Prr15	1.41456167096316E-156	0.923134508851488	0.339	0.075	2.41791026417734E-152
Vil1	7.14183129544648E-46	0.919690342101913	0.533	0.351	1.22075322333067E-41
Myo6	4.16218835282618E-56	0.916569694349516	0.556	0.355	7.11442855148579E-52
Rabgap1l	6.40149059180037E-108	0.916147945160116	0.336	0.098	1.09420678685644E-103
Stk38	7.50934977141516E-58	0.915488759283047	0.487	0.281	1.28357315642799E-53
Ppp3ca	2.30908281780493E-83	0.914332631088607	0.386	0.15	3.94691526047397E-79
Aldh3a2	4.94181981979128E-104	0.909317556166936	0.305	0.084	8.44705261796923E-100
Tmem141	1.31467126313299E-89	0.907351439709856	0.347	0.118	2.24716759007323E-85
H2afj	1.92972039433115E-115	0.905697401099901	0.954	0.921	3.29847107003024E-111
Vamp8	8.12369306934583E-61	0.903213402749863	0.746	0.646	1.38858285634328E-56
Dsp	4.75321348740809E-47	0.889409326674583	0.455	0.273	8.12466781402665E-43
Map4k4	1.00528665266288E-77	0.888517503854555	0.368	0.142	1.71833647539666E-73
Inpp5b	1.63462291843456E-159	0.88374102118096	0.311	0.063	2.7940609544802E-155
Abhd16a	5.18931718394192E-61	0.87952149712359	0.365	0.164	8.87009986251192E-57
Coprs	8.7356023365972E-90	0.873045912883331	0.356	0.124	1.49317650739456E-85
mt-Co1	1.19092652684703E-129	0.867917048166467	0.996	0.993	2.03565071233962E-125
Chn2	5.32053463899961E-216	0.863645348964367	0.3	0.044	9.09438985844203E-212
Ypel2	6.08542144578864E-222	0.863153947644742	0.275	0.036	1.04018108772865E-217
Calm1	6.68474604248742E-161	0.848841113104929	0.985	0.985	1.14262364104237E-156
Sdcbp2	1.48517743069561E-59	0.846654715611688	0.372	0.168	2.53861378228801E-55
Sec14l1	1.00911359409498E-109	0.830056009953313	0.298	0.078	1.72487786638655E-105
Plaat3	5.69446126401141E-46	0.826281331546883	0.59	0.423	9.7335426385747E-42
Atp6v0b	1.00956989735898E-49	0.825257270742238	0.697	0.57	1.72565782555571E-45
Pou2f3	0	0.824435623464626	0.255	0.002	0
Slc4a7	8.3058295197716E-94	0.822508890363512	0.304	0.09	1.41971543981456E-89
Zfhx3	3.59585033217356E-90	0.822004864079104	0.261	0.069	6.14638697278427E-86
Myl6	4.16053820391668E-101	0.821723557571499	0.958	0.966	7.11160795195478E-97
Rtn4	4.72589884831572E-54	0.817205714165172	0.397	0.199	8.07797890142607E-50
Rgs2	9.59611372602205E-145	0.811534460358709	0.291	0.057	1.64026371918895E-140
Dpysl2	8.91114234791811E-107	0.806743811548875	0.291	0.074	1.52318156152964E-102
Phlda1	1.36916769107362E-48	0.796539238674196	0.411	0.214	2.34031833435215E-44
Crot	3.14144388825041E-69	0.786930456717111	0.343	0.137	5.36967003818642E-65
Fryl	1.34043217710132E-40	0.786155297370576	0.315	0.152	2.29120072031929E-36
Clic1	1.27789877989164E-58	0.785041546999938	0.815	0.777	2.18431238446878E-54
Ncf2	6.67043564762542E-207	0.784644630249716	0.254	0.033	1.14017756524861E-202
Gimap1	2.64454888223957E-51	0.779089482011124	0.414	0.215	4.5203274044121E-47
Cap1	9.03426102782394E-67	0.777754290652383	0.317	0.119	1.54422623748595E-62
Eps8l3	4.8298057979423E-32	0.775962982066282	0.49	0.355	8.25558705042277E-28
Gdpd1	6.68034912468803E-42	0.774504162599263	0.554	0.391	1.14187207588293E-37
Tsc22d1	1.74658242376884E-47	0.766995471938127	0.541	0.356	2.98543333694808E-43
Slc26a2	5.77035957687387E-58	0.763694272619612	0.279	0.101	9.8632756247505E-54
Smim22	1.41698048506176E-45	0.763689394344004	0.697	0.577	2.42204474311606E-41
Msi2	8.43926389493638E-92	0.759748569072664	0.3	0.088	1.44252337756148E-87
Pnrc1	6.40656846612172E-39	0.755071679951761	0.526	0.362	1.09507474791419E-34
Csk	1.38377772075114E-48	0.751165747606527	0.347	0.166	2.36529125807992E-44
Gadd45g	2.29425722825196E-92	0.748576191444559	0.344	0.109	3.92157388025107E-88
Chd4	2.69694843081356E-32	0.740340438246116	0.473	0.323	4.60989395278961E-28
Dnaja1	2.43276940086764E-53	0.736252579398986	0.799	0.731	4.15833273690306E-49
Jmy	1.47182005939471E-100	0.736167945095084	0.261	0.064	2.51578202752338E-96
Rhoc	2.90980430369176E-76	0.732907445240814	0.301	0.099	4.97372849630032E-72
Afdn	1.41027042363572E-29	0.732318335520952	0.498	0.376	2.41057523512053E-25
Ddx5	2.36657784367192E-60	0.728232453473455	0.877	0.828	4.0451915081884E-56
1110008P14Rik	1.3132399368904E-40	0.728224639042712	0.417	0.248	2.24472102412676E-36
Atp6v1e1	4.50909397164829E-41	0.725175713121533	0.57	0.421	7.70739432573843E-37
Cyb5a	4.03682681108046E-39	0.723990491849866	0.795	0.793	6.90014806817982E-35
Srp19	2.51453575259494E-31	0.71880569202054	0.586	0.481	4.29809596191053E-27
Scand1	5.40646354567196E-65	0.715627019810144	0.862	0.808	9.24126813861709E-61
Cpne3	3.65096095985292E-34	0.700667722526237	0.324	0.175	6.24058756867659E-30
Lap3	1.51854706449971E-25	0.700025830432	0.515	0.409	2.59565249734936E-21
Tmem9	1.65634762493715E-82	0.697791066748905	0.28	0.085	2.83119499530506E-78
Zfand5	1.13802899388142E-25	0.692199815870714	0.453	0.326	1.94523295924152E-21
Pfdn5	3.34673899534564E-69	0.691177869166431	0.904	0.876	5.72058096474431E-65
Myo1a	2.34935761237896E-23	0.681607654396268	0.427	0.299	4.01575696683936E-19
Mapk3	2.41844405299608E-26	0.679959014856042	0.608	0.529	4.1338464197862E-22
Cirbp	1.1317180412915E-31	0.672248089253804	0.434	0.283	1.93444564797956E-27
Mphosph8	9.17910853191476E-30	0.667133834915259	0.425	0.278	1.56898502136019E-25
Kif5b	4.37488223651816E-41	0.665919815568584	0.7	0.612	7.47798620688049E-37
H3f3a	8.75206225616999E-92	0.661995159875358	0.955	0.963	1.49599000144714E-87
2210016L21Rik	9.0577395474912E-33	0.661251999192344	0.431	0.277	1.54823942085267E-28
Grcc10	1.69223615658729E-40	0.656924902722507	0.734	0.66	2.89253926245466E-36
Romo1	1.40372463492449E-40	0.65655229756338	0.778	0.72	2.39938651847643E-36
Ypel3	1.21379304515863E-44	0.655107177100909	0.342	0.164	2.07473645208965E-40
Actr2	1.6618359128406E-28	0.653714345335087	0.403	0.26	2.84057612581844E-24
Tbcb	2.66906108176919E-37	0.651778970944452	0.635	0.511	4.56222610706808E-33
Ssx2ip	4.23982485452872E-34	0.640047021565591	0.358	0.207	7.24713262384595E-30
Ahsa2	1.33417543736542E-36	0.638321652408377	0.296	0.146	2.28050607508872E-32
Svbp	1.51498077537902E-26	0.6366923633281	0.356	0.224	2.58955663935535E-22
S100a13	7.36161482277198E-31	0.631060285138972	0.347	0.189	1.25832082165641E-26
Atp6v1d	3.23752087801842E-28	0.630702387459289	0.36	0.222	5.53389443679688E-24
Tuba4a	9.24445019863764E-21	0.627841473225327	0.434	0.331	1.58015387245313E-16
Cib1	2.33509328469773E-47	0.626881144593496	0.821	0.786	3.99137495153383E-43
Larp1b	7.26786577494128E-18	0.621535123324846	0.413	0.322	1.24229629691071E-13
Utrn	6.74159502345356E-20	0.620589074433711	0.307	0.192	1.15234083735892E-15
Mcl1	2.10786815947463E-20	0.615742795855531	0.457	0.354	3.60297904498999E-16
Atp6v1f	3.3226194897727E-42	0.615337000535	0.778	0.736	5.67935349386847E-38
Dctn3	2.201652464169E-25	0.602508860546905	0.598	0.527	3.76328455700407E-21
Ndufaf3	2.07402504935555E-22	0.597707838630672	0.453	0.341	3.54513101686344E-18
Ddhd2	2.04071446329946E-38	0.593226513948224	0.269	0.121	3.48819323211777E-34
Tspan8	1.68888551211502E-42	0.59179936734604	0.883	0.89	2.88681200585821E-38
Myh14	1.19418979945788E-15	0.59153198314797	0.266	0.171	2.04122862421336E-11
Cfb	6.8073667075977E-20	0.586849604119363	0.255	0.147	1.16358319132968E-15
Rab4b	4.75114057468585E-23	0.583617661532999	0.363	0.236	8.12112458431052E-19
Kmt2a	2.5675476569931E-39	0.582138204926426	0.259	0.111	4.3887092100983E-35
Degs2	1.17239600217434E-22	0.580001102522	0.6	0.526	2.0039764865166E-18
Klf3	1.71957374678433E-17	0.57731407755873	0.391	0.28	2.93926740537846E-13
Nudt14	1.0068027394888E-25	0.575897838097013	0.441	0.31	1.7209279226082E-21
Stx7	7.73297535760381E-28	0.575349117108229	0.393	0.253	1.32179747787522E-23
Son	5.14529401738553E-26	0.573753205926657	0.709	0.68	8.79485106391709E-22
Atp6v1g1	2.6839207271091E-29	0.571733877440053	0.682	0.612	4.58762569884758E-25
Smdt1	8.66244046314423E-39	0.567356829174937	0.89	0.876	1.48067094836524E-34
Mcrip1	9.84520835756202E-31	0.566012415643484	0.36	0.212	1.68284146455808E-26
Erp29	3.42656587379412E-26	0.565959075820093	0.696	0.652	5.85702904807628E-22
Hsbp1	3.32045826287805E-29	0.565043132284524	0.676	0.617	5.67565930873746E-25
Eif4g2	3.99126180519969E-23	0.560420797651772	0.647	0.581	6.82226380362782E-19
Akr1b3	9.45621639859386E-12	0.558471298486804	0.318	0.238	1.61635106901165E-07
Dsg2	1.40981034477994E-08	0.557966009659887	0.296	0.237	0.000240978882233
Atox1	2.50717762415553E-32	0.556992611407743	0.819	0.812	4.28551871296904E-28
Ube2r2	6.56731632700552E-17	0.554616751070262	0.423	0.334	1.12255137977505E-12
Rab27b	7.75572093676764E-38	0.55458821552967	0.328	0.161	1.32568537972169E-33
Sort1	1.11982915578233E-23	0.543034863969012	0.265	0.146	1.91412397597873E-19
Lamtor4	2.63391160462774E-25	0.542896746638942	0.711	0.682	4.5021451057902E-21
Eid1	2.03916081614633E-38	0.542809575770648	0.305	0.145	3.48553758303892E-34
Ddx17	6.1694611788457E-13	0.540958596515494	0.271	0.184	1.0545459993001E-08
Tnfsf13os	6.4217384722532E-18	0.539079717084866	0.322	0.218	1.09766775706224E-13
Map1lc3a	1.38047808635188E-31	0.539050253510136	0.289	0.147	2.35965119300128E-27
Arl14	4.40180812898108E-33	0.535487503582599	0.257	0.121	7.52401063486736E-29
Rab14	2.08304299863612E-18	0.534748795510812	0.619	0.578	3.56054539756872E-14
Srp14	8.97323026414701E-18	0.527996592235976	0.597	0.548	1.53379424905065E-13
Gadd45a	1.71984961083429E-39	0.523311383753636	0.255	0.108	2.93973893979905E-35
Selenok	5.19287254493638E-18	0.523246258291922	0.58	0.514	8.87617704105975E-14
Slc9a3r1	3.28240949691411E-18	0.5194683134937	0.453	0.352	5.61062255307529E-14
Tmem98	1.43989885156487E-24	0.518853123912904	0.279	0.156	2.46121910697984E-20
Dhx32	1.71037026624249E-14	0.517321910422644	0.285	0.193	2.92353589608828E-10
Tmsb10	9.07477018773318E-48	0.516655621882497	0.877	0.808	1.55115046818923E-43
Skp1a	6.10510851133457E-15	0.516456326763792	0.424	0.342	1.04354619784242E-10
Pdcd10	7.20911394110504E-14	0.515018337522989	0.474	0.416	1.23225384595308E-09
Ywhaz	1.4935936875306E-12	0.51401160882634	0.469	0.404	2.55299969009605E-08
Fdps	2.69475405611946E-05	0.513230059898939	0.545	0.557	0.460614310812498
Desi1	1.46627388583246E-20	0.510971117522777	0.311	0.196	2.50630195305342E-16
Tmem59	1.18020679787986E-23	0.509317015337722	0.736	0.731	2.01732747961604E-19
Akirin2	1.26795682095875E-24	0.508642859471704	0.371	0.242	2.1673185940648E-20
Ddt	5.54890752872544E-16	0.507668902936761	0.618	0.595	9.4847476388504E-12
Mlec	1.50257133738191E-07	0.505079194170944	0.526	0.523	0.002568345186987
Nsfl1c	4.04585448096245E-14	0.504453479374693	0.358	0.271	6.91557906430912E-10
Prom1	8.58877359898136E-13	0.502798317872386	0.285	0.196	1.46807907127388E-08
Cox6c	2.45091868735207E-59	0.502552341003056	0.972	0.976	4.18935531229088E-55
Atxn7l3b	2.79816749068474E-21	0.501068055442011	0.703	0.658	4.78290769182743E-17
Hsd17b11	1.38816388331037E-16	0.500368440170099	0.276	0.176	2.37278852574241E-12
Dcxr	1.19933521980475E-16	0.494800408385347	0.265	0.169	2.05002369121226E-12
Atp6v0c	4.02829971673662E-20	0.494479040718979	0.753	0.742	6.8855727058179E-16
Rnasek	8.49838180205396E-18	0.491880884491999	0.616	0.585	1.45262840142508E-13
Strbp	3.0901366301053E-13	0.490664660666474	0.386	0.301	5.28197054183899E-09
Pim3	4.59548132968728E-16	0.490398827095795	0.258	0.161	7.85505623683446E-12
Clec2d	1.60506008188461E-17	0.490020903883011	0.257	0.156	2.74352919796536E-13
Cdkn1a	1.26195939206671E-59	0.488279004847033	0.335	0.132	2.15706718885962E-55
Cbr1	1.94606671790743E-18	0.486759788625522	0.552	0.465	3.32641184091917E-14
Bad	8.08573870117809E-12	0.486049231926901	0.388	0.312	1.38209531619237E-07
Atp1b1	7.29825785782244E-20	0.485326786123682	0.748	0.732	1.24749121563759E-15
Klhdc2	2.60543248701885E-17	0.484580714109239	0.349	0.246	4.45346575006132E-13
Ubl5	1.23081880254586E-30	0.482929905150692	0.845	0.857	2.10383857919165E-26
Ostf1	7.88084885675105E-14	0.47940946885712	0.43	0.354	1.34707349508446E-09
Itm2b	2.82596532943313E-18	0.479065495020505	0.813	0.851	4.83042253760005E-14
Hspb11	3.50684922823414E-27	0.478810137110516	0.286	0.154	5.99425738582062E-23
Tmc4	9.55069581955942E-15	0.478397382156915	0.538	0.474	1.63250043643729E-10
Csnk1a1	4.04950078842456E-16	0.478030746566197	0.6	0.548	6.9218116976541E-12
Actg1	5.62551181636809E-54	0.47631575323447	0.971	0.98	9.61568734771797E-50
Erbin	3.85357008560036E-11	0.47609480719925	0.279	0.199	6.58690734731669E-07
Zc3h15	9.2767165270581E-14	0.474934835327831	0.591	0.56	1.58566915597004E-09
Cox17	1.11898029412953E-20	0.474379283734186	0.753	0.726	1.9126730167556E-16
Ssu72	4.70130163315363E-18	0.474269053255118	0.668	0.638	8.0359348815495E-14
Rab25	5.41491862307081E-22	0.474073751838797	0.767	0.784	9.25572040241493E-18
Dctn2	7.8441005629984E-19	0.472420947983722	0.548	0.465	1.34079210923332E-14
Trim31	3.67406036747556E-13	0.46764679239464	0.279	0.19	6.28007138612597E-09
Ptov1	5.65779355345078E-16	0.466910747213636	0.477	0.387	9.67086652091341E-12
Gng5	3.34871449196413E-47	0.465573049757214	0.916	0.934	5.72395768111429E-43
D8Ertd738e	1.43532665017325E-24	0.463523304427939	0.802	0.789	2.45340384314113E-20
Map1lc3b	2.0799696773152E-14	0.463436823764645	0.647	0.62	3.55529216943488E-10
Dynlrb1	4.40897174169049E-16	0.461812626606364	0.649	0.634	7.53625539807156E-12
Ftl1	3.51134593842387E-56	0.461444846462818	0.968	0.985	6.00194361254792E-52
Morf4l1	4.58496170864646E-10	0.458699813627322	0.52	0.488	7.83707504858939E-06
Gtf3c6	1.07972180958098E-14	0.458050670152297	0.515	0.45	1.84556848911677E-10
Ech1	2.12856439032712E-13	0.457904176483328	0.729	0.742	3.63835511238615E-09
Tmem160	1.09980390100479E-10	0.456986360334011	0.455	0.397	1.87989480798749E-06
Vps53	3.18703235216198E-19	0.456747102600108	0.265	0.159	5.44759439955047E-15
Ak2	2.15774046302369E-16	0.455436755866265	0.676	0.642	3.68822577344639E-12
Arpc3	4.51049830948232E-25	0.454516531020696	0.83	0.823	7.70979476039814E-21
Pafah1b1	1.74178022673564E-11	0.453164648959934	0.524	0.494	2.97722494155924E-07
Chmp2a	3.46060468789124E-15	0.450293377755066	0.697	0.718	5.91521159301249E-11
Lamtor2	8.29511764711187E-22	0.448882136973637	0.787	0.815	1.41788445942083E-17
Sh3bgrl	7.73505375650843E-10	0.443700684086477	0.358	0.298	1.32215273859999E-05
Nenf	1.03790112723522E-12	0.442947665120823	0.371	0.289	1.77408439678316E-08
Cyth2	4.92370102422486E-16	0.439917406036605	0.293	0.193	8.41608216070755E-12
Il10rb	7.1512319699346E-16	0.438236351073374	0.264	0.168	1.22236008062092E-11
Snapc5	8.41949476133528E-11	0.43729609830267	0.453	0.392	1.43914423955504E-06
Klf4	1.11951764462435E-23	0.437014013899348	0.317	0.175	1.91359150995641E-19
Mvp	2.22090908241723E-07	0.43530174122723	0.31	0.255	0.003796199894576
Atxn10	6.38320065872351E-21	0.435024168806751	0.298	0.179	1.09108048859561E-16
Fcho2	7.06439234198274E-15	0.434528064265381	0.257	0.163	1.20751658301511E-10
Akap9	5.29072860624311E-07	0.434367883787219	0.462	0.437	0.009043442406651
Eif4a2	1.15175068736876E-10	0.432781028022085	0.342	0.266	1.96868744991942E-06
Ptp4a2	1.18388487681237E-08	0.431918448992688	0.508	0.482	0.000202361441994
Top1	3.54782159232098E-14	0.42922882466246	0.709	0.7	6.06429144775426E-10
Ktn1	9.05260425424792E-10	0.425615133906491	0.371	0.303	1.5473616451786E-05
Edf1	1.04845868988644E-22	0.425275656183819	0.856	0.862	1.7921304386229E-18
Pcbd1	1.19743425806459E-09	0.424145368057478	0.626	0.637	2.04677437730981E-05
Tmem256	2.02158318495144E-09	0.423785555595047	0.586	0.583	3.4554921380375E-05
Gclm	3.2733572490855E-10	0.423720248602754	0.409	0.352	5.59514954586184E-06
Eif5b	1.19232335232762E-07	0.423598999265866	0.572	0.577	0.002038038306134
Tpm1	6.68966081881414E-07	0.422931486441081	0.543	0.542	0.011434637237599
Fdft1	1.50008884392605E-11	0.42202831236797	0.275	0.196	2.5641018609228E-07
Gnb2	8.95714243463305E-27	0.422024901156072	0.865	0.874	1.53104435635183E-22
BC031181	5.50048515228695E-13	0.419613366720826	0.547	0.512	9.40197927080408E-09
Pam16	6.5319709184102E-09	0.418705922354662	0.495	0.46	0.000111650978908
Aldoa	2.00316686973198E-09	0.418251779755066	0.671	0.698	3.42401313043287E-05
Gsk3b	6.15954556879393E-09	0.417659431337748	0.367	0.308	0.000105285112407
Rab11a	4.69987714167375E-08	0.417169767778052	0.403	0.358	0.000803349999826
Prdx2	1.36497701646262E-21	0.416848864137275	0.869	0.897	2.33315521423956E-17
1810037I17Rik	2.11029023195478E-11	0.415458186008523	0.676	0.676	3.60711909348031E-07
Wbp1	3.30254403901453E-07	0.414327591183691	0.328	0.276	0.005645038525888
Cyhr1	7.14454981911402E-09	0.413962595774023	0.361	0.302	0.000122121790058
Kcnk1	6.66898977386307E-09	0.413498457310518	0.404	0.351	0.000113993042205
Tsg101	7.23177108452709E-09	0.413349054274485	0.371	0.312	0.000123612663148
Efhd2	2.10768103421662E-08	0.412349079385896	0.343	0.283	0.000360265919179
Actr3	5.110756633098E-11	0.411589312250621	0.618	0.611	8.73581631295441E-07
Prdx5	7.95825569937556E-14	0.411507438315634	0.669	0.652	1.36030464669426E-09
Tsc22d4	2.5543043982157E-07	0.411371485835711	0.333	0.285	0.00436607250787
H3f3b	1.07558400961447E-51	0.410840854434118	0.975	0.986	1.83849574763402E-47
Itgb1	1.02783919721089E-09	0.410437790176707	0.342	0.267	1.75688553979258E-05
